Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2006
Cash & Equivalents,45.8,91.07,87.54,147.82,77.76,57.84,96.09,51.85,76.71,61.24,Upgrade
Cash & Cash Equivalents,45.8,91.07,87.54,147.82,77.76,57.84,96.09,51.85,76.71,61.24,Upgrade
Cash Growth,-49.71%,4.03%,-40.78%,90.09%,34.45%,-39.80%,85.30%,-32.40%,25.26%,-52.44%,Upgrade
"Property, Plant & Equipment",59.13,59.88,64.93,65.16,25.61,25.75,26.91,23.64,26.23,29.06,Upgrade
Goodwill and Intangibles,41.01,41.01,41.32,38.41,38.41,38.41,38.41,16.16,16.16,16.16,Upgrade
Total Assets,"5,601.29","5,430.54","5,514.54","5,055.3","4,408.43","3,991.42","3,850.09","3,202.58","3,020.87","2,702.76",Upgrade
Total Liabilities,"4,899.9","4,690.66","4,760.56","4,359.45","3,741.99","3,352.54","3,228.9","2,642.81","2,426.94","1,986.66",Upgrade
Total Debt,710.64,486.52,654.2,921.12,426.9,486.35,485.54,568.99,786.45,476.77,Upgrade
Debt Growth,46.07%,-25.63%,-28.98%,115.77%,-12.22%,0.17%,-14.67%,-27.65%,64.96%,12.81%,Upgrade
Common Stock,331.37,356.46,402.73,368.57,373.04,363.19,357.3,306.6,345.79,478.58,Upgrade
Retained Earnings,418.35,381.36,338.09,322.58,302.54,281.14,268.23,256.17,248.91,242.18,Upgrade
Comprehensive Income,-48.33,2.06,13.16,4.7,-9.15,-5.45,-4.33,-2.99,-0.77,-4.65,Upgrade
Shareholders' Equity,701.39,739.88,753.98,695.85,666.44,638.88,621.2,559.78,593.93,716.11,Upgrade
Total Liabilities and Equity,"5,601.29","5,430.54","5,514.54","5,055.3","4,408.43","3,991.42","3,850.09","3,202.58","3,020.87","2,702.76",Upgrade
Net Cash / Debt,-664.84,-395.45,-566.66,-773.3,-349.14,-428.51,-389.45,-517.14,-709.74,-415.53,Upgrade
Net Cash Per Share,-14.32,-8.11,-11.62,-16.40,-7.41,-9.14,-8.52,-11.89,-14.19,-7.48,Upgrade
Book Value Per Share,15.17,15.28,15.47,14.87,14.39,14.10,14.00,13.24,12.12,13.11,Upgrade
