Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1997
Cash & Equivalents,41.92,99.02,155.81,34.57,36.48,37.75,112.45,21.08,35.67,103.56,Upgrade
Cash & Cash Equivalents,41.92,99.02,155.81,34.57,36.48,37.75,112.45,21.08,35.67,103.56,Upgrade
Cash Growth,-57.67%,-36.45%,350.78%,-5.25%,-3.35%,-66.43%,433.34%,-40.89%,-65.56%,-10.16%,Upgrade
"Property, Plant & Equipment",15.62,16.08,17.58,17.52,14.43,10.39,10.78,11.19,11,15.36,Upgrade
Goodwill and Intangibles,0,0,0,0,0,0,0,0,0.3,0.47,Upgrade
Total Assets,"1,745.53","1,664.32","1,465.68","1,203.54","1,237.73","1,162.31","1,195.6","1,090.62",970.03,"1,003.81",Upgrade
Total Liabilities,"1,626.58","1,501.87","1,309.82","1,069.93","1,140.51","1,073.11","1,105.23","1,004.44",918.63,970.23,Upgrade
Total Debt,182.36,30.31,10.31,57.22,34.24,60.28,78.85,160.11,96.5,62.43,Upgrade
Debt Growth,501.65%,193.99%,-81.98%,67.11%,-43.20%,-23.55%,-50.76%,65.91%,54.57%,15.82%,Upgrade
Common Stock,102.1,105.12,106.89,106.34,84.57,84.16,83.4,82.7,82.39,82.22,Upgrade
Retained Earnings,64.87,50.99,35.08,24.21,17.19,6.78,8.53,3.71,-32.13,-45.55,Upgrade
Comprehensive Income,-48.03,6.35,13.89,3.06,-4.54,-1.75,-1.56,-0.24,1.14,-3.09,Upgrade
Shareholders' Equity,118.95,162.46,155.86,133.61,97.22,89.19,90.37,86.18,51.4,33.58,Upgrade
Total Liabilities and Equity,"1,745.53","1,664.32","1,465.68","1,203.54","1,237.73","1,162.31","1,195.6","1,090.62",970.03,"1,003.81",Upgrade
Net Cash / Debt,-140.44,68.71,145.5,-22.65,2.24,-22.53,33.6,-139.03,-60.84,41.12,Upgrade
Net Cash / Debt Growth,-,-52.78%,-,-,-,-,-,-,-,-32.99%,Upgrade
Net Cash Per Share,-7.11,3.41,7.20,-1.14,0.13,-1.35,2.03,-8.43,-3.69,2.50,Upgrade
Book Value Per Share,6.02,8.08,7.71,6.75,5.79,5.33,5.45,5.22,3.12,2.04,Upgrade
