Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Cash & Equivalents,600.65,"1,035.35",928.55,378.42,276,285.44,296.05,378.91,385.06,529.93,Upgrade
Cash & Cash Equivalents,600.65,"1,035.35",928.55,378.42,276,285.44,296.05,378.91,385.06,529.93,Upgrade
Cash Growth,-41.99%,11.50%,145.37%,37.11%,-3.31%,-3.58%,-21.87%,-1.60%,-27.34%,3.96%,Upgrade
"Property, Plant & Equipment",82.14,83.41,86.79,84.54,87.19,91.7,95.48,98.82,101.9,103.39,Upgrade
Goodwill and Intangibles,93.09,93.25,89.1,84.81,84.81,84.81,84.81,84.81,84.81,84.84,Upgrade
Total Assets,"4,525.96","4,263.85","3,798.07","3,088.95","2,959.18","2,898.79","2,845.2","2,797.86","2,627.17","2,611.9",Upgrade
Total Liabilities,"4,123.19","3,868.93","3,455.23","2,761.94","2,656.6","2,614.58","2,570.03","2,523.51","2,354.63","2,335.5",Upgrade
Total Debt,110.19,88.33,135.6,65.81,75,74.33,80.52,152.21,143.41,152.25,Upgrade
Debt Growth,24.75%,-34.86%,106.06%,-12.26%,0.89%,-7.68%,-47.10%,6.14%,-5.81%,-3.14%,Upgrade
Common Stock,37.5,34.59,32.45,32.26,31.23,36.84,34.36,38.43,42.74,41.33,Upgrade
Retained Earnings,393.74,364.79,332.53,322.94,300.18,279.41,267.04,258.18,251.31,243.61,Upgrade
Comprehensive Income,-37.23,-16.21,-44.14,-28.18,-28.82,-32.04,-26.23,-22.26,-21.51,-8.54,Upgrade
Shareholders' Equity,394.02,383.17,320.84,327.02,302.59,284.21,275.17,274.35,272.54,276.4,Upgrade
Total Liabilities and Equity,"4,517.2","4,252.09","3,776.07","3,088.95","2,959.18","2,898.79","2,845.2","2,797.86","2,627.17","2,611.9",Upgrade
Net Cash / Debt,490.46,947.03,792.95,312.62,201,211.11,215.53,226.7,241.65,377.68,Upgrade
Net Cash / Debt Growth,-48.21%,19.43%,153.65%,55.53%,-4.79%,-2.05%,-4.93%,-6.19%,-36.02%,7.13%,Upgrade
Net Cash Per Share,28.88,56.06,47.14,18.58,11.77,12.41,12.63,13.09,13.82,21.71,Upgrade
Book Value Per Share,23.24,22.72,19.11,19.50,17.77,16.77,16.20,15.88,15.64,15.95,Upgrade
