Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2005
Cash & Equivalents,24.32,73.39,80.49,22.99,17.01,16.13,31.35,105.71,104.05,55.58,Upgrade
Cash & Cash Equivalents,24.32,73.39,80.49,22.99,17.01,16.13,31.35,105.71,104.05,55.58,Upgrade
Cash Growth,-66.86%,-8.82%,250.10%,35.16%,5.45%,-48.55%,-70.34%,1.60%,87.22%,-36.66%,Upgrade
"Property, Plant & Equipment",24.47,26.09,26.23,24.68,21.33,20.61,18.46,17.71,16.73,17.29,Upgrade
Goodwill and Intangibles,1.44,1.57,1.71,1.86,2.01,2.16,0,0,0,0,Upgrade
Total Assets,"1,502.92","1,426.33","1,387.67","1,341.89","1,252.42","1,210.23","1,037.58",979.91,937,920.98,Upgrade
Total Liabilities,"1,342.56","1,268.45","1,231.37","1,185.57","1,098.69","1,067.6",899.46,809.24,755.59,736.62,Upgrade
Total Debt,151.51,101.71,126.28,142.9,149.43,218.52,173.76,127.29,137.21,120.85,Upgrade
Debt Growth,48.95%,-19.45%,-11.63%,-4.37%,-31.61%,25.76%,36.50%,-7.22%,13.54%,41.75%,Upgrade
Common Stock,72.52,71.54,80.22,84.37,89.65,88.92,90.47,128.86,144.8,157.16,Upgrade
Retained Earnings,95.06,86.16,78,73.32,66.34,54.64,48.98,42.89,36.97,29.22,Upgrade
Comprehensive Income,-7.21,0.17,-1.92,-1.37,-2.25,-0.93,-1.33,-1.08,-0.36,-2.02,Upgrade
Shareholders' Equity,160.36,157.88,156.3,156.32,153.74,142.63,138.13,170.67,181.41,184.36,Upgrade
Total Liabilities and Equity,"1,502.92","1,426.33","1,387.67","1,341.89","1,252.42","1,210.23","1,037.58",979.91,937,920.98,Upgrade
Net Cash / Debt,-127.19,-28.32,-45.79,-119.91,-132.42,-202.38,-142.41,-21.58,-33.16,-65.27,Upgrade
Net Cash Per Share,-13.97,-3.00,-4.69,-11.90,-12.70,-19.39,-11.84,-1.58,-2.23,-3.93,Upgrade
Book Value Per Share,17.80,16.90,16.06,15.67,14.92,13.86,11.64,12.62,12.30,11.12,Upgrade
