Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2006
Cash & Equivalents,502.01,566.8,853.41,636.11,416.78,623.42,593.44,465.33,660.42,725.61,Upgrade
Cash & Cash Equivalents,502.01,566.8,853.41,636.11,416.78,623.42,593.44,465.33,660.42,725.61,Upgrade
Cash Growth,-11.43%,-33.58%,34.16%,52.63%,-33.15%,5.05%,27.53%,-29.54%,-8.98%,85.20%,Upgrade
Receivables,849.6,"1,084.11","1,054.95","1,354","1,465.71","1,142.28",910.25,"1,163.69",941.68,631.05,Upgrade
"Property, Plant & Equipment",183.48,190.11,216.02,204.84,157.17,124.53,167.24,147.51,112.02,127.62,Upgrade
Goodwill and Intangibles,679.37,694.67,843.37,856.97,803.43,754.15,"1,117.04","1,045.73",420.55,181.52,Upgrade
Total Assets,"3,074.97","3,342.17","3,953.24","3,926.91","3,432.76","5,429.71","5,047.59","3,982.64","2,751.13","2,079.36",Upgrade
Accounts Payable,"1,098.33","1,389.3","1,580.76","1,801.67","1,564.81","1,323.61","1,064.33","1,430.83","1,171.33",711.46,Upgrade
Total Liabilities,"2,326.24","2,660.09","3,121.27","3,178.31","2,544.88","4,243.56","3,361.47","2,693.56","2,109.7","1,309.7",Upgrade
Total Debt,"1,051.13","1,056.42","1,319.78","1,147.65",769.7,581.08,"1,913.74",840.88,706.7,410.39,Upgrade
Debt Growth,-0.50%,-19.96%,15.00%,49.10%,32.46%,-69.64%,127.59%,18.99%,72.20%,-9.09%,Upgrade
Common Stock,"1,853.14","1,832.22","2,063.99","1,960.84","1,897.86","1,503.38","1,419.62",949.67,666.13,638.35,Upgrade
Retained Earnings,"-1,138.07","-1,171.92","-1,280.83","-1,253.09","-1,105.02",-859.01,-212.86,-290.21,-268.92,-167.92,Upgrade
Comprehensive Income,-45.43,-40.55,-28.93,-33.1,-24.47,-10.49,-23.2,-25.06,4.3,-6.06,Upgrade
Shareholders' Equity,669.65,619.75,754.24,674.65,768.37,633.89,"1,183.56",634.41,401.52,464.37,Upgrade
Total Liabilities and Equity,"2,995.89","3,279.84","3,875.51","3,852.96","3,313.25","4,877.44","4,545.03","3,327.97","2,511.22","1,774.07",Upgrade
Net Cash / Debt,-549.12,-489.62,-466.38,-511.54,-352.92,42.34,"-1,320.3",-375.54,-46.28,315.22,Upgrade
Net Cash Per Share,-1.10,-0.91,-0.85,-1.08,-1.09,0.15,-4.77,-1.31,-0.21,1.19,Upgrade
Book Value Per Share,1.80,1.63,2.08,1.96,2.38,2.21,4.27,2.61,1.82,2.40,Upgrade
