Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Cash & Equivalents,31.87,206.68,111.69,15.42,18.35,16.7,17.17,10.01,12.38,7.86,Upgrade
Cash & Cash Equivalents,31.87,206.68,111.69,15.42,18.35,16.7,17.17,10.01,12.38,7.86,Upgrade
Cash Growth,-84.58%,85.04%,624.57%,-15.99%,9.89%,-2.78%,71.57%,-19.12%,57.40%,-36.05%,Upgrade
"Property, Plant & Equipment",17.92,17.29,17.81,14.23,13.85,13.86,13.53,6.47,6.73,7.13,Upgrade
Goodwill and Intangibles,29.57,29.67,29.82,11.57,11.67,11.79,11.94,10,10.1,10.23,Upgrade
Total Assets,"2,047.07","2,068.5","1,851.86","1,230.61","1,184.56","1,132.92","1,111.18",750.51,711.64,711.23,Upgrade
Total Liabilities,"1,879.99","1,863.24","1,657.08","1,093.18","1,062.27","1,017.18","1,000.1",649.51,612.59,619.37,Upgrade
Total Debt,133.22,90.82,105.76,118.69,105.33,78.48,64.81,94.36,47.9,73.68,Upgrade
Debt Growth,46.68%,-14.13%,-10.90%,12.69%,34.22%,21.08%,-31.31%,97.02%,-34.99%,43.94%,Upgrade
Common Stock,94.42,95.5,95.87,49.71,48.87,47.98,47.97,35.1,34.5,33.67,Upgrade
Retained Earnings,130.02,110.02,93.8,86.54,78.43,70.43,67.23,65.41,64.08,60.8,Upgrade
Comprehensive Income,-57.35,-0.26,5.12,1.19,-5.02,-2.67,-4.12,0.49,0.46,-2.6,Upgrade
Shareholders' Equity,167.09,205.26,194.79,137.43,122.29,115.74,111.08,101,99.04,91.86,Upgrade
Total Liabilities and Equity,"2,047.07","2,068.5","1,851.86","1,230.61","1,184.56","1,132.92","1,111.18",750.51,711.64,711.23,Upgrade
Net Cash / Debt,-101.35,115.86,5.93,-103.28,-86.98,-61.78,-47.64,-84.35,-35.52,-65.81,Upgrade
Net Cash / Debt Growth,-,1853.48%,-,-,-,-,-,-,-,-,Upgrade
Book Value Per Share,20.54,25.10,23.75,21.81,19.51,18.56,17.95,18.27,18.11,16.88,Upgrade
