Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Cash & Equivalents,36.26,94.14,86.27,44.4,20.71,37.56,27.56,39.78,46.63,120.69,Upgrade
Cash & Cash Equivalents,36.26,94.14,86.27,44.4,20.71,37.56,27.56,39.78,46.63,120.69,Upgrade
Cash Growth,-61.49%,9.13%,94.30%,114.39%,-44.87%,36.29%,-30.72%,-14.69%,-61.36%,44.26%,Upgrade
"Property, Plant & Equipment",16.49,17.37,10.13,10.52,9.64,8.23,8.22,7.47,6.98,6.71,Upgrade
Goodwill and Intangibles,0.8,0.81,0.86,0.96,1.06,1.16,1.26,0.39,0,0,Upgrade
Total Assets,"1,096.2","1,069.54",909.58,777.64,712.32,722.69,682.02,643.16,577.43,648.62,Upgrade
Total Liabilities,998.87,959.51,806.33,684.99,629.17,641.87,606.1,573.52,501.41,562.95,Upgrade
Total Debt,0,0,0,0,0,0,7,9,0,0,Upgrade
Debt Growth,-,-,-,-,-,-,-22.22%,-,-,-,Upgrade
Common Stock,-21.31,-19.8,-15.88,-14.95,-15.51,-9.67,-10.15,-10.68,-1.37,14.14,Upgrade
Retained Earnings,138.41,131.41,117.85,107.55,99.75,91.45,86.89,80.54,77.81,72.21,Upgrade
Comprehensive Income,-19.76,-1.58,1.28,0.05,-1.1,-0.96,-0.82,-0.21,-0.42,-0.67,Upgrade
Shareholders' Equity,97.34,110.03,103.25,92.65,83.15,80.82,75.92,69.65,76.01,85.68,Upgrade
Total Liabilities and Equity,"1,096.2","1,069.54",909.58,777.64,712.32,722.69,682.02,643.16,577.43,648.62,Upgrade
Net Cash / Debt,36.26,94.14,86.27,44.4,20.71,37.56,20.56,30.78,46.63,120.69,Upgrade
Net Cash / Debt Growth,-61.49%,9.13%,94.30%,114.39%,-44.87%,82.70%,-33.20%,-33.99%,-61.36%,783.50%,Upgrade
Book Value Per Share,21.72,23.95,21.35,19.13,17.23,17.97,16.91,15.54,17.00,19.36,Upgrade
