Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1996
Cash & Equivalents,120.44,545.49,335.79,131.59,96.78,79.52,74.03,57.49,31.09,15.06,Upgrade
Cash & Cash Equivalents,120.44,545.49,335.79,131.59,96.78,79.52,74.03,57.49,31.09,15.06,Upgrade
Cash Growth,-77.92%,62.45%,155.18%,35.97%,21.70%,7.42%,28.78%,84.87%,106.44%,-69.73%,Upgrade
"Property, Plant & Equipment",24.21,23.65,27.59,28.99,24.72,24.38,24.57,24.61,18.47,14.6,Upgrade
Goodwill and Intangibles,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,0,0,Upgrade
Total Assets,"2,195.05","2,418.57","2,162.2","1,886.55","1,807.48","1,709.21","1,611.59","1,456.33","1,213.85","1,150.64",Upgrade
Total Liabilities,"2,017.75","2,223.07","1,964.24","1,695.38","1,628.73","1,544.99","1,456.63","1,297.19","1,095.41","1,042.99",Upgrade
Total Debt,57.12,64.83,88.26,92.74,122.33,150.81,181.95,194.82,132.59,110.86,Upgrade
Debt Growth,-11.88%,-26.55%,-4.83%,-24.19%,-18.88%,-17.12%,-6.61%,46.93%,19.61%,120.96%,Upgrade
Common Stock,159.92,157.9,166.01,164.84,158.14,142.32,127.17,129.23,89.29,82.4,Upgrade
Retained Earnings,52.15,37.77,28.38,25.02,22.84,22.86,28.91,28.54,26.48,23.08,Upgrade
Comprehensive Income,-34.76,-0.16,3.57,1.31,-2.23,-0.96,-1.12,1.37,2.67,2.17,Upgrade
Shareholders' Equity,177.3,195.51,197.96,191.17,178.75,164.22,154.96,159.14,118.44,107.65,Upgrade
Total Liabilities and Equity,"2,195.05","2,418.57","2,162.2","1,886.55","1,807.48","1,709.21","1,611.59","1,456.33","1,213.85","1,150.64",Upgrade
Net Cash / Debt,63.32,480.67,247.53,38.85,-25.55,-71.28,-107.92,-137.34,-101.5,-95.79,Upgrade
Net Cash / Debt Growth,-86.83%,94.19%,537.14%,-,-,-,-,-,-,-,Upgrade
Book Value Per Share,18.56,20.50,20.21,19.66,19.96,18.48,17.61,24.49,17.63,18.48,Upgrade
