Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2007
Cash & Equivalents,53.27,136.59,61.44,153.54,30.83,117.14,96.76,40.26,19.19,23.69,Upgrade
Cash & Cash Equivalents,53.27,136.59,61.44,153.54,30.83,117.14,96.76,40.26,19.19,23.69,Upgrade
Cash Growth,-61.00%,122.32%,-59.99%,397.97%,-73.68%,21.06%,140.32%,109.85%,-19.00%,-82.04%,Upgrade
"Property, Plant & Equipment",5.23,5.78,8.91,6.68,7.18,7.51,6.64,6.54,6.82,7.26,Upgrade
Total Assets,"1,044.36","1,209.14","1,208.28","1,269.5","1,033.95","1,046.01",821.27,655.69,542.26,601.55,Upgrade
Total Liabilities,897.92,"1,066.98","1,067.68","1,126.99",923.13,943.49,725.12,572.94,465.49,526.15,Upgrade
Total Debt,106,115.96,163.41,163.66,146.27,148.86,119.66,104.81,49.79,39.12,Upgrade
Debt Growth,-8.58%,-29.04%,-0.15%,11.89%,-1.74%,24.40%,14.17%,110.51%,27.27%,-20.32%,Upgrade
Common Stock,82.37,81.84,81.29,83.33,59.83,59.32,58.9,58.66,58.46,58.3,Upgrade
Retained Earnings,67.25,60.3,60.39,59.74,50.41,43.14,37.32,25.17,20.12,19.79,Upgrade
Comprehensive Income,-3.18,0.04,-1.09,-0.57,0.58,0.06,-0.06,-1.08,-1.81,-2.69,Upgrade
Shareholders' Equity,146.45,142.17,140.59,142.51,110.82,102.52,96.16,82.75,76.77,75.41,Upgrade
Total Liabilities and Equity,"1,044.36","1,209.14","1,208.28","1,269.5","1,033.95","1,046.01",821.27,655.69,542.26,601.55,Upgrade
Net Cash / Debt,-52.74,20.63,-101.97,-10.11,-115.43,-31.72,-22.9,-64.54,-30.6,-15.43,Upgrade
Net Cash Per Share,-6.97,2.74,-13.42,-1.32,-17.87,-4.93,-3.57,-,-,-,Upgrade
Book Value Per Share,19.36,18.86,18.50,18.66,17.16,15.94,15.00,12.94,12.04,11.50,Upgrade
