Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Cash & Equivalents,35.31,37.17,13.72,25.95,18.69,20.21,27.93,21.79,15.83,23.63,Upgrade
Cash & Cash Equivalents,35.31,37.17,13.72,25.95,18.69,20.21,27.93,21.79,15.83,23.63,Upgrade
Cash Growth,-5.00%,170.84%,-47.12%,38.81%,-7.52%,-27.62%,28.17%,37.68%,-33.01%,13.54%,Upgrade
Receivables,19.05,22.95,19.43,12.52,12.13,10.03,8.65,8.39,8.54,8.75,Upgrade
"Property, Plant & Equipment",24.49,18.24,14.69,14.25,10.3,10.17,8.75,7.15,5.46,4.33,Upgrade
Goodwill and Intangibles,17.61,15.95,9.77,10.28,10.78,11.36,12.26,1.22,0,0,Upgrade
Total Assets,339.76,331.49,282.93,263.89,244.27,248.91,228.94,211.52,198.04,188.31,Upgrade
Accounts Payable,47.05,43.87,36.02,28.32,27.74,27.57,26.15,25.04,18.29,20.32,Upgrade
Total Liabilities,98.75,102.4,82.5,72.53,68.63,70.99,73.8,68.74,60.48,59.7,Upgrade
Total Debt,6.84,5.33,3.67,4.5,0,0,0,0,0,0,Upgrade
Debt Growth,28.34%,45.24%,-18.50%,-,-,-,-,-,-,-,Upgrade
Common Stock,0,0,0,0,0,0,0,0,0,0,Upgrade
Retained Earnings,240.81,225.86,196.1,188.26,174.69,161.89,143.28,131.19,124.71,116.71,Upgrade
Comprehensive Income,0.2,3.23,4.33,3.1,0.95,15.95,11.76,11.48,12.86,11.35,Upgrade
Shareholders' Equity,241.01,229.09,200.42,191.36,175.64,177.84,155.05,142.67,137.56,128.06,Upgrade
Total Liabilities and Equity,339.76,331.49,282.93,263.89,244.27,248.83,228.85,211.41,198.04,187.76,Upgrade
Net Cash / Debt,28.47,31.84,10.05,21.45,18.69,20.21,27.93,21.79,15.83,23.63,Upgrade
Net Cash / Debt Growth,-10.58%,216.68%,-53.12%,14.73%,-7.52%,-27.62%,28.17%,37.68%,-33.01%,13.54%,Upgrade
Net Cash Per Share,15.00,16.76,5.30,11.31,9.85,10.66,14.58,10.95,7.77,11.38,Upgrade
Book Value Per Share,127.05,120.95,105.93,101.36,93.08,94.29,81.26,71.90,67.71,62.28,Upgrade
