Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2001
Cash & Equivalents,25.3,63.6,53.77,44.41,37.58,41.71,20.05,47.49,42.46,55.88,Upgrade
Cash & Cash Equivalents,25.3,63.6,53.77,44.41,37.58,41.71,20.05,47.49,42.46,55.88,Upgrade
Cash Growth,-60.22%,18.29%,21.08%,18.16%,-9.89%,108.00%,-57.78%,11.87%,-24.02%,57.92%,Upgrade
Receivables,299.8,289.11,300.2,328.84,313.19,299.89,308.02,288.06,243.04,235.56,Upgrade
"Property, Plant & Equipment",23.34,27.12,31,34,0,0,0,0,0,0,Upgrade
Goodwill and Intangibles,24.95,0,0,0,0,0,0,0,0,0,Upgrade
Total Assets,"1,972.57","2,117.39","2,054.27","2,022.67","1,856.24","1,807.28","1,758.25","1,703.87","1,675.72","1,625.46",Upgrade
Accounts Payable,86.68,102.27,94.87,94.3,89.27,78.69,85.87,73.88,78.11,86.93,Upgrade
Total Liabilities,"1,160.57","1,190.22","1,169.59","1,214.26","1,137.6","1,106.26","1,087.52","1,059.37",967.44,930.27,Upgrade
Total Debt,58.34,57.12,61,34,0,0,0,0,0,0,Upgrade
Debt Growth,2.14%,-6.37%,79.42%,-,-,-,-,-,-,-,Upgrade
Common Stock,77.23,80.85,86.12,118.66,112.63,106.05,100.89,96.24,91.92,110.2,Upgrade
Retained Earnings,815.31,821.74,745.03,661.55,616.72,570.69,554,531.8,587.65,567.79,Upgrade
Comprehensive Income,-80.54,24.58,53.53,28.19,-10.71,24.27,15.84,16.46,28.72,17.2,Upgrade
Shareholders' Equity,812,927.17,884.68,808.41,718.64,701.02,670.73,644.5,708.28,695.19,Upgrade
Total Liabilities and Equity,"1,972.57","2,117.39","2,054.27","2,022.67","1,856.24","1,807.28","1,758.25","1,703.87","1,675.72","1,625.46",Upgrade
Net Cash / Debt,-33.04,6.49,-7.23,10.41,37.58,41.71,20.05,47.49,42.46,55.88,Upgrade
Net Cash / Debt Growth,-,-,-,-72.30%,-9.89%,108.00%,-57.78%,11.87%,-24.02%,57.92%,Upgrade
Net Cash Per Share,-2.25,0.43,-0.48,0.68,2.47,2.76,1.33,3.19,2.82,3.67,Upgrade
Book Value Per Share,55.59,62.52,58.97,53.18,47.66,46.70,44.88,43.35,47.34,45.84,Upgrade
