Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2004
Cash & Equivalents,25.88,136.27,237.62,115,45.86,95,21.37,104.39,239.78,274.64,Upgrade
Cash & Cash Equivalents,25.88,136.27,237.62,115,45.86,95,21.37,104.39,239.78,274.64,Upgrade
Cash Growth,-81.01%,-42.65%,106.64%,150.77%,-51.73%,344.61%,-79.53%,-56.46%,-12.69%,50.08%,Upgrade
"Property, Plant & Equipment",4.99,6.76,9.28,11.66,0,0,0,0,0,0,Upgrade
Total Assets,"3,028.86","2,600.01","2,624","2,461.97","1,945.19","1,654.72","1,464.2","1,323.98","1,299.22","1,221.72",Upgrade
Accounts Payable,47.54,47.78,36.34,30.31,25.96,26.9,21.46,17.24,14.1,14.27,Upgrade
Total Liabilities,"1,627.4","1,291.47","1,332.29","1,328.92",989.75,813.75,676.26,606.85,640.36,571.71,Upgrade
Total Debt,"1,579.86","1,243.69","1,295.95","1,298.61",963.79,786.85,654.8,589.61,608.91,484.92,Upgrade
Debt Growth,27.03%,-4.03%,-0.21%,34.74%,22.49%,20.17%,11.06%,-3.17%,25.57%,-7.57%,Upgrade
Common Stock,"1,341.55","1,092.02","1,158.31","1,145.21","1,048.3",908.59,839.74,752.32,657.3,656.66,Upgrade
Retained Earnings,59.91,216.52,133.39,-12.17,-92.86,-67.62,37.23,17.63,18.64,4.99,Upgrade
Comprehensive Income,0,0,0,0,0,0,-89.03,-52.81,-17.08,-11.64,Upgrade
Shareholders' Equity,"1,401.46","1,308.55","1,291.7","1,133.05",955.44,840.97,787.94,717.13,658.86,650.01,Upgrade
Total Liabilities and Equity,"3,028.86","2,600.01","2,624","2,461.97","1,945.19","1,654.72","1,464.2","1,323.98","1,299.22","1,221.72",Upgrade
Net Cash / Debt,"-1,553.98","-1,107.42","-1,058.33","-1,183.62",-917.93,-691.86,-633.43,-485.22,-369.14,-210.28,Upgrade
Net Cash Per Share,-12.27,-9.55,-9.43,-11.65,-10.08,-8.37,-8.59,-6.97,-5.84,-3.49,Upgrade
Book Value Per Share,11.20,11.40,11.54,11.20,10.51,10.19,10.68,10.32,10.65,11.05,Upgrade
