Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2000
Cash & Equivalents,38.6,219.22,294.07,219,220.34,107.93,113.68,127.28,105.1,136.73,Upgrade
Cash & Cash Equivalents,38.6,219.22,294.07,219,220.34,107.93,113.68,127.28,105.1,136.73,Upgrade
Cash Growth,-82.39%,-25.45%,34.28%,-0.61%,104.14%,-5.06%,-10.68%,21.10%,-23.13%,-4.48%,Upgrade
"Property, Plant & Equipment",11.75,11.54,11.97,12.74,9.84,10.17,10.45,10.8,11.55,12.12,Upgrade
Goodwill and Intangibles,4.49,4.49,4.49,4.49,4.49,4.49,4.49,4.49,4.49,4.55,Upgrade
Total Assets,"1,299.19","1,330.94","1,092.65",956.92,933.06,805.84,787.97,725.64,663.17,635.93,Upgrade
Accounts Payable,0,0,0,0,0,0,5.78,5.88,4.82,5.73,Upgrade
Total Liabilities,"1,186.73","1,210.74",974.85,840.93,823.82,704.48,691.32,636.01,580.34,559.39,Upgrade
Total Debt,12.98,13.89,13.89,14.27,10.16,9.73,8.83,8.3,10.12,11.13,Upgrade
Debt Growth,-6.61%,0.02%,-2.66%,40.53%,4.37%,10.17%,6.41%,-17.94%,-9.08%,10.50%,Upgrade
Common Stock,60.03,59.64,59.4,58.97,58.62,57.88,56.56,52.57,49.27,45.78,Upgrade
Retained Earnings,69.93,61.75,59.14,57.65,49.94,44.18,40.7,37.27,33.73,30.88,Upgrade
Comprehensive Income,-17.5,-1.17,-0.73,-0.63,0.67,-0.71,-0.6,-0.2,-0.18,-0.12,Upgrade
Shareholders' Equity,112.46,120.21,117.81,115.99,109.24,101.35,96.65,89.64,82.83,76.54,Upgrade
Total Liabilities and Equity,"1,299.19","1,330.94","1,092.65",956.92,933.06,805.84,787.97,725.64,663.17,635.93,Upgrade
Net Cash / Debt,25.62,205.33,280.18,204.72,210.18,98.2,104.85,118.98,94.98,125.6,Upgrade
Net Cash / Debt Growth,-87.52%,-26.72%,36.86%,-2.60%,114.03%,-6.34%,-11.88%,25.26%,-24.38%,-5.61%,Upgrade
Net Cash Per Share,1.50,12.06,16.48,12.05,12.41,5.81,6.21,7.05,5.63,7.46,Upgrade
Book Value Per Share,6.60,7.07,6.94,6.84,6.46,6.00,5.72,5.31,4.91,4.54,Upgrade
