Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2001
Cash & Equivalents,2.11,0.85,2.47,15.75,2,5.27,6.56,4.09,6.99,15.08,Upgrade
Cash & Cash Equivalents,2.11,0.85,2.47,15.75,2,5.27,6.56,4.09,6.99,15.08,Upgrade
Cash Growth,149.05%,-65.74%,-84.32%,685.83%,-61.97%,-19.64%,60.30%,-41.47%,-53.64%,41.40%,Upgrade
Receivables,3.2,2.95,2.1,2.83,2.81,3.09,2.16,1.19,5.92,16.3,Upgrade
Total Assets,660.97,566.5,459.18,426.07,399.51,365.86,335.54,382.48,301.43,295.09,Upgrade
Accounts Payable,3.03,3.13,2.39,2.39,1.69,2.06,2.52,1.75,1.56,2.33,Upgrade
Total Liabilities,345.48,248.06,225.43,176.74,162.42,146.21,134.33,191.04,101.77,89.1,Upgrade
Total Debt,339.41,237.11,221.54,122.82,110,93.12,71.3,127.3,38.01,47.1,Upgrade
Debt Growth,43.14%,7.03%,80.38%,11.65%,18.13%,30.60%,-43.99%,234.89%,-19.30%,-24.58%,Upgrade
Common Stock,395.58,392.53,366.81,383.89,380.53,407.45,327.7,307.88,307.27,322.78,Upgrade
Retained Earnings,-80.09,-74.09,-133.41,-108.81,-106.01,-128.62,-66.81,-72.03,-38.24,-41.14,Upgrade
Comprehensive Income,0,0,0.35,-25.74,-37.42,-59.18,-59.69,-44.41,-69.37,-75.65,Upgrade
Shareholders' Equity,315.49,318.44,233.74,249.33,237.09,219.65,201.21,191.44,199.66,205.99,Upgrade
Total Liabilities and Equity,660.97,566.5,459.18,426.07,399.51,365.86,335.54,382.48,301.43,295.09,Upgrade
Net Cash / Debt,-337.3,-236.27,-219.07,-107.07,-108,-87.85,-64.74,-123.21,-31.02,-32.03,Upgrade
Net Cash Per Share,-9.82,-7.11,-7.06,-3.66,-3.98,-3.45,-2.79,-5.85,-1.48,-1.53,Upgrade
Book Value Per Share,9.18,9.58,7.53,8.52,8.75,8.62,8.67,9.09,9.51,9.81,Upgrade
