Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Cash & Equivalents,50.2,146.1,148.8,137.8,139.2,176.6,86,121.7,81,157.4,Upgrade
Cash & Cash Equivalents,50.2,146.1,148.8,137.8,139.2,176.6,86,121.7,81,157.4,Upgrade
Cash Growth,-65.64%,-1.81%,7.98%,-1.01%,-21.18%,105.35%,-29.33%,50.25%,-48.54%,64.30%,Upgrade
Receivables,"3,321.1","3,615","3,688.8","3,783.7","3,338.2","2,691.9","1,849.4","1,525.6","1,350.8","1,611.9",Upgrade
"Property, Plant & Equipment",57.7,81.4,82,91.8,0,0,0,0,0,0,Upgrade
Goodwill and Intangibles,118.6,164.6,207.8,253.2,270.5,258.2,219.9,225.5,230.8,239.8,Upgrade
Total Assets,"10,034.4","10,317.8","10,465.8","10,508.8","9,558.2","8,764","7,205","6,625.6","6,356.3","6,591",Upgrade
Accounts Payable,158.7,724.4,950.4,"1,201.2",970.5,734,466.6,312.4,178.8,354.7,Upgrade
Deferred Revenue,"1,039.9","1,466.8","1,464.8","1,410.9","1,300.9","1,207.7",970,886.7,817.2,779.1,Upgrade
Total Liabilities,"8,801.5","8,582.6","8,608","8,745.1","7,811.5","6,944.3","5,412.3","4,957.5","4,709.6","5,028",Upgrade
Total Debt,465.5,553.2,554.5,684.4,580.2,580.7,367.6,367.2,378.5,403.4,Upgrade
Debt Growth,-15.85%,-0.23%,-18.98%,17.96%,-0.09%,57.97%,0.11%,-2.99%,-6.17%,0.62%,Upgrade
Common Stock,"1,130.7","1,121.5","1,115.1",967.2,962.2,746.1,785.1,670.9,569.2,610.8,Upgrade
Retained Earnings,407.3,636.4,684.1,793.7,862.6,977,959.9,985.7,969.4,804.4,Upgrade
Comprehensive Income,-305.1,-22.7,58.6,2.8,-78.1,96.6,47.7,11.5,108.1,147.8,Upgrade
Shareholders' Equity,"1,232.9","1,735.2","1,857.8","1,763.7","1,746.7","1,819.7","1,792.7","1,668.1","1,646.7","1,563",Upgrade
Total Liabilities and Equity,"10,034.4","10,317.8","10,465.8","10,508.8","9,558.2","8,764","7,205","6,625.6","6,356.3","6,591",Upgrade
Net Cash / Debt,-415.3,-407.1,-405.7,-546.6,-441,-404.1,-281.6,-245.5,-297.5,-246,Upgrade
Net Cash Per Share,-11.87,-11.69,-11.72,-15.98,-12.72,-11.42,-7.94,-6.80,-8.05,-6.34,Upgrade
Book Value Per Share,35.24,49.84,53.67,51.56,51.49,52.81,51.67,47.14,45.37,41.83,Upgrade
