Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1998
Cash & Equivalents,69.98,177.35,182.28,57.85,48.82,35.17,60.64,125.83,41.51,15.56,Upgrade
Cash & Cash Equivalents,69.98,177.35,182.28,57.85,48.82,35.17,60.64,125.83,41.51,15.56,Upgrade
Cash Growth,-60.54%,-2.71%,215.10%,18.49%,38.81%,-42.00%,-51.80%,203.11%,166.78%,-32.96%,Upgrade
"Property, Plant & Equipment",14.67,15.18,15.95,16.41,14.36,15.03,14.84,13.94,10.21,10.35,Upgrade
Goodwill and Intangibles,6.85,7,7.14,7.29,7.44,7.58,7.73,7.88,5.39,5.39,Upgrade
Total Assets,"1,151.4","1,156.6","1,017.55",827.5,794.16,758.96,743.66,715.83,472.76,444.38,Upgrade
Total Liabilities,"1,066.13","1,042.66",906.8,728.55,708.21,677.91,667.82,641.32,415.53,391.05,Upgrade
Total Debt,0,0,0,0,0,10,0,0,0,14.81,Upgrade
Debt Growth,-,-,-,-,-,-,-,-,-,-22.83%,Upgrade
Common Stock,32.43,32.02,31.66,31.43,31.18,31.03,30.96,30.91,16.09,17,Upgrade
Retained Earnings,88.47,80.07,72.16,65.27,58.14,51.97,47.05,42.99,40.23,36.95,Upgrade
Comprehensive Income,-35.74,1.73,6.82,2.14,-3.48,-2.06,-2.28,0.5,0.8,-0.72,Upgrade
Shareholders' Equity,85.16,113.83,110.64,98.84,85.84,80.94,75.73,74.4,57.12,53.23,Upgrade
Total Liabilities and Equity,"1,151.29","1,156.49","1,017.44",827.38,794.05,758.84,743.55,715.72,472.65,444.27,Upgrade
Net Cash / Debt,69.98,177.35,182.28,57.85,48.82,25.17,60.64,125.83,41.51,0.75,Upgrade
Net Cash / Debt Growth,-60.54%,-2.71%,215.10%,18.49%,93.95%,-58.49%,-51.80%,203.11%,5427.70%,-81.31%,Upgrade
Book Value Per Share,25.26,33.74,32.77,29.38,25.58,24.25,22.69,26.97,20.84,19.12,Upgrade
