Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1998
Cash & Equivalents,755.17,"1,151.79",783.74,272.45,171.28,161.47,89.82,201.48,149.46,181.89,Upgrade
Cash & Cash Equivalents,755.17,"1,151.79",783.74,272.45,171.28,161.47,89.82,201.48,149.46,181.89,Upgrade
Cash Growth,-34.43%,46.96%,187.66%,59.06%,6.08%,79.77%,-55.42%,34.81%,-17.83%,-19.64%,Upgrade
"Property, Plant & Equipment",40.31,41.77,43.25,43.42,44.86,46.63,50.03,51.46,52.89,53.64,Upgrade
Total Assets,"2,906.92","2,928.75","2,642.03","2,068.77","1,975.12","1,890.23","1,741.01","1,729.64","1,583.85","1,517.41",Upgrade
Total Liabilities,"2,659.88","2,674.75","2,402.18","1,851.3","1,784.27","1,717.25","1,578.77","1,577.67","1,441.33","1,384.88",Upgrade
Total Debt,30,85,90.62,80.62,101.24,133.36,125.41,137.41,129.35,131.23,Upgrade
Debt Growth,-64.71%,-6.20%,12.40%,-20.37%,-24.08%,6.34%,-8.73%,6.23%,-1.44%,-2.58%,Upgrade
Common Stock,219.58,219.08,218.53,218.11,217.78,217.08,216.73,216.54,216.46,216.26,Upgrade
Retained Earnings,59.04,35.22,17.1,-2.18,-24.65,-42.8,-53.01,-64.91,-74,-81.79,Upgrade
Comprehensive Income,-31.58,-0.3,4.21,1.54,-2.28,-1.29,-1.48,0.35,0.06,-1.96,Upgrade
Shareholders' Equity,247.04,254.01,239.84,217.47,190.85,172.99,162.24,151.98,142.52,132.52,Upgrade
Total Liabilities and Equity,"2,906.92","2,928.75","2,642.03","2,068.77","1,975.12","1,890.23","1,741.01","1,729.64","1,583.85","1,517.41",Upgrade
Net Cash / Debt,725.17,"1,066.79",693.12,191.83,70.05,28.11,-35.59,64.07,20.11,50.66,Upgrade
Net Cash / Debt Growth,-32.02%,53.91%,261.32%,173.86%,149.18%,-,-,218.59%,-60.31%,-44.72%,Upgrade
Book Value Per Share,7.21,7.43,7.03,6.38,5.61,5.10,4.78,4.49,4.22,4.86,Upgrade
