Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1998
Cash & Equivalents,650,693.2,"1,271.92",962.98,777.6,824.09,781.28,673.17,729.82,452.96,Upgrade
Short-Term Investments,12,12.9,18.33,12.33,12.87,24.97,15.05,13.73,11.16,10.62,Upgrade
Cash & Cash Equivalents,662,706.1,"1,290.25",975.3,790.46,849.05,796.33,686.91,740.97,463.59,Upgrade
Cash Growth,-6.25%,-45.27%,32.29%,23.38%,-6.90%,6.62%,15.93%,-7.30%,59.84%,18.09%,Upgrade
Receivables,"2,748.5","1,671.6","1,520.33","1,367.36","1,248.13","1,345.24",889.23,775.5,758.16,395.92,Upgrade
Other Current Assets,"1,585.5",952.6,147.67,152.14,128.72,47.86,50.57,74.99,70.97,68.54,Upgrade
Total Current Assets,"4,996","3,330.3","2,958.25","2,494.8","2,167.31","2,242.16","1,736.13","1,537.39","1,570.11",928.04,Upgrade
"Property, Plant & Equipment",454.8,409,388.11,332.92,100.4,77.09,75.81,81.75,84.67,74.73,Upgrade
Long-Term Investments,22.4,31,24.97,27.38,17.39,13.95,23.05,18.09,19.86,0.02,Upgrade
Goodwill and Intangibles,"8,269.4","5,818.3","5,445.58","4,662.86","4,331.59","3,357.08","3,382.86","3,331.36","3,245.25","2,625.06",Upgrade
Other Long-Term Assets,230.9,206.8,149.58,104.86,71.98,57.28,44.9,35.88,36.57,21.66,Upgrade
Total Long-Term Assets,"8,977.5","6,465.1","6,008.24","5,128.02","4,521.36","3,505.39","3,526.61","3,467.09","3,386.35","2,721.47",Upgrade
Total Assets,"13,973.5","9,795.4","8,966.49","7,622.82","6,688.67","5,747.55","5,262.73","5,004.48","4,956.46","3,649.51",Upgrade
Accounts Payable,286.5,242.7,"1,389.03","1,114.28",944.9,749.34,717.16,638.65,625.45,568.52,Upgrade
Deferred Revenue,412.3,392.2,377.62,366.02,337.92,321.02,308.66,309.64,320.59,0,Upgrade
Current Debt,250.6,42.5,70,55,50,120,55.5,73.13,45.63,100,Upgrade
Other Current Liabilities,"3,647.2","1,990",517.71,510.06,450.16,797.12,363.84,307.13,277.5,238.36,Upgrade
Total Current Liabilities,"4,596.6","2,667.4","2,354.35","2,045.36","1,782.99","1,987.47","1,445.16","1,328.55","1,269.15",906.88,Upgrade
Long-Term Debt,"3,887.4","2,160.4","2,198.84","1,668.2","1,456.99",856.14,"1,018.37","1,071.62","1,152.85",380,Upgrade
Other Long-Term Liabilities,882.9,770.7,659.08,558.98,448.12,321.24,438.99,454.54,420.71,355.49,Upgrade
Total Long-Term Liabilities,"4,770.3","2,931.1","2,857.92","2,227.18","1,905.11","1,177.38","1,457.37","1,526.16","1,573.56",735.49,Upgrade
Total Liabilities,"9,366.9","5,598.5","5,212.27","4,272.54","3,688.1","3,164.85","2,902.52","2,854.7","2,842.71","1,642.37",Upgrade
Total Debt,"4,138","2,202.9","2,268.84","1,723.2","1,506.99",976.14,"1,073.87","1,144.74","1,198.47",480,Upgrade
Debt Growth,87.84%,-2.91%,31.66%,14.35%,54.38%,-9.10%,-6.19%,-4.48%,149.68%,6.64%,Upgrade
Common Stock,202,205.6,233.54,209.52,166.95,126.1,225.57,202.37,345.54,386.5,Upgrade
Retained Earnings,"4,553","4,000.7","3,520.68","3,140.76","2,833.62","2,456.6","2,134.64","1,947.41","1,768.2","1,620.64",Upgrade
Comprehensive Income,-148.4,-9.4,0,0,0,0,0,0,0,0,Upgrade
Shareholders' Equity,"4,606.6","4,196.9","3,754.22","3,350.28","3,000.57","2,582.7","2,360.21","2,149.78","2,113.75","2,007.14",Upgrade
Total Liabilities and Equity,"13,973.5","9,795.4","8,966.49","7,622.82","6,688.67","5,747.55","5,262.73","5,004.48","4,956.46","3,649.51",Upgrade
Net Cash / Debt,"-3,476","-1,496.8",-978.59,-747.9,-716.53,-127.09,-277.54,-457.84,-457.5,-16.42,Upgrade
Net Cash Per Share,-,-,-,-,-,-,-,-,-1.60,-0.06,Upgrade
Working Capital,399.4,662.9,603.9,449.44,384.33,254.68,290.97,208.84,300.96,21.16,Upgrade
Book Value Per Share,16.27,14.86,13.22,11.89,10.75,9.26,8.42,7.63,7.50,7.12,Upgrade
