Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2006
Cash & Equivalents,87.75,601.79,188.3,40.3,60.56,152.84,31.2,29.94,34.6,35.58,Upgrade
Cash & Cash Equivalents,87.75,601.79,188.3,40.3,60.56,152.84,31.2,29.94,34.6,35.58,Upgrade
Cash Growth,-85.42%,219.59%,367.29%,-33.46%,-60.38%,389.89%,4.20%,-13.47%,-2.74%,-17.39%,Upgrade
Receivables,0,0,0,0,0,0,0,0,0,12.7,Upgrade
"Property, Plant & Equipment",43.56,43.54,45.5,46.43,47.12,45.61,39.57,40.82,37.96,30.7,Upgrade
Goodwill and Intangibles,87.97,61.95,63.11,64.47,66.06,68.03,12.76,0,0,0,Upgrade
Total Assets,"3,228.28","2,938.24","2,591.85","2,200.47","2,153.66","2,228.12","1,556.73","1,551.91","1,221.41",984.24,Upgrade
Total Liabilities,"2,898.33","2,586.34","2,270.01","1,884.14","1,849.62","1,950.25","1,376.89","1,386.87","1,067.27",842.33,Upgrade
Total Debt,235.77,31.59,34.36,46.16,64.24,71.83,118.53,125.15,67.87,97,Upgrade
Debt Growth,646.45%,-8.08%,-25.56%,-28.14%,-10.56%,-39.41%,-5.29%,84.40%,-30.03%,109.70%,Upgrade
Common Stock,162.97,162.64,162.29,165.48,164.8,161.51,75.18,72.31,59.74,57.99,Upgrade
Retained Earnings,206.3,188.52,154.28,150.16,141.45,117.31,104.65,91.86,93.1,83.73,Upgrade
Comprehensive Income,-39.31,0.74,5.27,0.69,-2.21,-0.96,0.01,0.87,1.3,0.2,Upgrade
Shareholders' Equity,329.95,351.9,321.84,316.33,304.04,277.87,179.84,165.05,154.14,141.91,Upgrade
Total Liabilities and Equity,"3,228.28","2,938.24","2,591.85","2,200.47","2,153.66","2,228.12","1,556.73","1,551.91","1,221.41",984.24,Upgrade
Net Cash / Debt,-148.02,570.21,153.94,-5.86,-3.68,81.01,-87.33,-95.21,-33.27,-61.42,Upgrade
Net Cash / Debt Growth,-,270.41%,-,-,-,-,-,-,-,-,Upgrade
Book Value Per Share,39.84,41.29,36.76,34.10,32.07,37.32,24.56,22.82,21.67,19.99,Upgrade
