Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2002
Cash & Equivalents,77.57,40.7,30.83,38.3,21.69,68.81,24.48,16.33,22.55,18.11,Upgrade
Short-Term Investments,83.79,69.37,67.95,54.24,70.17,78.77,107.77,128.6,124.72,113.57,Upgrade
Cash & Cash Equivalents,161.35,110.07,98.78,92.54,91.87,147.58,132.25,144.93,147.28,131.68,Upgrade
Cash Growth,46.60%,11.43%,6.74%,0.73%,-37.75%,11.59%,-8.75%,-1.60%,11.84%,-11.43%,Upgrade
Receivables,25.97,12.91,7.6,5.13,4.69,3.22,4.22,4.92,3.95,7.2,Upgrade
Other Current Assets,0,755.94,0,0,437.46,363.91,251.95,219.32,163.83,176.45,Upgrade
Total Current Assets,187.32,878.92,106.37,97.67,534.02,514.71,388.43,369.16,315.05,315.32,Upgrade
"Property, Plant & Equipment",5.46,5.68,5.99,6.3,5.8,5.28,5.41,5.5,5.8,5.51,Upgrade
Long-Term Investments,83.79,69.37,67.95,62.24,78.17,86.75,115.75,134.59,134.7,129.13,Upgrade
Goodwill,4.12,4.12,4.12,4.12,4.12,4.12,4.12,4.12,4.12,4.12,Upgrade
Total Long-Term Assets,93.37,79.16,78.07,72.66,88.09,96.15,125.28,144.2,144.62,138.75,Upgrade
Total Assets,"1,115.34",958.08,865.85,695.98,622.1,610.86,513.7,513.37,459.68,454.07,Upgrade
Accounts Payable,12.56,7.81,4.55,3.34,2.6,2.67,1.93,2.99,1.84,2.68,Upgrade
Total Current Liabilities,12.56,7.81,4.55,3.34,2.6,2.67,1.93,2.99,1.84,2.68,Upgrade
Long-Term Debt,46.91,54.39,59.38,51.46,56.8,15,68.9,55.8,35,48.5,Upgrade
Other Long-Term Liabilities,-34.35,0,-54.82,-48.13,0,0,0,0,0,0,Upgrade
Total Long-Term Liabilities,12.56,54.39,4.55,3.34,56.8,15,68.9,55.8,35,48.5,Upgrade
Total Liabilities,"1,026.8",873.8,790.23,628.63,560.58,551.19,455.08,456.04,392.1,392.44,Upgrade
Total Debt,46.91,54.39,59.38,51.46,56.8,15,68.9,55.8,35,48.5,Upgrade
Debt Growth,-13.76%,-8.40%,15.38%,-9.40%,278.67%,-78.23%,23.48%,59.43%,-27.84%,21.25%,Upgrade
Common Stock,37.18,37.01,36.98,36.98,36.97,36.85,36.73,36.7,36.65,36.61,Upgrade
Retained Earnings,61.39,47.64,37.51,29.91,26.34,23.43,22.78,20.12,16.56,13.32,Upgrade
Comprehensive Income,-10.02,-0.38,1.14,0.46,-1.79,-0.6,-0.89,0.5,0.71,-1.96,Upgrade
Shareholders' Equity,88.55,84.28,75.63,67.34,61.52,59.68,58.62,57.33,67.58,61.63,Upgrade
Total Liabilities and Equity,"1,115.34",958.08,865.85,695.98,622.1,610.86,513.7,513.37,459.68,454.07,Upgrade
Net Cash / Debt,114.45,55.68,39.4,41.08,35.07,132.58,63.35,89.13,112.28,83.18,Upgrade
Net Cash / Debt Growth,105.56%,41.30%,-4.08%,17.14%,-73.55%,109.29%,-28.92%,-20.62%,34.98%,-23.46%,Upgrade
Net Cash Per Share,-,8.33,5.90,6.15,5.25,19.89,9.54,13.40,16.90,12.62,Upgrade
Working Capital,174.76,871.11,101.82,94.34,531.42,512.04,386.49,366.17,313.22,312.65,Upgrade
Book Value Per Share,-,12.62,11.33,10.09,9.22,9.00,8.87,8.72,10.29,9.41,Upgrade
