Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Cash & Equivalents,88.85,191.74,180.36,55.61,42.38,38.49,30.24,22.02,24.3,19.26,Upgrade
Cash & Cash Equivalents,88.85,191.74,180.36,55.61,42.38,38.49,30.24,22.02,24.3,19.26,Upgrade
Cash Growth,-53.66%,6.31%,224.36%,31.19%,10.13%,27.28%,37.33%,-9.37%,26.12%,-56.31%,Upgrade
"Property, Plant & Equipment",28.66,26.91,27.06,26.35,22.62,21.73,21.46,20.59,20.3,18.71,Upgrade
Goodwill and Intangibles,86.36,80.43,47.34,47.34,4.07,4.07,4.07,4.07,4.07,4.07,Upgrade
Total Assets,"3,015.35","2,638.3","1,909.54","1,607.33","1,116.16","1,107.01","1,055.9",989.07,941.21,965.94,Upgrade
Total Liabilities,"2,717.21","2,341.13","1,660.38","1,377.07",972.88,972.87,930.32,868.97,826.72,857.32,Upgrade
Total Debt,226.28,127.8,48.1,72.88,32.18,44.5,80.32,88.82,55.96,74.26,Upgrade
Debt Growth,77.05%,165.70%,-34.00%,126.47%,-27.68%,-44.61%,-9.56%,58.71%,-24.64%,18.03%,Upgrade
Common Stock,123.92,110.95,69.87,69.08,-1.59,-0.61,-0.32,-0.3,0.29,0.7,Upgrade
Retained Earnings,212.45,189.4,173.59,160.08,147.89,136.58,127.87,120.19,113.76,107.91,Upgrade
Comprehensive Income,-38.23,-3.18,5.7,1.1,-3.01,-1.83,-1.97,0.21,0.44,0.01,Upgrade
Shareholders' Equity,298.14,297.17,249.16,230.26,143.29,134.14,125.58,120.1,114.49,108.62,Upgrade
Total Liabilities and Equity,"3,015.35","2,638.3","1,909.54","1,607.33","1,116.16","1,107.01","1,055.9",989.07,941.21,965.94,Upgrade
Net Cash / Debt,-137.43,63.93,132.26,-17.27,10.2,-6.01,-50.09,-66.8,-31.67,-54.99,Upgrade
Net Cash / Debt Growth,-,-51.66%,-,-,-,-,-,-,-,-,Upgrade
Net Cash Per Share,-,-,-,-,-,-,-,-,-3.42,-5.88,Upgrade
Book Value Per Share,21.91,22.74,22.33,20.68,15.43,14.47,13.59,12.98,12.37,11.61,Upgrade
