Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1997
Cash & Equivalents,424.13,"2,547.98","1,343.55",574.11,411.13,392.31,437.38,563.96,677.85,381.39,Upgrade
Cash & Cash Equivalents,424.13,"2,547.98","1,343.55",574.11,411.13,392.31,437.38,563.96,677.85,381.39,Upgrade
Cash Growth,-83.35%,89.65%,134.02%,39.64%,4.80%,-10.30%,-22.44%,-16.80%,77.73%,16.88%,Upgrade
"Property, Plant & Equipment",339.45,319.8,323.57,326.83,257.05,257.07,262.08,268,281.55,282.93,Upgrade
Goodwill and Intangibles,"3,282.98","3,293.32","3,304.87","3,310.08","1,933.73","1,939.69","1,946.63","1,918.24","1,933.14","1,713.57",Upgrade
Total Assets,"37,689.83","37,833.97","34,059.28","32,185.71","22,693.4","22,587.29","22,331.07","22,037.22","21,507.73","18,642.03",Upgrade
Total Liabilities,"30,990.46","31,406.73","27,928.61","26,214.87","18,640.58","18,763.14","18,688.76","18,574.31","18,262.91","15,855.21",Upgrade
Total Debt,"2,278.13",448.1,389.58,"1,806.83","1,315.85",829.38,"1,311.21",806.65,491.78,499.28,Upgrade
Debt Growth,408.40%,15.02%,-78.44%,37.31%,58.65%,-36.75%,62.55%,64.03%,-1.50%,-37.30%,Upgrade
Common Stock,"3,633.24","3,687.19","3,726.71","3,829.27","2,115.2","2,104.71","2,097.62","2,105.83","2,094.45","1,864.34",Upgrade
Retained Earnings,"3,069.61","2,738.23","2,403.19","2,140.97","1,937.32","1,719.56","1,543.28","1,355.04","1,146.65",917.6,Upgrade
Comprehensive Income,-3.47,1.81,0.77,0.6,0.31,-0.11,1.41,2.04,3.73,4.88,Upgrade
Shareholders' Equity,"6,699.37","6,427.24","6,130.67","5,970.84","4,052.82","3,824.15","3,642.31","3,462.91","3,244.83","2,786.82",Upgrade
Total Liabilities and Equity,"37,689.83","37,833.97","34,059.28","32,185.71","22,693.4","22,587.29","22,331.07","22,037.22","21,507.73","18,642.03",Upgrade
Net Cash / Debt,"-1,854","2,099.88",953.97,"-1,232.72",-904.72,-437.06,-873.83,-242.69,186.08,-117.89,Upgrade
Net Cash / Debt Growth,-,120.12%,-,-,-,-,-,-,-,-,Upgrade
Book Value Per Share,73.37,69.74,66.24,87.30,58.03,55.04,52.42,49.45,46.51,42.25,Upgrade
