Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2006
Cash & Equivalents,"3,137.27","2,072.36","1,799.03","1,471.78","1,562.12","1,625.66","1,558.61","1,423.71",982.37,"1,028.94",Upgrade
Cash & Cash Equivalents,"3,137.27","2,072.36","1,799.03","1,471.78","1,562.12","1,625.66","1,558.61","1,423.71",982.37,"1,028.94",Upgrade
Cash Growth,51.39%,15.19%,22.24%,-5.78%,-3.91%,4.30%,9.48%,44.93%,-4.53%,-1.41%,Upgrade
Receivables,"1,295.61","1,262.88",937.36,910.43,828.45,769.42,705.95,680.47,713.98,819.76,Upgrade
"Property, Plant & Equipment",780.36,658.84,582.87,635.52,461.42,412.68,387.37,275.42,214.15,189.06,Upgrade
Goodwill and Intangibles,"2,070.14","2,097.47","1,911.35","1,943.49","1,974.42","1,841.86","1,719.83","1,757.87","1,796.54","1,825.88",Upgrade
Total Assets,"9,482.23","7,991.6","6,596.16","5,880.24","5,477.47","5,358.75","4,834.93","4,521.06","4,041.93","4,042.83",Upgrade
Accounts Payable,"3,291.31","2,266.37","1,933.39","1,927.48","1,730.8","1,664.23","1,511.18","1,317.03","1,167.67","1,104.98",Upgrade
Deferred Revenue,0,0,0,82.84,80.52,72.22,62.79,65.48,64.48,73.74,Upgrade
Total Liabilities,"7,314.67","6,321.07","5,281.31","4,856.37","4,503.4","4,393.74","4,013.93","3,805.45","3,070.33","2,942.86",Upgrade
Total Debt,"2,717.44","2,814.04","2,345.41","2,649.49","2,476.54","2,493.72","2,281.27","2,188.51","1,625.5","1,535.31",Upgrade
Debt Growth,-3.43%,19.98%,-11.48%,6.98%,-0.69%,9.31%,4.24%,34.64%,5.87%,16.47%,Upgrade
Common Stock,-933.52,-657.07,-628.17,-530.69,-96.07,246.67,250.73,245.93,574.54,786.29,Upgrade
Retained Earnings,"3,101.07","2,327.6","1,943.02","1,554.57","1,070.15",718.34,569.95,469.13,396.12,313.57,Upgrade
Comprehensive Income,0,0,0,0,0,0,0.32,0.55,0.94,0.12,Upgrade
Shareholders' Equity,"2,167.55","1,670.53","1,314.85","1,023.87",974.07,965.01,821,715.61,971.6,"1,099.97",Upgrade
Total Liabilities and Equity,"9,482.23","7,991.6","6,596.16","5,880.24","5,477.47","5,358.75","4,834.93","4,521.06","4,041.93","4,042.83",Upgrade
Net Cash / Debt,419.83,-741.68,-546.38,"-1,177.71",-914.42,-868.07,-722.66,-764.8,-643.13,-506.37,Upgrade
Net Cash Per Share,5.16,-9.07,-6.77,-13.92,-10.09,-9.42,-8.03,-7.90,-6.33,-4.78,Upgrade
Book Value Per Share,27.16,20.88,16.59,12.40,11.05,10.72,9.22,7.51,9.73,10.51,Upgrade
