Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2003
Cash & Equivalents,"2,286","4,360","2,719","1,376","1,257","1,110","1,049",780,700,"1,969",Upgrade
Cash & Cash Equivalents,"2,286","4,360","2,719","1,376","1,257","1,110","1,049",780,700,"1,969",Upgrade
Cash Growth,-47.57%,60.35%,97.60%,9.47%,13.24%,5.82%,34.49%,11.43%,-64.45%,73.94%,Upgrade
Receivables,467,557,437,346,306,317,322,500,504,482,Upgrade
"Property, Plant & Equipment",555,561,554,586,164,193,192,510,635,645,Upgrade
Goodwill and Intangibles,"8,862","7,496","7,163","3,553","3,644","3,762","3,535","6,673","6,794","2,930",Upgrade
Total Assets,"65,143","60,690","50,455","10,677","9,301","9,151","14,521","13,931","13,845","10,528",Upgrade
Accounts Payable,"2,326","2,696","2,402","1,094",956,955,933,"1,283","1,308","1,302",Upgrade
Total Liabilities,"58,574","51,233","42,063","4,968","4,329","4,340","7,279","6,999","7,057","4,993",Upgrade
Total Debt,"3,656","3,510","3,076","1,280",836,759,987,"2,793","2,803","1,323",Upgrade
Debt Growth,4.16%,14.11%,140.31%,53.11%,10.14%,-23.10%,-64.66%,-0.36%,111.87%,-1.56%,Upgrade
Common Stock,"3,761","4,266","4,653","3,983","4,002","4,119","4,225","4,449","4,842","3,935",Upgrade
Retained Earnings,"5,225","4,369","2,394","1,356",641,217,"1,784","1,374","1,150","1,089",Upgrade
Comprehensive Income,"-2,870",779,"1,304",43,-13,111,-13,-69,2,37,Upgrade
Shareholders' Equity,"6,116","9,414","8,351","5,382","4,630","4,447","5,996","5,754","5,994","5,061",Upgrade
Total Liabilities and Equity,"64,690","60,647","50,414","10,350","8,959","8,787","13,275","12,753","13,051","10,054",Upgrade
Net Cash / Debt,"-1,370",850,-357,96,421,351,62,"-2,013","-2,103",646,Upgrade
Net Cash / Debt Growth,-,-,-,-77.20%,19.94%,466.13%,-,-,-,-,Upgrade
Net Cash Per Share,-4.95,2.96,-1.25,0.35,1.51,1.02,0.18,-5.47,-11.13,2.75,Upgrade
Book Value Per Share,22.24,33.03,29.41,19.71,16.96,13.23,17.69,16.16,32.58,22.00,Upgrade
