Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2010
Cash & Equivalents,191.41,142.01,151.68,43.72,2.83,0.95,0.66,1.19,2.31,3.38,Upgrade
Cash & Cash Equivalents,191.41,142.01,151.68,43.72,2.83,0.95,0.66,1.19,2.31,3.38,Upgrade
Cash Growth,34.79%,-6.37%,246.96%,1443.34%,197.69%,43.83%,-44.52%,-48.38%,-31.61%,-22.28%,Upgrade
Receivables,10.88,20.09,0.31,0.36,0.35,0.37,0.67,0.64,0.58,0.65,Upgrade
"Property, Plant & Equipment",1.9,0.39,0.45,0.56,0.68,0.13,0.16,0.22,0.33,0.37,Upgrade
Goodwill and Intangibles,0,0,0.7,0.7,0.7,0.7,0.7,1.83,1.83,1.83,Upgrade
Total Assets,"1,920.43","1,219.92",726.4,219.92,66.49,49.67,47.27,62.93,60.43,62.22,Upgrade
Accounts Payable,8.87,5.55,0,0,0,0.74,1.21,1.01,0.94,1.45,Upgrade
Deferred Revenue,0,0,0,0,0,0,0.05,0.06,0.08,0.09,Upgrade
Total Liabilities,"1,886.05","1,134.16",640.07,205.76,69.13,47.43,43,56.02,52.39,51.22,Upgrade
Total Debt,25,0,0.4,0.53,19.59,0.55,0.55,0.55,0.55,0.55,Upgrade
Debt Growth,-,-,-24.54%,-97.32%,3462.64%,-,-,-,-,-15.38%,Upgrade
Common Stock,138.31,138.28,133.42,54.5,33.03,33.03,33.06,31.6,29.6,25.14,Upgrade
Retained Earnings,-63.02,-70.16,-53.52,-41.08,-35.35,-30.28,-27.53,-23.69,-21.17,-17.72,Upgrade
Comprehensive Income,-51.39,2.63,6.43,0.62,-1.82,-0.51,-1.26,-1.01,-0.39,-0.74,Upgrade
Shareholders' Equity,23.91,70.76,86.33,14.03,-4.14,2.24,4.27,6.9,8.04,6.68,Upgrade
Total Liabilities and Equity,"1,909.96","1,204.92",726.4,219.79,64.99,49.67,47.27,62.93,60.43,57.9,Upgrade
Net Cash / Debt,166.41,142.01,151.28,43.19,-16.76,0.4,0.11,0.64,1.76,2.83,Upgrade
Net Cash / Debt Growth,17.18%,-6.13%,250.27%,-,-,259.97%,-82.63%,-63.50%,-37.76%,-23.50%,Upgrade
Book Value Per Share,6.41,18.93,31.75,6.86,-90.43,49.10,94.62,191.55,305.17,366.36,Upgrade
