Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Net Income,1.18,7.53,7.91,2.28,6.19,18.91,14.5,19.78,13.82,16.64,15.3,14.5,-7.01,11.38,7.95,5.5,6.63,0.14,10.63,6.95,4.18,9.63,5.93,5.68,4.48,5.05,8.13,4.53,1.81,2.2,4.49,4.12,1.73,2.69,2.59,3.37,0.99,1.81,5.52,4.01,Upgrade
Depreciation & Amortization,0.64,0.62,0.57,0.59,0.52,0.59,0.42,0.45,0.43,0.44,0.39,0.48,0.46,0.46,0.42,0.44,0.46,0.42,0.41,0.43,0.4,0.38,0.37,0.36,0.33,0.31,0.29,0.36,0.34,-0.09,0.38,0.41,0.4,-0.21,0.34,0.23,0.48,0.35,0.32,0.21,Upgrade
Share-Based Compensation,0.16,0.1,0.08,0.08,0.1,0.09,0.07,0.07,0.07,0.04,0.04,0.04,0.12,0.06,0.06,0.06,0.12,0.09,0.09,0.09,0.06,0.06,0.06,0.06,0.03,-0,0.03,0.03,0.07,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,Upgrade
Other Operating Activities,-15.07,7.65,3.45,4,-5.46,-3.36,4.21,-12.05,-6.09,-4.96,-9.83,-0.96,8.44,-0.94,0.76,-4.4,-5.2,8.42,-1.91,-0.85,-5.16,-9.04,6.82,-2.81,-2.44,2.41,0.76,-0.89,-0.68,2.67,2.66,0.38,-2.57,2.32,2.5,-2.32,-3.42,-0.23,2.71,-1.13,Upgrade
Operating Cash Flow,-13.09,15.9,12.01,6.95,1.35,16.24,19.2,8.25,8.24,12.15,5.9,14.05,2,10.96,9.19,1.61,2,9.07,9.23,6.61,-0.52,1.03,13.17,3.28,2.41,7.77,9.22,4.03,1.54,4.81,7.57,4.95,-0.41,4.83,5.46,1.32,-1.93,1.96,8.56,3.11,Upgrade
Operating Cash Flow Growth,-,-2.09%,-37.46%,-15.82%,-83.62%,33.63%,225.62%,-41.26%,312.11%,10.86%,-35.85%,773.45%,0%,20.88%,-0.38%,-75.67%,-,781.34%,-29.96%,101.31%,-,-86.76%,42.94%,-18.59%,55.80%,61.72%,21.74%,-18.52%,-,-0.59%,38.60%,275.33%,-,146.95%,-36.19%,-57.58%,-,-31.25%,98.51%,39.30%,Upgrade
Capital Expenditures,-2.06,-1.77,-1.47,-1.54,-0.88,1.66,-0.72,0.86,-1.6,-0.93,-0.78,-0.77,-0.64,-0.31,-0.33,-0.33,-0.64,-0.27,-0.04,-0.89,-0.59,-0.52,-0.37,-0.9,-1.04,-0.69,-0.29,-0.7,-0.69,-0.43,-1.15,-0.51,-0.58,-0.36,-0.57,-0.47,-0.59,-0.35,-0.51,-0.26,Upgrade
Acquisitions,0,0,0,-4.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18,0,0,-8.32,0,0,0,0.07,-0.07,0,0,0,0,0,0,0,0.35,-0.35,Upgrade
Change in Investments,10.27,-13.59,-3.71,-1.43,0.54,4.77,-0.69,0.38,3.44,-9.81,7.55,-8.08,-1.16,-12.83,-0.79,14.1,-1.16,-6.22,-0.81,2.15,3.86,-5.72,-10.01,1.63,-3.2,2.64,-1.19,-0.78,1.16,-1.22,-2.4,-0.43,1.95,-11.72,-0.54,-1.2,-0.24,1.71,-11.27,4,Upgrade
Other Investing Activities,-,-0,0.03,-,-,0.96,-,0,-,-,-,0.01,0.01,0,0,0,0.01,0,-,0,-,0.01,-,-,0.01,-0,-0,0,0.01,-0.04,0.09,0.01,0.01,0.01,-,0.03,-,0.02,-0,0.02,Upgrade
Investing Cash Flow,8.21,-15.36,-5.16,-7.9,-0.33,7.39,-1.4,1.24,1.84,-10.74,6.76,-8.83,-1.79,-13.13,-1.12,13.77,-1.79,-6.48,-0.85,1.26,3.26,-6.23,-10.56,0.73,-4.23,-6.37,-1.47,-1.47,0.47,-1.62,-3.53,-0.93,1.37,-12.07,-1.11,-1.64,-0.84,1.37,-11.44,3.41,Upgrade
Dividends Paid,-0.87,-6.56,-0.87,-0.87,-0.87,-34.98,-0.87,-0.87,-0.83,-29.22,-0.83,-0.83,-0.83,-15.87,-0.76,-0.76,-0.83,-20.75,-0.76,-0.75,-0.76,-5.28,-0.75,-0.66,-0.38,-0.38,-0.38,-0.31,-0.31,-0.31,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.17,-0.17,Upgrade
Share Issuance / Repurchase,0,-0.05,-0.09,0,0,0,0,0,0,-0.01,0,0,0,-0.01,0,0,0,0,0,0,-0.03,-0.2,-0.04,0,-0.01,-0,-3.09,-1.51,-1.63,-0.32,-3.42,-0.68,-1.01,-0.4,-0.07,-0.52,-0.04,-2.46,-0.5,-1.36,Upgrade
Other Financing Activities,-,-,-,-,-0,-,-,-,-0,0,-,-,-0,-,-,0,-0,-,-0.05,-,-0,0,-,-,-0,0,-,-0,-,-0.06,-,-,0.03,-,-,-0.09,-0.06,0.05,0,0.91,Upgrade
Financing Cash Flow,-0.87,-6.61,-0.96,-0.87,-0.87,-34.98,-0.87,-0.87,-0.83,-29.22,-0.83,-0.83,-0.83,-15.87,-0.76,-0.76,-0.83,-20.75,-0.81,-0.75,-0.79,-5.48,-0.8,-0.66,-0.39,-0.38,-3.46,-1.82,-1.94,-0.69,-3.58,-0.84,-1.15,-0.57,-0.23,-0.77,-0.26,-2.57,-0.66,-0.61,Upgrade
Net Cash Flow,-5.76,-6.07,5.89,-1.82,0.14,-11.34,16.93,8.62,9.24,-27.81,11.83,4.39,-0.63,-18.04,7.32,14.63,-0.63,0,7.57,7.12,1.96,0,1.82,3.35,-2.21,1.03,4.28,0.75,0.08,2.5,0.47,3.18,-0.19,-7.8,4.12,-1.09,-3.03,0.76,-3.53,5.9,Upgrade
Free Cash Flow,-15.15,14.13,10.54,5.41,0.47,17.9,18.48,9.11,6.64,11.22,5.11,13.28,1.36,10.66,8.86,1.28,1.36,8.8,9.19,5.72,-1.11,0.51,12.8,2.38,1.37,7.09,8.93,3.34,0.85,4.38,6.42,4.44,-0.99,4.48,4.89,0.85,-2.53,1.6,8.05,2.85,Upgrade
Free Cash Flow Growth,-,-21.06%,-42.99%,-40.67%,-92.87%,59.51%,261.51%,-31.39%,387.73%,5.31%,-42.29%,939.12%,0%,21.17%,-3.57%,-77.64%,-,1617.97%,-28.22%,139.82%,-,-92.77%,43.38%,-28.58%,60.16%,61.88%,38.96%,-24.89%,-,-2.20%,31.40%,421.09%,-,178.92%,-39.26%,-70.05%,-,-39.83%,95.36%,33.94%,Upgrade
