Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+17 Quarters
Net Income,172.6,159.4,149.6,-184.5,109.2,165.3,120,105.2,136.8,87.1,109.6,113.3,157,86.1,105.5,87.6,94.6,137.4,85,82.4,117.3,254.6,59.7,67.3,15.1,44.9,40.3,50.7,49.2,50.16,67.22,44.65,42.08,49.12,48.15,42.6,48.53,45.64,40.96,45.48,Upgrade
Depreciation & Amortization,41.4,44.7,41,40.2,40.9,42,42.8,40.6,42,40.5,39.5,38,40.5,42.8,42.9,43.7,47.2,49.1,50.3,50.4,54.2,55.9,55.4,55.8,25.1,10,10.2,12.3,11.9,12.17,12.42,11.3,10.41,11.08,10.37,9.93,8.62,9.14,8.5,8.65,Upgrade
Share-Based Compensation,16.9,7.6,7,7,9.1,3.9,5.5,5.5,11.7,4.4,4.4,4.6,8.3,4.8,5.3,6.3,5.4,5.7,8.4,10,11,6.4,10.4,13.3,22.5,3.6,3.8,3.7,3.4,3.21,3.19,3.15,2.66,2.1,2.11,4.46,6.91,3.96,3.92,6.21,Upgrade
Other Operating Activities,799.1,-355.6,-28.9,-497.1,"1,100.2",-900.4,394.9,-28.9,408.2,137.2,547.3,168.8,-42.9,103.8,-76.6,61.5,-29.8,33.4,-185.6,42.4,-19.8,-125,-119.3,52.7,-80.5,-3.5,4.4,-49.7,32.7,-14.6,5.19,-31.92,23.13,16.07,1.98,-24.44,23.76,-7.19,1.73,-39.46,Upgrade
Operating Cash Flow,"1,030.8",-143.6,169.3,-634.4,"1,259.8",-688.6,563.6,122.7,599.1,269.4,701.1,325,163.3,237.7,77.5,199.6,118,226.6,-41.2,185.8,163.5,195.5,6.8,189.8,-17.7,55.5,59.2,17.5,97.4,51.16,88.31,27.37,78.46,78.59,62.83,32.92,88.32,52.02,55.5,21.56,Upgrade
Operating Cash Flow Growth,-18.18%,-,-69.96%,-,110.28%,-,-19.61%,-62.25%,266.87%,13.34%,804.65%,62.83%,38.39%,4.90%,-,7.43%,-27.83%,15.91%,-,-2.11%,-,252.25%,-88.51%,984.57%,-,8.48%,-32.96%,-36.06%,24.15%,-34.90%,40.56%,-16.86%,-11.17%,51.09%,13.20%,52.67%,-7.33%,-12.82%,2.53%,-7.81%,Upgrade
Capital Expenditures,-12.4,-27.4,-10.2,-11.4,-10.8,-13.7,-16,-11.4,-9.9,-10.2,-20,-6.6,-10.6,-8.2,-7.8,-13.3,-5.8,-8.5,-15.2,-5.3,-7.3,-11.4,-6.9,-11.8,-7.4,-8,-11,-16.5,-8.9,-12.37,-9.3,-10.1,-7.54,-10.18,-11.65,-16.15,-12.17,-8.91,-6.7,-6.63,Upgrade
Acquisitions,0,-0.9,-0.9,-706.5,0,15.9,-167.3,0.5,0,-248.2,-36.7,-5,-61.6,0,0,0,0,0,0,-0.2,0.2,-8.7,0,0,"-1,405.4",0,-2,0,-14.3,-0.04,-2.96,0,0,1.5,-0.53,-0.47,-0.5,0.91,-0.4,-0.44,Upgrade
Change in Investments,13.5,-62.2,39.4,-30.1,-14.1,-218.4,92.6,-21.6,-3.4,-68,143.7,-129,21.2,-39,62.5,-32.1,27.8,-35,130.5,-66.7,-18.1,-46.8,106.1,-68.9,24.7,0.9,-0.4,-19.5,-4.7,-6.18,0.02,-0.47,-30.47,-1.99,0,0,0,-1.92,0,0,Upgrade
Other Investing Activities,0.8,-,-,-,-,-,-,-,-,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-1.4,0.1,1.3,-,-,-,-,1.83,-2.07,-,0.25,-,-,0,-,-,-,-,Upgrade
Investing Cash Flow,1.9,-90.5,28.3,-748,-24.9,-216.2,-90.7,-32.5,-13.3,-325.9,87,-140.6,-51,-47.2,54.7,-45.4,22,-43.5,115.3,-72.2,-25.2,-66.9,97.8,-80.6,"-1,386.8",-7.1,-13.4,-36,-27.9,-16.76,-14.31,-10.57,-37.76,-10.67,-12.17,-16.62,-12.67,-9.92,-7.09,-7.08,Upgrade
