Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Net Income,5.78,7.14,8.11,6.86,7.13,6.64,6.98,5.76,5.54,5.51,5,1.49,3.08,3.6,3.91,3.52,3.19,3.3,3.71,3.51,3.13,0.16,2.94,2.72,2.38,2.35,0.61,1.88,1.88,0.13,1.78,1.96,2.04,1.54,2.12,2.03,1.96,2.18,2.14,1.84,Upgrade
Depreciation & Amortization,0.38,0.38,0.39,0.4,0.4,0.39,0.4,0.41,0.41,0.4,0.43,0.3,0.3,0.29,0.28,0.27,0.27,0.26,0.26,0.26,0.25,0.25,0.27,0.27,0.28,0.28,0.25,0.15,0.16,0.16,0.16,0.17,0.17,0.17,0.17,0.18,0.18,0.18,0.18,0.19,Upgrade
Share-Based Compensation,0.21,0.17,0.17,0.16,0.15,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.14,0.12,0.12,0.13,0.12,0.11,0.11,0.11,0.11,0.06,0.06,0.06,0.06,0.04,0.04,0.04,0.04,0.02,0.04,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,Upgrade
Other Operating Activities,3.74,-1.34,0.26,-1.34,1.71,-0.97,0.66,0.99,1.45,-1.27,2.91,-5.92,1.03,-0.27,0.78,1.42,0.69,-0.43,0.78,3.28,-1.45,3.14,0.42,2.46,0.53,0.77,2.52,-0.2,0.56,1.97,1.11,0.36,0.37,1.04,0.77,-0.12,0.34,0.63,1.26,1.1,Upgrade
Operating Cash Flow,10.11,6.35,8.92,6.08,9.39,6.2,8.17,7.29,7.54,4.78,8.47,-3.99,4.54,3.74,5.09,5.34,4.28,3.24,4.85,7.16,2.04,3.61,3.69,5.51,3.24,3.44,3.43,1.87,2.64,2.28,3.09,2.52,2.61,2.78,3.1,2.13,2.52,3.03,3.61,3.17,Upgrade
Operating Cash Flow Growth,7.65%,2.49%,9.18%,-16.67%,24.51%,29.70%,-3.52%,-,65.91%,27.69%,66.50%,-,6.27%,15.50%,4.80%,-25.51%,109.20%,-10.30%,31.52%,30.01%,-36.93%,5.03%,7.61%,193.97%,23.00%,50.66%,11.04%,-25.69%,1.11%,-17.85%,-0.29%,18.29%,3.25%,-8.38%,-14.28%,-32.68%,-12.33%,19.70%,-15.31%,8.57%,Upgrade
Capital Expenditures,-0.09,-0.86,-0.76,-0.43,-0.11,-0.45,-0.44,-0.01,-0.21,-0.21,-0.16,-0.25,-0.12,-0.57,-0.3,0.05,-0.56,-0.28,-0.13,-0.31,-0.16,-1.41,-0.07,-0.01,0.37,-0.56,-0.16,0.22,-0.01,-2.48,-0.01,0.21,1.99,-0.05,-0.07,-0.03,-0.05,-0.36,-0.08,-0.08,Upgrade
Acquisitions,0,0,0,0,0,0,0,0,0,0,15.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Change in Investments,-52.57,-32.7,-40.17,-58.68,-73.88,-30.58,-15.22,-21.65,-63.22,-25.04,-5.72,-59.37,13.7,-20.86,9.1,-18.64,-8.55,-23.85,-7.16,-23.08,-0.66,-6.73,-7.02,-18.85,1.79,-11.31,18.55,-4.28,-8.92,-8.17,-6.17,-18.89,-17.03,4.15,-4.61,-6.49,10.71,-26.07,-7.26,-10.29,Upgrade
Other Investing Activities,-2,-,0.27,-2.26,1.58,0.13,0.03,0,0.64,0,0,0.13,0.48,0.24,0.11,0.16,0.04,0.08,0.23,0.06,0.41,3.34,-,-,-,0.69,-1.8,-,-,4.31,-,-,-,0.5,0.41,0.21,0.01,-3.26,-,-,Upgrade
