Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+39 Quarters
Net Income,0.14,0.37,0.37,0.21,0.33,0.48,0.57,0.69,0.47,0.37,0.29,-13.27,0.24,0.25,0.23,0.3,0.21,0.17,0.14,0.01,0.16,0.87,0.28,0.22,0.17,0.25,0.3,0.38,0.18,0.4,0.54,0.54,0.54,0.58,0.42,0.42,0.49,0.6,0.42,0.84,Upgrade
Depreciation & Amortization,0.06,0.06,0.07,0.09,0.06,0.05,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.07,0.06,0.07,0.07,0.08,0.07,0.08,0.08,0.08,0.08,0.08,0.09,0.09,0.11,0.06,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.08,0.08,0.11,Upgrade
Share-Based Compensation,-0,0,0,0,0,0.03,0.04,0.06,0,0.03,0.03,0.03,0.03,0.04,0.01,0.05,0.05,0.02,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.05,0.05,0.05,0.06,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,Upgrade
Other Operating Activities,-0.01,-0.07,-0.01,1.2,-0.68,-1.27,1.44,-0.5,0.6,-0.62,-0.13,13.26,-0.18,0.42,-0.3,-0.2,0,-0.21,0.16,-0.22,-0.09,-0.47,0.1,0.19,0.16,0.14,0.12,-0.7,-0.08,0.23,-0.01,-0.27,0.64,0.1,0.12,-0.52,0.53,-0.33,0.43,0.62,Upgrade
Operating Cash Flow,0.2,0.37,0.44,1.5,-0.28,-0.7,2.13,0.32,1.15,-0.14,0.26,0.09,0.17,0.76,0.02,0.21,0.33,0.05,0.42,-0.08,0.2,0.53,0.51,0.54,0.47,0.53,0.55,-0.16,0.22,0.75,0.64,0.37,1.29,0.79,0.64,0.01,1.12,0.39,0.97,1.61,Upgrade
Operating Cash Flow Growth,-,-,-79.49%,364.91%,-,-,733.73%,253.85%,571.35%,-,1316.67%,-56.04%,-47.55%,1394.12%,-95.69%,-,63.82%,-90.32%,-17.55%,-,-57.39%,-1.31%,-8.32%,-,116.20%,-28.70%,-13.86%,-,-83.28%,-4.95%,-0.31%,4550.00%,15.36%,102.57%,-33.61%,-99.50%,-24.68%,-,35.47%,2988.46%,Upgrade
Capital Expenditures,-0.01,0.13,-0.07,-0.02,-0.05,-0.03,-0.05,-0,-0.01,-0.04,-0.02,-0.01,-0.02,-0.09,-0.05,0.25,-0,-0.02,-0.03,-0,-0.09,-0.03,-0.02,-0.07,-0.01,-0.01,-0.04,-0.09,-0.12,-0.29,-0.61,-0.72,-0.02,-0.07,-0.07,-0.1,-0.07,-0.05,-0.09,-0.07,Upgrade
Change in Investments,-7.05,-5.59,-20.84,-15.62,7.4,17.4,4.31,1.65,-2.37,-4.84,-3.22,-6.66,3.21,-0.72,4.62,-11.76,1.58,-4.22,1.72,-4.94,-3.44,-4.61,-0.6,-4.86,0.98,-12,-1.82,2.05,15.92,-8.99,-0.07,2.67,8.41,-8.63,3.26,5.11,15.15,-6.29,4.81,7.57,Upgrade
Other Investing Activities,-,-0.18,0.18,-,-,-,-,-,-,-,-0,-0.01,-0.02,-0.02,-0,-,-0.02,-0.01,-0.06,-0.01,0.38,0.8,-0.01,1.48,-0.5,-0.02,-1,-3.75,-,-0.11,-,-,-,-,-,-,-,-,-,-,Upgrade
Investing Cash Flow,-7.05,-5.64,-20.73,-15.64,7.35,17.37,4.26,1.65,-2.38,-4.87,-3.24,-6.67,3.18,-0.82,4.56,-11.51,1.56,-4.26,1.63,-4.95,-3.16,-3.85,-0.63,-3.45,0.48,-12.03,-2.86,-1.79,15.8,-9.39,-0.68,1.95,8.39,-8.71,3.19,5,15.09,-6.35,4.72,7.5,Upgrade
Dividends Paid,-0.34,-0.34,-0.34,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.34,-0.35,-0.35,-0.35,-0.33,-0.35,-0.37,-0.35,-0.37,-0.37,-0.36,-0.36,-0.36,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.36,-0.38,-0.3,-0.38,-0.32,-0.38,-0.38,-0.38,-0.38,-0.36,-0.36,Upgrade
Share Issuance / Repurchase,-0.29,-0.11,0,-0.48,0,-0.06,0,0,-0.07,-0.05,-0.05,-0.07,-0.16,-0.16,-0.15,-0.23,-0.19,-0.4,-0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35,-0.35,0,0,-0.04,0,0,-0,Upgrade
Debt Issued / Paid,7.9,21.65,17.02,-6.48,-7.76,-2.25,-6.39,3.96,-7.56,1.83,3.96,-0.04,-6.29,-3.58,-2.04,10.95,0.76,4.7,-2.76,3.8,1.15,1.58,-9.31,2.21,1.04,13.19,6.21,-0.33,-10.49,14.56,2.87,4.24,-6.15,14.2,-2.76,-0.82,-8.57,7.69,-5.29,-6.48,Upgrade
Other Financing Activities,0.01,-16.91,-13.57,1.22,1.8,5.35,4.65,1.3,9.25,1.2,2.83,3.72,8.6,3.88,0.24,0.6,-2.04,0.47,1.16,1.92,2.43,3.12,5.34,1.23,-1.48,-2.45,-2.99,-1.81,-2.06,-3.75,-3.43,-2.45,-2.75,-6.7,-1.33,-5.28,-2.13,-6.18,-3.84,-2.15,Upgrade
