Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+60 Quarters
Net Income,1.14,2.46,2.58,2.54,2.04,1.81,1.88,1.91,1.9,2.23,2.08,1.46,1.16,1.97,1.33,1.37,1.23,1.72,1.5,1.69,1.77,-1.12,1.61,1.78,1.44,1.68,1.75,1.78,1.53,2.33,1.84,1.83,1.59,1.66,1.9,2.09,1.8,2.12,2.01,1.6,Upgrade
Depreciation & Amortization,0,1.28,0,0,0,1.17,0,0,0,1.12,0,0,0,0.91,0,0,0,0.94,0,0,0,1,0,0,0,0.98,0,0,0,1.04,0,0,0,1.19,0,0,0,1.14,0,0,Upgrade
Share-Based Compensation,0,0.16,0,0,0,0.16,0,0,0,0.17,0,0,0,0.16,0,0,0,0.17,0,0,0,0.21,0,0,0,0.19,0,0,0,0.12,0,0,0,0.12,0,0,0,-0.01,0,0,Upgrade
Other Operating Activities,0.17,-1,1.51,1.26,0.94,-0.56,0.64,5.64,2.95,0.29,2.29,2.07,1.18,1.58,2.24,1.95,0.75,0.52,1.93,1.15,0.8,2.5,1.45,0.84,0.91,-10.92,7.79,6.05,-0.73,0.4,-0.12,1.52,-0.15,-0.53,1.5,0.43,-0.47,-0.66,0.28,2.28,Upgrade
Operating Cash Flow,1.31,2.9,4.09,3.8,2.98,2.58,2.52,7.54,4.85,3.8,4.37,3.53,2.34,4.63,3.57,3.32,1.98,3.34,3.43,2.83,2.57,2.58,3.06,2.62,2.35,-8.08,9.54,7.82,0.79,3.89,1.72,3.35,1.45,2.44,3.4,2.53,1.32,2.59,2.29,3.88,Upgrade
Operating Cash Flow Growth,-56.01%,12.20%,61.95%,-49.62%,-38.53%,-32.13%,-42.25%,113.59%,107.05%,-17.84%,22.24%,6.48%,18.30%,38.65%,4.20%,16.99%,-22.97%,29.16%,12.03%,8.12%,9.23%,-,-67.91%,-66.49%,196.75%,-,455.36%,133.73%,-45.31%,59.21%,-49.44%,32.44%,9.52%,-5.68%,48.61%,-34.93%,-46.03%,22.19%,-21.24%,9.61%,Upgrade
Capital Expenditures,-0.18,0.12,-1.73,-0.23,-0.25,-0.37,-1.41,-0.07,-0.26,-0.75,-1.11,0.03,-0.07,-0.09,-0.08,-0.83,-0.05,-0.08,-0.22,0.25,-0.03,-0.07,-0.7,-1.12,-1.02,-0.65,-0.2,-0.11,-0.03,-0.18,-0.22,-0.02,-0.02,-0.07,-0.08,-0.98,-0.68,-0.07,-0.16,-0.06,Upgrade
Acquisitions,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Change in Investments,25.72,2.02,-29.21,-20.98,-38.9,-23.18,-11.11,238.59,-104.75,-89.68,2.86,-186.02,-13.27,45.74,-15.6,37.24,-92.31,7.3,-3.64,10.64,3.41,25.49,-11.5,29.12,-14.19,-2.27,-16.07,-16.48,-15.58,-17.46,-29.62,12.62,-25.23,-27,-6.03,-0.61,2.72,-7.38,-11.08,0.43,Upgrade
Other Investing Activities,-,-0,-,0.81,-,-,0.67,0.49,-,-1.3,0.91,0.39,-,1.38,-,0.17,-,-0.8,0.02,0.11,0.67,-0.13,-,0.05,0.08,-0.79,0.27,0.33,0.19,-1.1,0.1,0.38,0.63,-0.37,1.3,0.29,0.05,-1.43,0.4,0.5,Upgrade
