Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Net Income,12.73,15.35,14.27,15.03,16.8,16.49,14.64,18.14,19.74,18.28,16.78,10.94,13.49,15.24,14.49,13.2,14.27,13.98,14.06,12.22,12.82,-3.17,11.34,10.23,10.08,10.9,10.9,9.62,8.65,1.69,6.46,7.19,5.61,6.09,6.45,6.32,5.72,4.42,6.37,6.33,Upgrade
Depreciation & Amortization,1.42,1.57,1.82,1.82,2.12,2.41,2.46,2.66,2.9,2.67,2.32,1.94,1.71,1.85,1.41,1.87,1.76,1.15,1.99,1.94,1.88,2.14,2.22,2.17,2.17,2.31,2.35,2.26,2.56,4.17,0.97,0.97,1.05,1.62,1.5,1.22,1.64,1.41,1.54,1.73,Upgrade
Share-Based Compensation,0.46,0.51,0.52,0.89,0.62,0.37,0.49,0.81,0.7,0.41,0.42,0.53,0.42,0.52,0.43,0.48,0.46,0.28,0.39,0.58,0.43,0.33,0.32,0.45,0.37,0.48,0.48,0.72,0.32,0.29,0.13,0.21,0.2,0.15,0.02,0.26,0.18,0.26,0.18,-0.01,Upgrade
Other Operating Activities,-0.09,3.04,-1.41,9.02,23.22,11.78,9.57,0.83,38.72,2.81,-5.96,0.1,-48.62,12.41,-7.17,-17.21,-21.13,-4.63,5.93,-0.62,1.92,16.65,-5.35,-4.07,12.48,10.73,2.23,-0.11,-6.95,-11.99,-0.47,-1.73,1.15,-0.08,-0.43,0.36,-1.12,2.64,-0.54,-1.58,Upgrade
Operating Cash Flow,14.52,20.47,15.2,26.77,42.75,31.05,27.16,22.45,62.06,24.16,13.56,13.51,-33,30.02,9.16,-1.67,-4.64,10.79,22.37,14.12,17.06,15.94,8.52,8.78,25.09,24.41,15.95,12.48,4.57,-5.83,7.1,6.65,8.01,7.78,7.54,8.16,6.41,8.73,7.54,6.46,Upgrade
Operating Cash Flow Growth,-66.04%,-34.09%,-44.03%,19.24%,-31.11%,28.52%,100.35%,66.18%,-,-19.52%,48.03%,-,-,178.31%,-59.07%,-,-,-32.34%,162.51%,60.90%,-32.03%,-34.70%,-46.58%,-29.68%,448.98%,-,124.86%,87.68%,-42.91%,-,-5.94%,-18.48%,24.89%,-10.90%,0.01%,26.20%,-8.41%,-8.34%,3.77%,-65.12%,Upgrade
Capital Expenditures,-0.5,-0.84,0.07,-0.56,-0.39,-0.3,-0.37,-0.86,-0.32,-0.34,-0.33,-0.98,-1.28,-1.89,-0.48,-0.31,-1.58,-2.14,-1.18,-0.35,-0.6,-0.47,-0.94,-1.18,-0.13,-0.16,-0.64,-0.31,-0.46,-1.39,-0.68,-0.65,-0.46,-0.49,-0.34,-0.21,-0.28,-0.29,-0.62,-0.23,Upgrade
Acquisitions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.92,0,0,0,0,0,0,0,-36.37,0,0.01,Upgrade
Change in Investments,-44.65,-121.76,-92.44,-160.63,-111.18,-182.22,-92.85,-332.21,-39.96,47.96,-8.53,-247.92,-83.03,3.52,-0.85,-41.1,-13.45,-142.54,-18.34,-87.55,-26.02,-44.8,16.8,-78,-96.92,-12.99,5.69,-99.34,-44.61,-38.47,-20.68,-33.47,-19.58,-42.06,-35.52,-48.62,-33.75,-82.18,27.95,-30.82,Upgrade
Other Investing Activities,0.11,-0.72,0.06,0.31,0.35,-0.74,0.06,0.27,0.4,-0.46,0.29,0.1,0.07,-0.47,0.1,0.61,0.08,1.58,0.16,0.08,0.12,-0.59,-6.88,0.45,0.51,-0.05,0.17,-15.38,0.15,-2.59,0.76,0.86,1.7,-1.38,-9.14,1.04,0.24,-0.2,0.54,0.16,Upgrade
