Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Net Income,1.63,2.44,1.83,2.29,1.49,2,3.62,4.53,3.42,3.13,3.1,2.69,1.39,1.24,2.08,2.86,1.62,2.35,2.71,1.73,1.45,0.39,1.78,1.02,1.22,1.68,1.41,1.48,1.77,1.09,0.82,0.59,0.35,1.39,1.18,2.01,1.1,17.57,5.51,1.25,Upgrade
Depreciation & Amortization,0.48,1.2,0.3,0.09,0.55,1.49,0.26,-0.04,0.58,0.66,0.62,0.7,0.54,0.56,0.55,0.46,0.44,0.44,0.45,0.44,0.41,0.41,0.41,0.4,0.38,0.42,0.4,0.37,0.35,0.76,0.19,0.17,0.16,0.68,-0.1,0.27,0.25,0.26,0.37,0.42,Upgrade
Share-Based Compensation,0.05,0.25,0.06,0.06,0.06,0.26,0.06,0.06,0.06,0.25,0.05,0.08,0.05,0.24,0.05,0.05,0.04,0.23,0.04,0.04,0.04,0.24,0.05,0.05,0.05,0.26,0.06,0.06,0.07,0.07,0.12,0.32,0.13,0.08,0.13,0.12,0.12,0.18,0.07,0.08,Upgrade
Other Operating Activities,-3.17,0.89,6.43,4.39,9,4.06,3.3,2.04,-1.38,4.74,-2.42,1.28,0.09,5.02,1.41,-2.36,0.95,1.97,1.25,1.92,2.37,4.02,1.38,2.43,2.83,5.7,3.17,5.87,2.44,-0.68,7.94,-1.11,-0.22,-2.05,7.43,-0.23,3.29,-16.76,0.76,5.71,Upgrade
Operating Cash Flow,-1.01,4.78,8.62,6.82,11.1,7.8,7.24,6.6,2.67,8.77,1.35,4.75,2.07,7.06,4.08,1.01,3.05,4.98,4.44,4.12,4.26,5.06,3.61,3.9,4.47,8.06,5.05,7.78,4.63,1.24,9.07,-0.03,0.54,0.38,8.99,2.69,5.28,1.77,7.24,8,Upgrade
Operating Cash Flow Growth,-,-38.72%,19.08%,3.30%,315.50%,-11.15%,435.03%,38.96%,29.16%,24.26%,-66.85%,371.03%,-32.24%,41.68%,-8.09%,-75.56%,-28.39%,-1.46%,22.86%,5.77%,-4.72%,-37.23%,-28.39%,-49.90%,-3.35%,550.73%,-44.37%,-,763.43%,226.65%,0.91%,-,-89.85%,-78.56%,24.26%,-66.36%,166.01%,-51.83%,54.56%,336.84%,Upgrade
Capital Expenditures,-0.26,-0.04,-0.1,0.37,-0.17,-7.87,-0.19,1.96,-0.07,-0.12,0.1,-0.07,-0.2,-0.48,-1.02,-0.34,-0.19,-0.16,-1.22,-0.37,-0.38,-0.55,-0.01,-0.33,-0.12,-2.59,0.37,-0.38,1,-1.01,0.18,-0.1,0.12,0.13,-0.05,3.96,-0.07,2.02,1.29,1.6,Upgrade
Acquisitions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08,0,0,4.82,0,0,0,0,0,0,0,0,0,Upgrade
Change in Investments,-1.59,-28.03,-53.78,1.93,-45.38,-88.79,-10.74,-27.54,-34.21,-5.65,-25.53,-48.52,-14.49,-38.44,5.56,4.8,-12.84,-3.43,4.8,-1.74,-13.82,-3.83,6.66,-26.61,-18.44,-12.57,-18.79,-1.35,-24.5,1.69,-46.31,19.05,-11.14,3.98,-15.08,-10.45,5.16,-8.04,24.51,13.79,Upgrade
Other Investing Activities,-,-,-,-,-,-,-,-,-,-,-,-0.03,0.03,-,-,-,-,-,-,-,-,0.31,-,-,-,2.37,-,-,-,1.13,-0.29,-,-,-,-,-,-,-,-,-,Upgrade
