Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Net Income,157.76,162.33,198.28,201.19,181.13,193.45,126.41,155.21,125.61,148.01,135.1,-29.95,140.46,161.18,173.44,166.73,170.96,139.78,142.8,208.95,114.49,6.82,65.14,-27.34,76.47,61.09,82.8,98.11,66.25,74.53,70.09,50.05,92.26,428.34,153.59,174.83,202.76,36.37,-12.68,-33.17,Upgrade
Depreciation & Amortization,0,72.27,0,0,0,72.02,0,0,0,66.59,0,0,0,72.73,0,0,0,69.09,0,0,0,85.84,0,0,0,71.02,0,0,0,81.63,0,0,0,65.95,0,0,0,69.73,0,0,Upgrade
Other Operating Activities,-40.98,-128.45,-92.98,-141.02,-64.46,-111.66,1,-32.34,27.42,-54.92,58.36,179.44,15.34,-46.29,-4.76,-46.38,46.82,-23.01,48.31,-26.57,3.96,49.5,-53.13,149.82,7.46,-37.83,53.85,13.76,-27.32,-136.68,-9.28,-117.52,-93.35,-418.38,-115.89,-297.68,-339.77,-203.39,-263.39,-92.43,Upgrade
Operating Cash Flow,116.78,106.15,105.3,60.18,116.68,153.81,127.41,122.87,153.03,159.68,193.47,149.49,155.8,187.63,168.68,120.35,217.78,185.86,191.11,182.38,118.45,142.15,12.01,122.48,83.93,94.28,136.65,111.87,38.93,19.47,60.81,-67.47,-1.09,75.9,37.7,-122.85,-137.01,-97.3,-276.07,-125.6,Upgrade
Operating Cash Flow Growth,0.09%,-30.99%,-17.35%,-51.02%,-23.76%,-3.68%,-34.14%,-17.81%,-1.78%,-14.90%,14.70%,24.21%,-28.46%,0.95%,-11.74%,-34.01%,83.86%,30.75%,1490.83%,48.90%,41.12%,50.78%,-91.21%,9.49%,115.60%,384.13%,124.72%,-,-,-74.34%,61.31%,-,-,-,-,-,-,-,-,-,Upgrade
Capital Expenditures,-4.79,-5.52,-4.66,-3.41,-4.08,-3.88,-3.73,-2.92,-2.07,-2.29,-4.13,-5.64,-4.95,-6.92,-5.5,-8.55,-6.66,-5.69,-8,-7.63,-4.7,-3.5,-11.73,-5.76,-7.69,-7.29,-11.63,-10.11,-6.52,-6.2,-8.61,-8.18,-2.47,-6.47,-3.98,-5.27,-2.77,-2.33,-2.97,-0.35,Upgrade
Acquisitions,0,0,0,0,0,0,0,0,0,0,0,0.61,15.87,0,0,0,0,-7.3,-0.03,-0.37,-0.26,-0.65,0,0,-0.09,-0.15,0,0,0,-3.39,0,784.87,-6.45,1.59,0,-295.98,0,0,0,0,Upgrade
Change in Investments,-35.09,-71.91,-1.15,67.84,-93.27,31.04,45.04,6.82,-96.78,-144.03,-157.4,-610.45,-5.29,-142.75,-22.75,-5.09,-272.06,-194.05,-159.81,-269.6,-144.63,-149.58,-86.29,-200.37,-9.92,-211.25,30.05,-206.33,-167.34,-124.26,-82.42,-879.32,33.48,-738.19,-192.89,-52.01,131.9,-0.51,282.8,115.14,Upgrade
Other Investing Activities,9.33,23.7,41.77,19.97,25.55,4.97,1.1,1.64,16.92,0.8,4.3,3.05,26.36,10.52,10.14,54.19,93.38,24.03,38.13,20.63,29.85,27.47,72.98,107.39,66.23,129.68,74.57,110.98,99.27,117.18,49.13,133.8,5.63,659.26,147.27,16.17,5.32,92.48,0.1,13.21,Upgrade
Investing Cash Flow,-30.54,-53.73,35.95,84.4,-71.8,32.12,42.41,5.55,-81.94,-145.52,-157.22,-612.43,31.99,-139.15,-18.11,40.55,-185.34,-183.01,-129.7,-256.96,-119.74,-126.26,-25.03,-98.73,48.53,-89,93,-105.46,-74.59,-16.66,-41.9,31.16,30.19,-83.81,-49.6,-337.09,134.45,89.64,279.93,128,Upgrade
Dividends Paid,-35.69,-31.72,-32.43,-35.93,-35.35,-25.13,-26.13,-27.94,-24.1,-24.09,-24.06,-24.16,-25.14,-0.5,-0.51,-0.52,-0.53,-0.53,-0.53,-0.53,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.5,-0.52,-0.52,-0.48,-0.48,-0.48,-0.48,-0.48,-0.43,-0.43,-0.43,-0.43,Upgrade
Share Issuance / Repurchase,-14.02,-12.86,-199.65,-167.68,-18.66,-147.46,-152.67,-89.29,-8.3,0.05,0.03,0.03,-224.86,-24.73,-85.51,-156.14,-31.41,0.26,0.32,-39.9,-9.34,3.85,0.16,0.25,2.87,0.37,0.28,0.04,-100.16,1.29,0,-202,0,0,-0.2,247.39,0,0,-0.13,0,Upgrade
Debt Issued / Paid,-42.34,-7.09,10.82,61.36,-9.99,-17.29,27.65,2.96,-9.08,17.59,-10.43,509.81,27.85,20.78,-91.42,-52.88,20.26,-9.9,-51.58,89.64,45.03,-22.17,29.73,-31.59,-110.24,-0.08,-237.04,-16.22,151.31,-27.83,-0.96,215.96,0,0,-0.59,237.18,0,-3.38,0,0,Upgrade
Other Financing Activities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1,0.03,4.08,-,0.22,0.05,0.04,0.02,1.18,0.32,13.24,1.41,0,-,0.02,0.09,-,0.2,0.5,Upgrade
Financing Cash Flow,-92.05,-51.67,-221.27,-142.26,-64,-189.89,-151.15,-114.27,-41.47,-6.45,-34.47,485.68,-222.14,-4.45,-177.44,-209.53,-11.68,-10.18,-51.8,49.21,35.15,-18.76,29.38,-27.79,-107.91,-0.03,-237.24,-16.67,50.67,-25.89,-1.16,26.72,0.93,-0.48,-1.27,484.11,-0.34,-3.81,-0.37,0.07,Upgrade
Net Cash Flow,-5.82,0.75,-80.02,2.32,-19.12,-3.96,18.67,14.14,29.62,7.7,1.78,22.74,-34.35,44.03,-26.87,-48.64,20.75,-7.34,9.61,-25.38,33.86,-2.56,16.4,-3.99,24.58,5.15,-7.69,-10.54,15.01,-23.16,17.65,-9.48,29.98,-8.4,-13.21,24.15,-2.9,-11.47,3.49,2.5,Upgrade
Free Cash Flow,111.99,100.63,100.63,56.77,112.6,149.93,123.68,119.95,150.96,157.39,189.34,143.85,150.85,180.71,163.18,111.8,211.12,180.17,183.11,174.75,113.75,138.65,0.28,116.72,76.25,86.99,125.03,101.76,32.41,13.27,52.2,-75.65,-3.56,69.43,33.72,-128.12,-139.78,-99.62,-279.04,-125.95,Upgrade
Free Cash Flow Growth,-0.54%,-32.88%,-18.63%,-52.67%,-25.41%,-4.74%,-34.68%,-16.61%,0.07%,-12.91%,16.03%,28.66%,-28.55%,0.30%,-10.89%,-36.02%,85.61%,29.95%,64376.06%,49.71%,49.18%,59.39%,-99.77%,14.71%,135.24%,555.45%,139.51%,-,-,-80.89%,54.83%,-,-,-,-,-,-,-,-,-,Upgrade
Free Cash Flow Margin,36.05%,31.97%,33.98%,19.79%,38.43%,44.31%,37.97%,35.59%,45.91%,42.55%,50.46%,39.47%,45.84%,46.57%,42.90%,28.31%,58.06%,54.35%,55.37%,54.74%,39.01%,43.61%,0.09%,38.53%,26.40%,31.69%,38.96%,30.82%,10.36%,4.83%,17.56%,-22.90%,-1.23%,23.53%,12.39%,-51.79%,-54.14%,-37.95%,-114.09%,-62.84%,Upgrade
