Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Net Income,54.77,27.84,23.42,22.39,49.25,61.32,15.9,38.7,59.07,28.04,13.16,18.19,52.3,21.07,20.2,29.29,32.12,15.4,8.72,6.79,31.44,4.67,1.74,9.79,32.14,1.24,6.01,8.87,14.28,4.06,4.64,4.64,5.18,3.6,3.36,4.2,4.14,4,3.47,3.67,Upgrade
Depreciation & Amortization,19.82,14.57,14.41,16.44,15.43,15.32,15.49,15.15,14.35,14.07,14.62,12.41,18.41,15.3,13.86,12.36,14.32,14.62,9.73,8.81,9.62,9.56,10.05,10.16,15.36,9.48,8.97,9.08,8.93,8.64,9.21,7.58,6.4,5.7,4.57,4.6,4.53,4.45,5.25,6.22,Upgrade
Share-Based Compensation,2.56,3.27,2.24,2.24,2.09,3.43,1.76,1.5,2.55,1.05,1.9,1.92,2.89,3.51,2.16,2.26,4.25,4.28,2.68,2.12,3.08,3.24,1.99,7.91,0.42,0.07,-0.19,0.68,0,0,0.26,0,0,0,0,0,0,0,0,0,Upgrade
Other Operating Activities,64.3,-3.31,-58.28,-45.4,67.45,77.05,97.78,9.44,139.86,126.96,155.8,-15.79,55.9,95.62,-16.47,-0.77,25.22,17.94,4.35,-9.6,49.78,-7.24,23.45,-15.6,28.02,-16.23,13.61,-10.66,23.25,-17.03,-7.4,-8.61,16.4,1.62,-9.06,9.81,-3.87,-4.93,-4,7.7,Upgrade
Operating Cash Flow,141.46,42.37,-18.21,-4.33,134.22,157.13,130.93,64.79,215.82,170.11,185.48,16.73,129.51,135.5,19.74,43.13,75.91,52.23,25.48,8.13,93.91,10.24,37.23,12.26,75.95,-5.44,28.39,7.97,46.47,-4.33,6.71,3.61,27.98,10.92,-1.13,18.62,4.81,3.52,4.72,17.59,Upgrade
Operating Cash Flow Growth,5.39%,-73.03%,-,-,-37.81%,-7.63%,-29.41%,287.24%,66.64%,25.54%,839.54%,-61.21%,70.61%,159.41%,-22.52%,430.70%,-19.17%,410.28%,-31.56%,-33.69%,23.66%,-,31.12%,53.82%,63.43%,-,323.22%,120.60%,66.11%,-,-,-80.60%,481.84%,210.08%,-,5.85%,-,-,-92.26%,32.37%,Upgrade
Capital Expenditures,-71,-164.85,-159.73,-75.25,-92.08,-102.4,-10.4,-14.09,-14.52,-8.12,8.37,-29.36,-7.43,-20.06,-35.31,-55.31,-15.9,-51.88,-5.21,-1.49,-1.1,-2.59,-1.16,-1.49,-1.31,-2.84,-1.49,-1.84,-2.14,-1.51,-1.8,-1.08,-1.16,1.11,-0.59,-0.76,0.63,-0.43,-0.84,-0.74,Upgrade
Acquisitions,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,58.85,0,0,0,0,0,0,-29.43,0,0,0,0,-23.24,0,0,-92.31,0,0,0,0,0,0,Upgrade
Change in Investments,-105.52,200.29,259.17,194.12,-293.75,-96.78,-136.86,-297.4,-469.06,-176.92,-144.72,105.14,-48.25,-97.5,-19.13,-47.63,131.6,-247.54,-218.08,65.58,-113.31,-172.69,-158.96,-26.79,-405.6,-48.05,-161.2,-46.12,-353.48,-160.71,-149.39,-44.98,-197.54,65.51,-133.42,-34.03,-71.01,-127.35,-30.41,1.78,Upgrade
Other Investing Activities,-,10,0.64,3.02,0.52,51.66,0.67,0.26,5.36,2.66,0.91,0,-,23.09,-,-,1.8,0.11,-,0.12,-,0.12,136.28,-24.99,0.08,-136.17,-,-,-10,-,0.92,-10.01,0.12,-0.08,1.48,-0.03,-1.53,-0.75,5.79,-9.37,Upgrade
Investing Cash Flow,-176.52,45.44,100.07,121.9,-385.32,-147.52,-146.59,-311.22,-478.21,-182.38,-135.44,75.78,-52.18,-94.47,-54.44,-102.94,117.5,-299.32,-164.44,64.22,-114.4,-175.17,-23.84,-53.27,-406.83,-216.49,-162.69,-47.96,-365.62,-162.21,-173.51,-56.07,-198.58,-25.76,-132.53,-34.82,-71.91,-128.53,-25.45,-8.33,Upgrade
