Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+24 Quarters
Net Income,13.46,-10.4,-158.68,-8.04,-10.83,47.93,-4.46,6.6,19.05,-8.26,-24.64,-29.76,14.4,1.86,4.26,12.22,-0.51,-3.3,25.73,42.55,31.52,-7.73,9.12,7.32,6.87,7.32,6.62,7.85,5.7,32.05,6.09,4.72,5.19,15.64,0.38,-0.25,-6.41,-0.2,-0.21,7.08,Upgrade
Depreciation & Amortization,5.97,8.15,11.3,11.69,12.72,14.5,17.09,19.7,22.16,22.61,17.16,19.46,16.94,16.93,16.59,16.99,15.94,12.03,7.6,5.6,5.63,5.73,5.62,4.42,4.31,2.47,1.45,1.25,1.02,0.9,0.79,0.75,0.72,0.74,0.88,0.97,0.78,0.88,0.92,0.92,Upgrade
Share-Based Compensation,11.27,11.63,15.58,17.34,15.08,16.75,17.07,18.29,16.44,14.5,14.16,13.16,11.92,11.34,10.8,15.98,14.05,9.98,12.1,11.18,11.11,10.29,7.94,2.9,2.23,2.24,2.35,2.43,2.63,2.62,1.7,1.97,2.22,2.59,1.79,1.46,1.62,1.35,1.41,1.43,Upgrade
Other Operating Activities,-17.54,7.27,142.04,-14.89,-6.98,-36.83,-0.41,9.48,-48.79,-20.33,-61.98,53.94,-14.71,15.23,5.19,-3.91,-9.04,39.13,-3.59,-63.31,-33.24,27.71,-6.87,15.99,2.89,10.32,9.19,-9.53,0.71,-32.23,6.85,2.14,-2.92,-17.19,-4.73,-2.69,3.91,3.54,-0.48,-3.83,Upgrade
Operating Cash Flow,13.16,16.65,10.23,6.09,10,42.35,29.29,54.08,8.85,8.52,-55.3,56.8,28.55,45.36,36.84,41.28,20.44,57.84,41.84,-3.99,15.03,36.01,15.8,30.63,16.29,22.35,19.6,2,10.06,3.34,15.43,9.59,5.2,1.78,-1.68,-0.51,-0.1,5.57,1.64,5.6,Upgrade
Operating Cash Flow Growth,31.57%,-60.70%,-65.08%,-88.73%,12.93%,396.83%,-,-4.78%,-68.99%,-81.21%,-,37.58%,39.66%,-21.58%,-11.94%,-,36.00%,60.60%,164.80%,-,-7.75%,61.16%,-19.40%,1431.30%,61.91%,568.44%,27.07%,-79.13%,93.52%,88.34%,-,-,-,-68.12%,-,-,-,61.58%,-,-96.33%,Upgrade
Capital Expenditures,-2.45,-2.47,-2.62,-2.88,-3.47,-4.55,-6.93,-13.03,-10.55,-21.76,-11.28,-4.92,-4.19,-4.87,-5.38,19.25,-4.96,-4.27,-3.89,-3.29,-3.46,-2.12,-2.31,-1.72,-1.9,-23.94,-1.57,-4.3,-2.15,-2.97,-1.56,-1.55,-1.15,-0.86,-0.96,-0.97,-1.07,-0.7,-0.84,-0.63,Upgrade
Acquisitions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.31,-105.45,-298.99,-57.45,-11.68,-0.01,0.01,-12.98,-53.42,0,-81.18,0,-4.5,0,0,0,0,-0.04,-0.2,-0.01,-0.53,0,0,0,0,Upgrade
Change in Investments,0,0,0,-1.44,-15,46.31,0,0,-1.18,0,0,0,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Other Investing Activities,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01,-0.01,0.03,-0.03,-0.01,-,-,-,-4.48,-0,-0,2.46,12.08,0,-0.01,0.1,3.16,0.17,2.02,1.95,0,4.05,8.96,Upgrade
Investing Cash Flow,-2.45,-2.47,-2.62,-4.32,-18.47,41.76,-6.93,-13.03,-11.73,-21.76,-11.28,-4.92,-84.19,-4.87,-5.35,19.57,-110.41,-303.25,-61.35,-14.94,-3.5,-2.11,-15.3,-55.13,-1.9,-109.6,-1.57,-8.8,0.3,9.11,-1.56,-1.56,-1.09,2.1,-0.8,0.52,0.89,-0.7,3.21,8.33,Upgrade
Dividends Paid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,-0.03,-0,-0.07,-0.03,-0.06,-0.06,-0.08,-0.04,-0.1,0.28,Upgrade
Share Issuance / Repurchase,0,0,0,0,-43.01,-40.01,0,0,0,0,0,0,0,-1.18,-0.31,0,-3.98,-36.69,-9.92,-35,-12.1,-9.9,-10,0,0,-0.02,-0.43,-7.59,-40.5,91.48,0,0,-0.22,-0.06,-1.08,-1.47,0,0,-1.87,-1.45,Upgrade
