Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+55 Quarters
Net Income,27.64,30.51,18.72,23.12,20.2,20.25,63.75,21.64,13.03,15.01,21.17,-549.51,-20,25.51,22.38,25.21,23.4,14.03,32,33.8,25.02,-3.03,22.9,19.69,15.46,10.33,16.38,15.96,16,16.01,14.7,10.04,8.76,11.4,11.99,11.46,-1.11,10.54,8.1,12.04,Upgrade
Depreciation & Amortization,3.43,3.6,3.64,3.71,3.77,3.92,4.07,4.09,4.16,4.49,4.57,4.79,4.26,-5.37,7.96,6.92,7.2,3.81,4,3.78,3.79,3.23,3.23,3.26,3.27,2.74,2.74,2.87,2.97,2.99,3.05,3.12,3,3.16,3.33,3.37,3.25,2.98,3.08,3.23,Upgrade
Share-Based Compensation,1.2,1.68,1.73,2.12,1.81,0.52,1.37,1.61,0.68,1.28,0.64,1.36,1.46,1.27,1.54,1.02,0.99,0.48,1.48,1.42,1.38,1.24,1.34,1.32,1.2,1.16,0.87,1.43,1.06,1.17,1.13,1.21,1.02,0.98,1.02,0.89,0.84,0.83,0.02,0.26,Upgrade
Other Operating Activities,5.05,-0.77,49.86,-31.36,-12.42,-1.75,-50.37,12.83,5.71,12.1,-8.81,685.34,49.2,86.15,-2.33,-39.2,-52.07,22.02,73.1,-52.82,54.06,25.6,7.48,-57.04,28.72,24.42,9.83,0.11,-10.72,15.28,30.27,-16.48,-8.97,19.27,-20.15,-7.92,14.03,7.47,51.38,5.21,Upgrade
Operating Cash Flow,37.31,35.01,73.94,-2.41,13.35,22.93,18.81,40.16,23.57,32.87,17.61,142.1,35.05,107.81,29.79,-5.82,-20.25,40.56,110.81,-13.6,84.48,27.26,34.95,-32.76,48.65,38.65,29.82,20.37,9.31,35.45,49.14,-2.11,3.8,34.81,-3.81,7.8,17.02,21.81,62.58,20.73,Upgrade
Operating Cash Flow Growth,179.48%,52.67%,293.03%,-,-43.37%,-30.25%,6.81%,-71.74%,-32.75%,-69.51%,-40.87%,-,-,165.77%,-73.12%,-,-,48.82%,217.06%,-,73.66%,-29.47%,17.21%,-,422.50%,9.02%,-39.32%,-,144.74%,1.84%,-,-,-77.65%,59.61%,-,-62.36%,-23.64%,-46.34%,-,634.21%,Upgrade
Capital Expenditures,-0.75,-0.77,0,-0.73,0,0,0,0.69,-2.3,-1.02,-1.7,-1.11,-3.39,-2.05,-4.41,-1.73,-2.38,0.3,-1.69,-3.58,-4.38,-1.52,-2.82,-1.85,-5.07,-4.79,-1.48,-0.4,-2.22,-3.05,0.5,-1.58,-0.95,-2.23,-1.36,0.58,-3.13,-4.19,-1.64,-2.19,Upgrade
Acquisitions,0,0,0,0,0,0,-352.81,0,0,0,0,0,0,0,0,110.77,0,0,0,0,0,374.61,0,0,0,7.36,0,-55.54,0,-11.72,-8.81,83.13,0,0,0,0,423.42,0,0,0,Upgrade
Change in Investments,-339.24,-350.68,5.09,-252.75,-672.5,-228.32,434.12,391.21,355.4,349.74,310.79,-176.18,163.16,467.04,223.46,267.88,141.85,-175.76,-205.94,-263.87,-207.09,-116.11,-106.03,-250.39,-159.35,-97.26,91.56,-176.04,30.95,-50.23,-223.06,-174.3,-66.84,-133.34,-80.17,-251.51,-326.35,-242.16,-263.65,-0.83,Upgrade
Other Investing Activities,-,0.53,0.94,0.41,0.43,0.8,1.62,0.14,-,0.08,-,0.17,0.55,0.53,1.61,-0,-,-1.58,-,2.06,-,4.95,-19.92,0.17,0.41,-1.48,0.55,0.6,0.6,0.15,0.35,1.33,0.58,3.21,0.77,0.32,0.48,1.81,-9.68,1.02,Upgrade
Investing Cash Flow,-339.99,-350.91,6.02,-253.07,-672.08,-227.52,82.93,392.04,353.1,348.8,309.09,-177.12,160.32,465.53,220.66,376.93,139.47,-177.04,-207.63,-265.39,-211.46,261.94,-128.77,-252.07,-164,-96.17,90.63,-231.38,29.33,-64.85,-231.02,-91.42,-67.21,-132.35,-80.77,-250.61,94.42,-244.54,-274.97,-1.99,Upgrade
