Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+35 Quarters
Net Income,94.56,62.53,53.2,-10.32,-3.34,3.71,23.55,82.73,64.16,151.17,43.05,61.77,-28.72,44.61,19.27,48.13,61.59,-17.14,35.63,52.06,5.95,18.37,33.07,33.15,-5.59,14.12,30.81,9.48,14.3,14.17,4.08,2.75,21.92,20.64,15.18,13.19,22.19,24.9,36.98,20.88,Upgrade
Depreciation & Amortization,0.04,0.04,0.05,0.06,0.05,0.06,0.07,0.09,0.09,0.1,0.1,0.1,0.13,0.09,0.07,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.04,0.04,0.05,0.06,0.11,0.06,0.05,0.05,0.09,0.07,0.02,Upgrade
Share-Based Compensation,2.85,2.5,2.5,2.72,3.12,2.6,2.62,2.65,2.52,2.14,2.12,2.13,2.08,1.55,1.24,2.55,3.31,3.1,3.12,2.72,2.32,1.63,1.84,1.93,1.85,1.44,1.46,1.63,2.6,2.23,2.2,2.29,2.74,2.73,2.84,2.48,1.58,1.65,1.62,1.61,Upgrade
Other Operating Activities,-178.34,-129.99,-108.92,-110.54,-188.46,93.57,14.63,-47.24,-117.19,78.41,-56.52,-52.05,1.81,-60.16,4.19,-160.69,-206.51,-119.63,-60.29,-211.72,54.7,-115.07,-25.94,20.77,15.39,-95.5,-8.92,-10.7,-99.3,-52.29,95.54,-71.41,-138.77,-15.89,-5.07,-98.69,12.03,72.3,59.58,-68.39,Upgrade
Operating Cash Flow,-80.87,-64.92,-53.17,-118.09,-188.62,99.94,40.87,38.23,-50.42,231.82,-11.25,11.93,-24.7,-13.91,24.77,-109.96,-141.57,-133.61,-21.49,-156.89,63.02,-95.03,9.02,55.9,11.71,-79.88,23.4,0.45,-82.35,-35.85,101.86,-66.31,-114.06,7.58,13.01,-82.97,35.85,98.94,98.25,-45.88,Upgrade
Operating Cash Flow Growth,-,-,-,-,-,-56.89%,-,220.38%,-,-,-,-,-,-,-,-,-,-,-,-,438.31%,-,-61.45%,12240.40%,-,-,-77.03%,-,-,-,683.09%,-,-,-92.34%,-86.76%,-,-,-,-,-,Upgrade
Capital Expenditures,-0.09,-0.03,-0.01,-0.02,-0.05,-0.09,0,0,-0.01,-0.02,-0.05,-0.04,-0.03,-0.11,-0.24,-0.16,-0.08,-0.15,-0.21,-0.04,-0.07,-0.15,-0.04,-0.05,-0.04,-0.03,-0.08,-0.02,-0.13,-0.03,-0.08,-0.04,-0.04,-0.1,-0.04,-0.05,-0,-0.07,-0.08,-0.13,Upgrade
Other Investing Activities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.21,-5.38,0.04,5.55,-3.83,6.45,10.14,-9.29,-10.54,1.4,1.29,1.49,-2.61,-1.97,-0.85,Upgrade
Investing Cash Flow,-0.09,-0.03,-0.01,-0.02,-0.05,-0.09,0,0,-0.01,-0.02,-0.05,-0.04,-0.03,-0.11,-0.24,-0.16,-0.08,-0.15,-0.21,-0.04,-0.07,-0.15,-0.04,-0.05,-0.04,-0.24,-5.46,0.02,5.42,-3.86,6.37,10.1,-9.33,-10.64,1.36,1.24,1.48,-2.68,-2.06,-0.98,Upgrade
Dividends Paid,-63.83,-66.19,-63,-59.07,-56.86,-45.42,-44.24,-44.09,-41.76,-38.03,-35.63,-35.36,-43.4,-36.18,-35.01,-31.59,-29.27,-31.29,-29.19,-26.25,-25.99,-25.67,-25.01,-24.93,-25.28,-23.47,-22.86,-22.33,-21.88,-21.34,-22.08,-21.86,-19.7,-19.75,-19.44,-19.17,-18.73,-18.88,-16.54,-15.93,Upgrade
Share Issuance / Repurchase,64.79,40.29,42.72,61.64,82.91,10.12,-0.74,-0.32,-1.04,1.79,0,38.89,34.96,33.78,-0.29,95.42,-0.04,-3.17,30.87,106.67,5.95,10.6,9.42,-0.04,46.95,42.65,26.51,11.27,7.62,-0.15,-4.5,0,100.09,-0.02,-0.02,10.01,-0.14,1.68,-0.81,-0.41,Upgrade
Debt Issued / Paid,139,51.84,20.67,173.43,90.36,-174.56,229.58,-53.37,-57.35,-6.5,26.24,-1.93,-22.16,91.91,22.15,49,154.84,168.74,65.34,-44.68,-15.58,57,-22.38,-13.76,108.01,4.71,-12.43,58.62,11,10,-49.62,25.38,-11.88,92.52,49.48,-17.24,-60.58,-12.91,-7.8,-9.78,Upgrade
Other Financing Activities,-5.92,-0.52,-0.47,-1.67,-1.55,-3.08,-0.31,-3.06,-0.23,0.52,-0.74,-0.36,-3.33,3.57,-4.05,-0.73,-3.12,-0.31,-75.03,74.68,-0.46,-0.14,-0.27,-0.56,-1.64,-0.61,0.14,-1.79,-1.53,-0.91,-0.71,-3.08,-0.49,-1.22,-1.77,-0.41,-1.73,-2.76,-,-,Upgrade
