Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Net Income,1.05,1.27,1.19,0.85,0.63,0.72,0.71,0.82,1.35,1.35,0.76,1.27,0.84,1.06,1.03,1.09,0.97,0.81,5.99,0.71,0.7,-0.85,0.61,1.01,0.74,-0.31,0.75,0.74,0.89,-0.34,0.68,0.6,0,-0.32,0.62,0.7,0.56,3.55,0.63,0.65,Upgrade
Other Operating Activities,-1.05,-1.27,-1.18,-0.85,-0.62,-0.73,-0.7,-0.82,-4.33,-4.65,0.44,-0.44,0.44,-4.59,0.43,-0.42,0.44,-0.44,-6.88,0.28,0.46,-8.99,8.62,0.9,0.75,-0.71,0.82,-0.57,1.84,-2.72,0.72,-0.62,1.94,-0.77,0.73,-0.93,3.99,-1.83,-1.49,-1.22,Upgrade
Operating Cash Flow,0,-0.01,0.01,-0,0,-0.01,0.01,0,-2.98,-3.3,1.2,0.83,1.28,-3.54,1.46,0.67,1.41,0.37,-0.89,0.99,1.16,-9.84,9.23,1.9,1.49,-1.02,1.57,0.18,2.73,-3.06,1.4,-0.02,1.94,-1.09,1.35,-0.24,4.55,1.72,-0.86,-0.57,Upgrade
Operating Cash Flow Growth,-,-,-9.09%,-,-,-,-99.08%,-99.76%,-,-,-18.01%,23.65%,-8.87%,-,-,-32.59%,21.57%,-,-,-47.95%,-22.21%,-,489.15%,988.00%,-45.42%,-,11.69%,-,40.43%,-,3.62%,-,-57.27%,-,-,-,422.39%,-,-,-,Upgrade
Capital Expenditures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2,-0,0,0,0,0,0,Upgrade
Acquisitions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.18,0,0,0,12.62,-12.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Change in Investments,0,0,0,0,0,0,0,0,2.97,0,0,0,0,0,0,0,0,0,0,0,0,9.08,-7.15,7.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Other Investing Activities,-,-,-,-,-,-,-,-,-,3.25,-1.18,-0.8,-1.28,3.54,-1.47,-0.67,-1.41,23.81,-21.66,-0.99,-1.16,-11.86,10.54,-9.05,-1.49,1.02,-1.57,-0.18,-2.73,12.64,-1.27,0.33,-1.73,2.29,-1.35,2.35,-4.55,13.64,0.85,0.58,Upgrade
Investing Cash Flow,0,0,0,0,0,0,0,0,2.97,3.25,-1.18,-0.8,-1.28,3.54,-1.47,-0.67,-1.41,-0.37,0.9,-0.99,-1.16,9.84,-9.23,-1.91,-1.49,1.02,-1.57,-0.18,-2.73,12.64,-1.27,0.33,-1.73,1.09,-1.35,2.35,-4.55,13.64,0.85,0.58,Upgrade
Debt Issued / Paid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.58,-0.14,-0.31,-0.22,0,0,-2.12,0,-15.36,0,0,Upgrade
Financing Cash Flow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.58,-0.14,-0.31,-0.22,0,0,-2.12,0,-15.36,0,0,Upgrade
Net Cash Flow,0,-0.01,0.01,-0,0,-0.01,0.01,0,-0.01,-0.05,0.01,0.03,0.01,0,-0.01,0,0,0,0,-0,0,-0,0,-0,0,0,0,0,-0,0,0,-0,-0,0,0,0,0,0,-0.01,0.01,Upgrade
Free Cash Flow,0,-0.01,0.01,-0,0,-0.01,0.01,0,-2.98,-3.3,1.2,0.83,1.28,-3.54,1.46,0.67,1.41,0.37,21.66,0.99,1.16,-9.84,9.23,1.9,1.49,-1.02,1.57,0.18,2.73,-3.06,1.4,-0.02,1.94,-2.29,1.35,-0.24,4.55,1.72,-0.86,-0.57,Upgrade
Free Cash Flow Growth,-,-,-9.09%,-,-,-,-99.08%,-99.76%,-,-,-18.01%,23.65%,-8.87%,-,-93.26%,-32.59%,21.57%,-,134.58%,-47.95%,-22.21%,-,489.15%,988.00%,-45.42%,-,11.69%,-,40.43%,-,3.93%,-,-57.27%,-,-,-,422.39%,-,-,-,Upgrade
Free Cash Flow Per Share,-,-0.00,0.00,-0.00,0.00,-0.00,0.00,-,-0.71,-0.79,0.29,0.20,0.31,-0.85,0.35,0.16,0.34,0.09,5.20,0.24,0.28,-2.36,2.21,0.46,0.36,-0.24,0.38,0.04,0.66,-0.73,0.34,-0.00,0.47,-0.55,0.32,-0.06,1.09,0.41,-0.21,-0.14,Upgrade
