Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+41 Quarters
Net Income,-23.32,19.9,14.21,-18.73,-12.11,28.91,20.14,-8.83,2.08,63.25,-9.38,-14.97,-7.57,24.13,14.93,-12.7,-15.39,11.12,11.22,10.51,6.37,-26.24,-5.91,6.25,-0.75,23.67,13.11,19.63,4.36,7.89,0.68,9.42,7.6,15.22,19.87,8.05,0.24,15.78,1.8,15.49,Upgrade
Depreciation & Amortization,1.34,1.13,1.08,1.07,1.07,1.15,1.17,1.24,1.24,0.9,1,1.02,1.04,1.07,1.08,1.09,1.24,1.28,1.27,1.29,1.34,0.79,0.78,0.76,0.79,0.81,0.79,0.79,0.85,0.9,0.89,0.92,0.72,0.78,0.8,0.83,0.81,0.85,0.86,1.03,Upgrade
Share-Based Compensation,6.18,7.37,6.82,8.66,7.74,8.58,7.5,6.69,8.35,3.94,7.18,10.53,10.31,12.07,12.64,11.66,10.02,11.4,11.3,6.78,8.46,8.86,11.48,9.01,11.25,14.13,11.54,12.03,8.19,12.1,10.3,13.24,11.43,39.99,0,0,0,56.1,0,0,Upgrade
Other Operating Activities,-16.53,23.11,-15.03,5.84,-24.6,27.87,6.59,37.01,-19,-15.23,14.25,10.25,7.5,-20.32,8.03,2.4,-37.62,36.89,17.05,15.84,-35.82,26.17,-12.82,24.59,-39.83,26.23,-11.06,11.17,-11.99,20.25,-12.2,10.95,-2.35,-15.57,11.85,-0.92,21.33,-49.89,-3.06,12.66,Upgrade
Operating Cash Flow,-32.34,51.51,7.08,-3.16,-27.9,66.5,35.4,36.12,-7.33,52.85,13.06,6.82,11.27,16.95,36.67,2.45,-41.74,60.69,40.83,34.42,-19.65,9.58,-6.47,40.61,-28.54,64.84,14.38,43.62,1.4,41.15,-0.32,34.53,17.4,40.42,32.52,7.96,22.38,22.84,-0.41,29.17,Upgrade
Operating Cash Flow Growth,-,-22.54%,-80.01%,-,-,25.82%,171.10%,429.43%,-,211.82%,-64.40%,178.34%,-,-72.07%,-10.18%,-92.88%,-,533.76%,-,-15.23%,-,-85.23%,-,-6.91%,-,57.58%,-,26.34%,-91.94%,1.79%,-,333.58%,-22.24%,77.02%,-,-72.70%,38.30%,-60.98%,-,78.53%,Upgrade
Capital Expenditures,-1.53,-3.19,-2.7,-0.34,-0.55,-0.44,-0.22,-1.07,-3.05,-11.6,-3.18,-1.54,-0.7,-0.45,-0.46,-0.43,-0.31,-0.39,-0.12,0.41,-0.67,-0.88,-0.49,-0.74,-0.45,-0.41,-0.32,-0.72,-0.3,-0.29,-1.27,-0.59,-0.1,-0.63,-0.5,-0.86,-0.45,-0.51,0.17,-0.53,Upgrade
Acquisitions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,-45.26,0,0,0,0,0,0,0,0,Upgrade
Change in Investments,0,0,0,0,0,0,0.01,0,1.21,0.05,0,0.87,-2.05,0,0.24,0,0,0,0.15,0,0,-0,0.16,0.04,0.03,0.94,0,0,0,0.09,0,0.49,0.26,0.07,0.22,0.09,0.25,9.87,14.91,6.36,Upgrade
Other Investing Activities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.14,-,-,-,-,-,-,-,-,-,-,Upgrade
