Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+58 Quarters
Net Income,4.64,2.83,6.62,0.57,3.48,6.33,2.24,13.97,3.39,4.64,4.34,0.88,-4.66,8.79,4.16,4.33,6.56,4.6,-5.72,3.67,3.64,-8.36,2.76,3.41,5.24,23.72,3.12,-1.05,3.1,-3.47,-5.78,-0.38,2.26,17.48,0.43,1.39,1.46,11.8,0.62,0.38,Upgrade
Depreciation & Amortization,0.72,0.86,0.63,0.63,0.76,1.01,0.81,0.81,1.68,2.46,2.68,3.44,3.51,4.59,0.36,0.01,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,Upgrade
Share-Based Compensation,0.04,0.19,0.06,0.17,0.09,0.61,0.19,0.19,0.18,0.18,0.18,0.18,0.19,0.19,0.15,0.09,0.1,0.07,0.06,0.06,0.08,0.08,0.07,0.08,0.08,0.08,0.08,0.1,0.11,0.15,0.15,0.15,0.2,0.09,0.62,0.06,0.08,0.05,0.07,0.07,Upgrade
Other Operating Activities,-4.72,-0.79,-5.6,-2.22,-0.01,3.28,0.58,-0.09,-0.88,2.77,-3.13,-2.69,4.29,-8.42,-2.13,-0.57,0.34,-0.03,11.53,0.15,1.49,18.15,0.71,-0.41,-2.34,-21.78,-1.36,4.41,-0.87,6.89,8.72,1.42,0.91,-15.06,-0.86,-0.3,-0.28,-11.39,-0.2,-0.24,Upgrade
Operating Cash Flow,0.66,3.1,1.71,-0.86,4.31,11.22,3.82,14.88,4.37,10.06,4.08,1.82,3.32,5.14,2.54,3.86,7,4.66,5.88,3.88,5.21,9.88,3.53,3.07,2.98,2.01,1.84,3.46,2.33,3.56,3.09,1.2,3.36,2.52,0.19,1.16,1.26,0.47,0.49,0.22,Upgrade
Operating Cash Flow Growth,-84.60%,-72.42%,-55.21%,-,-1.37%,11.57%,-6.21%,718.88%,31.78%,95.62%,60.75%,-52.92%,-52.61%,10.34%,-56.87%,-0.54%,34.38%,-52.81%,66.44%,26.22%,74.92%,391.05%,91.49%,-11.13%,27.87%,-43.48%,-40.32%,188.25%,-30.71%,41.36%,1492.78%,3.72%,167.38%,436.67%,-60.41%,433.18%,648.21%,1167.57%,-,-,Upgrade
Capital Expenditures,-0.01,-0.1,-0.08,-0.05,-0.06,-0.2,-0.21,-0.35,-0.32,-1.58,-0.87,-1.49,0,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0.05,-0.05,0,-0,0,0,0,0,0,Upgrade
Acquisitions,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,-19.71,0,0,0,0,0,0,-0.01,0,0.34,17.19,1.37,1.55,2.39,1.91,1.62,1.87,1.59,1.86,1.18,2.07,1.49,1.98,1.95,1.78,1.63,Upgrade
Change in Investments,-11.07,-15.47,-36.65,14.58,-5.71,15.73,8.4,7.72,-5.01,-24.51,-3.66,1.32,-4.13,1.56,-5.6,-15.62,12.7,-2.32,-7.58,-3.9,-14.31,4.72,-23.99,-7.31,-3.04,-36.94,-12.78,10.8,10.65,0,0,0.08,0,-0.23,-1.5,0,0,-22.42,-3,0,Upgrade
Other Investing Activities,-,-0.17,0.06,0.06,-,-0.16,0,-,0.16,-0.02,-0.05,0.08,-0.25,0.1,-0.1,-,-,-0.01,-0,-0,-0,-0,-,-0.01,-0,0,-,-0,-,18.38,-7.7,-33.16,-3.42,-48.95,-9.79,10.1,-11.98,13.79,-5.91,-7.88,Upgrade
