Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+9 Quarters
Net Income,2.17,2.92,2.55,1.61,1.72,1.86,2.59,2.25,2.45,3.49,2.34,2.13,0.98,1.87,1.55,1.82,1.44,1.64,1.83,1.97,1.6,1.19,1.22,1.3,1.41,1.56,1.45,1.25,1.11,1.22,1.12,1.25,1.21,0.8,1.24,1.22,0.99,1.01,0.99,1.14,Upgrade
Depreciation & Amortization,0.41,0.57,0.41,0.41,0.21,0.4,0.39,0.38,0.42,0.43,0.43,0.46,0.5,-0.03,0.58,0.49,0.49,0.14,0.36,0.25,0.24,0.24,0.25,0.25,0.2,0.2,0.2,0.2,0.2,0.11,0.22,-0.03,0.32,0.29,0.35,0.35,0.36,0.36,0.38,0.37,Upgrade
Share-Based Compensation,0.19,0.09,0.09,0.09,0.2,0.07,0.06,0.07,0.17,0.06,0.05,0.05,0.19,0.11,0.07,0.05,0.04,0.07,0.07,0.09,0.05,0.24,-0,0.14,0.14,0.17,0.13,0.13,0.1,0.1,0.12,0.1,0.1,0.04,0.05,0.05,0.2,0.04,0.04,0.04,Upgrade
Other Operating Activities,-0.81,1.01,-3.11,0.5,0.77,4.7,-5.26,3.79,4.74,5.12,-9.89,-1.87,-4.95,1.89,0.68,-0.83,0.85,-0.97,1.7,-1.18,2.47,-0.81,0.09,-0.13,1.09,0.19,-0.98,-1.88,3.13,-2.17,2.42,-0.54,-1.79,3.16,-2.51,-0.94,1.17,1.13,0.71,0.61,Upgrade
Operating Cash Flow,1.96,4.59,-0.06,2.62,2.9,7.03,-2.22,6.48,7.78,9.1,-7.07,0.76,-3.28,3.84,2.88,1.53,2.82,0.88,3.96,1.13,4.36,0.85,1.56,1.57,2.85,2.12,0.8,-0.3,4.53,-0.75,3.87,0.78,-0.15,4.3,-0.88,0.67,2.71,2.53,2.12,2.16,Upgrade
Operating Cash Flow Growth,-32.44%,-34.64%,-,-59.65%,-62.67%,-22.82%,-,751.91%,-,137.06%,-,-50.16%,-,335.37%,-27.19%,35.25%,-35.39%,4.01%,153.98%,-27.86%,52.72%,-60.00%,95.97%,-,-37.08%,-,-79.43%,-,-,-,-,16.17%,-,69.64%,-,-68.81%,184.77%,-51.52%,133.48%,9.75%,Upgrade
Capital Expenditures,-0.04,-0.17,-0.06,-0.08,-0.08,-0.05,-0.06,-0.08,-0.03,-0.01,-0,-0.04,-0.36,-0.43,-0.12,-0.09,-0.02,-0.03,-0.04,-0.18,-0.39,0.02,-0.12,-1.71,-0.66,-0.48,-0.39,0.68,-0.82,-0.57,-0.06,-0.29,-0.19,-3.75,-0.1,-0.06,-0.05,-0.09,-0.06,-0.07,Upgrade
Acquisitions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Change in Investments,-2.92,-15.95,-46.78,-96.25,-26.19,-20.45,-27.51,-23.84,-0.03,77.57,-1.21,-63.94,-7.46,-9.04,-50.44,19.32,34.99,-2.4,-26.31,-30.55,-11.33,-19.96,-34.05,-5.54,12.12,-23.98,-12.27,-4.1,-1.8,-24.13,-0.39,-10.23,9.5,-12.94,-11.46,-8.47,-3.49,-6.73,-21.78,-14.75,Upgrade
Other Investing Activities,-,-,-,-,-,-0.03,-3,-3.03,0.01,-0.04,-0.07,-0.06,0.11,0.44,-0.17,-0.05,-0.18,0.04,-0.07,-,-0.25,0.15,0.16,-0.41,0.22,0.12,-0,0.01,0.12,0.24,0.1,0.17,0.23,0.08,0.24,0.19,0.93,-3.5,0.64,-1.57,Upgrade
