Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Net Income,-346,-310,-694,"-1,042",634,790,508,"1,595","-1,408","2,598","1,126","1,224",513,"1,707",889,821,"1,261",-585,942,678,977,"1,585",637,550,666,811,491,242,217,460,621,326,648,795,750,614,587,810,310,434,Upgrade
Depreciation & Amortization,177,201,194,216,236,268,247,311,260,186,182,163,155,171,159,160,157,135,128,126,122,125,120,119,119,97,97,97,91,96,96,92,87,89,88,91,98,122,66,93,Upgrade
Other Operating Activities,744,"1,053","2,520","2,472",-464,-214,544,-408,"2,509","-1,491",-39,436,323,-710,743,337,-735,"1,764",621,621,-502,-639,"1,080",-207,43,314,767,276,377,345,637,290,-198,-242,495,-9,-224,228,"1,136",286,Upgrade
Operating Cash Flow,601,970,"2,046","1,673",432,871,"1,329","1,528","1,388","1,319","1,296","1,849","1,027","1,234","1,833","1,348",714,"1,357","1,728","1,464",626,"1,100","1,866",491,857,"1,251","1,384",644,714,930,"1,383",737,566,671,"1,364",727,474,"1,171","1,518",813,Upgrade
Operating Cash Flow Growth,39.12%,11.37%,53.95%,9.49%,-68.88%,-33.97%,2.55%,-17.36%,35.15%,6.89%,-29.30%,37.17%,43.84%,-9.06%,6.08%,-7.92%,14.06%,23.36%,-7.40%,198.17%,-26.95%,-12.07%,34.83%,-23.76%,20.03%,34.52%,0.07%,-12.62%,26.15%,38.60%,1.39%,1.38%,19.41%,-42.70%,-10.14%,-10.58%,-35.95%,168.58%,79.86%,-15.93%,Upgrade
Capital Expenditures,-79,141,-124,-98,-130,-59,-89,-136,-61,-73,-69,-101,-65,-140,-120,-93,-80,-82,-67,-66,-62,-83,-70,-72,-74,-123,-70,-68,-52,-84,-86,-74,-59,-81,-83,-69,-55,-91,-73,17,Upgrade
Acquisitions,0,0,0,0,0,"1,946",0,-1,"-3,480",0,0,1,0,0,0,0,-18,-548,0,-5,-5,0,0,0,"-1,356",0,0,0,0,0,0,0,0,0,0,380,-2,0,-24,0,Upgrade
Change in Investments,-717,-588,"-1,019","-1,021","1,111","-1,662",535,-537,"4,054","-2,125",-216,-926,133,568,"-1,973",-786,-165,"1,367","-1,078",11,"-1,184",-57,"-1,057",409,"1,150","-1,745",-764,148,148,-269,127,55,"1,132",-282,"1,046",-666,"1,433",-562,-322,"2,499",Upgrade
Other Investing Activities,-,-,-,-,-,-4,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Investing Cash Flow,-796,-447,"-1,143","-1,119",981,221,446,-670,513,"-2,198",-285,"-1,026",68,428,"-2,093",-879,-263,737,"-1,145",-60,"-1,251",-140,"-1,127",337,-280,"-1,868",-834,80,96,-353,41,-19,"1,073",-363,963,-355,"1,376",-653,-419,"2,516",Upgrade
Dividends Paid,-224,-228,-232,-236,-230,-235,-241,-245,-164,-168,-169,-172,-159,-163,-166,-166,-158,-159,-160,-163,-132,-134,-134,-135,-122,-122,-124,-125,-115,-118,-122,-125,-118,-117,-122,-125,-113,-115,-118,-119,Upgrade
Share Issuance / Repurchase,-147,-349,-659,-645,-785,-857,"-1,203",-483,-463,9,-914,-363,-406,-777,-550,-283,-5,"-1,234",-186,-550,-260,-644,-167,-352,-197,-142,-199,-406,-426,-583,-780,-369,-946,-50,-877,-70,"-1,038",-387,-440,-115,Upgrade
Debt Issued / Paid,494,0,0,0,0,-14,0,0,-422,"1,189",0,0,0,0,-1,175,0,1,0,-401,498,0,0,0,0,"1,235",0,0,-16,0,-11,-9,0,0,-651,-354,-1,-18,221,"-1,051",Upgrade
Other Financing Activities,-2,4,8,-37,-31,-69,-299,-114,-431,-144,-105,-79,-530,-971,965,-147,-236,-663,-266,-251,352,-255,-230,-301,-252,-307,-284,-278,-217,-286,-411,-326,-316,-369,-681,-346,39,-405,-314,"-2,230",Upgrade
Financing Cash Flow,121,-573,-883,-918,"-1,046","-1,175","-1,743",-842,"-1,480",886,"-1,188",-614,"-1,095","-1,911",248,-421,-399,"-2,055",-612,"-1,365",458,"-1,033",-531,-788,-571,664,-607,-809,-774,-987,"-1,324",-829,"-1,380",-536,"-2,331",-895,"-1,113",-925,-651,"-3,515",Upgrade
Net Cash Flow,-74,0,0,0,367,0,0,0,0,7,0,0,0,-249,-12,48,52,39,-29,39,-167,-73,208,40,6,47,-57,-85,36,-410,100,-111,259,-228,-4,-281,495,-394,435,-186,Upgrade
Free Cash Flow,522,"1,111","1,922","1,575",302,812,"1,240","1,392","1,327","1,246","1,227","1,748",962,"1,094","1,713","1,255",634,"1,275","1,661","1,398",564,"1,017","1,796",419,783,"1,128","1,314",576,662,846,"1,297",663,507,590,"1,281",658,419,"1,080","1,445",830,Upgrade
Free Cash Flow Growth,72.85%,36.82%,55.00%,13.15%,-77.24%,-34.83%,1.06%,-20.37%,37.94%,13.89%,-28.37%,39.28%,51.74%,-14.20%,3.13%,-10.23%,12.41%,25.37%,-7.52%,233.65%,-27.97%,-9.84%,36.68%,-27.26%,18.28%,33.33%,1.31%,-13.12%,30.57%,43.39%,1.25%,0.76%,21.00%,-45.37%,-11.35%,-20.72%,-38.38%,230.28%,84.31%,-7.98%,Upgrade
