Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+74 Quarters
Net Income,0.44,0.83,0.38,0.31,0.23,0.55,0.89,0.48,0.59,0.55,0.95,-0.1,0.27,0.54,0.61,0.32,0.14,0.41,0.44,0.48,0.26,-0.15,0.41,0.34,0.32,0.4,0.12,0.31,0.28,0.45,0.01,0.52,0.38,0.48,0.53,0.44,0.47,0.65,0.8,0.64,Upgrade
Depreciation & Amortization,0.1,0.68,0.1,0.11,0.11,0.67,0.11,0.11,0.1,-0.15,0.02,0.09,0.1,0.18,0.21,0.23,0.32,0.24,0.25,0.26,0.32,0.13,0.28,0.25,0.27,0.29,0.31,0.32,0.27,0.22,0.41,0.29,0.22,0.09,0.33,0.24,0.14,-0.05,0.58,0.28,Upgrade
Other Operating Activities,-0.31,-0.26,-0.03,0.35,-0.57,-0.45,0.34,0.66,-0.42,0.34,-1.55,1.6,-0.51,0.12,0.18,0.42,-0.26,-0.59,1.38,0.1,0.59,1.03,0.24,0.21,0.37,-0.22,0.52,0.38,-0.38,-0.08,0.85,-0.58,-0.54,-0.06,0.02,0.08,-0.24,0.03,0.52,0.37,Upgrade
Operating Cash Flow,0.23,1.24,0.45,0.76,-0.23,0.78,1.34,1.25,0.28,0.73,-0.58,1.6,-0.14,0.84,0.99,0.97,0.2,0.07,2.07,0.84,1.16,1.01,0.92,0.8,0.95,0.46,0.94,1.01,0.17,0.59,1.27,0.22,0.06,0.51,0.88,0.76,0.37,0.63,1.9,1.28,Upgrade
Operating Cash Flow Growth,-,59.23%,-66.54%,-38.93%,-,6.41%,-,-21.62%,-,-12.22%,-,63.86%,-,1184.62%,-52.18%,15.81%,-83.25%,-93.53%,124.32%,5.79%,22.40%,118.48%,-2.44%,-21.21%,452.91%,-21.66%,-25.61%,352.47%,191.53%,14.86%,45.03%,-70.66%,-84.18%,-18.70%,-53.85%,-40.81%,23.10%,-23.89%,54.90%,-4.68%,Upgrade
Capital Expenditures,-0.04,-0.03,-0.08,-0.11,-0.05,-0.06,-0.06,-0.08,-0.09,-0.16,-0.02,-0.11,-0.28,-0.09,-0.11,-0.09,-0.05,-0.07,-0.08,-0.04,-0.02,-0.04,-0.05,-0.03,-0.09,-0.12,-0.09,-0.09,-0.03,0.2,-0.37,0.2,-0.12,-0.03,-0.15,-0.13,-0.12,-0.08,-0.07,-0.01,Upgrade
Change in Investments,4.5,10.9,9.57,-15.87,2.67,21.52,3.28,-9.17,-17.2,21.5,-19.07,-21.86,10.12,-7.95,3.92,9.2,21.52,-1.24,-4.49,-11.64,-6.91,0.25,-0.09,-0.42,-1.26,-3.96,-0.98,-1.03,4.46,0.22,13.82,-9.28,-3.24,4.05,-2.08,-12.06,-4.94,4.29,1.92,-2.71,Upgrade
Other Investing Activities,-,-,-,-,-,-,-,0.59,-,-,-,-,-,-,-,-,-,1.35,0.11,-,-,-,-,-,-,0.24,0.17,-,-,0,0.08,-,-,0.24,-,0.69,0.23,0,0.12,0.08,Upgrade
Investing Cash Flow,4.46,10.88,9.49,-15.97,2.62,21.45,3.22,-8.66,-17.29,21.33,-19.1,-21.96,9.84,-8.04,3.81,9.11,21.47,0.04,-4.46,-11.68,-6.93,0.21,-0.14,-0.45,-1.34,-3.84,-0.9,-1.12,4.44,0.42,13.53,-9.08,-3.36,4.25,-2.24,-11.5,-4.83,4.2,1.98,-2.63,Upgrade
Dividends Paid,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.28,-0.29,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.11,-0.36,-0.28,-0.28,-0.27,-0.28,-0.28,-0.28,-0.27,-0.27,-0.27,Upgrade
