Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+2 Quarters
Net Income,74.46,72.94,76.84,75.44,67.68,60.52,60.19,57.52,52.89,48.27,38.18,26.85,58.27,50.2,49.76,39.1,32.9,35.52,24.81,25.24,22.36,-1.77,12.31,6.01,5.49,59.72,6.18,2.01,-3.91,-4.82,-4.8,-10.35,-7.82,-10.02,-10.98,-12.86,-15.06,-13.09,-13.87,-16.27,Upgrade
Depreciation & Amortization,2.8,2.89,2.93,2.95,3.09,2.98,2.91,2.67,2.68,2.55,2.46,2.47,2.44,2.64,2.32,2.24,2.1,1.99,2.02,1.95,1.86,1.79,1.75,1.62,1.5,1.36,2.01,1.31,0.99,1.22,1.95,0.59,1.1,1.48,2.33,2.32,1.95,2.71,2.7,2.65,Upgrade
Share-Based Compensation,3.49,3.48,3.88,3.87,4.2,6.56,3.72,3.38,3.02,2.89,2.96,2.72,2.55,3.18,3.4,3.48,2.98,3.78,2.96,3.02,2.81,2.55,2.71,2.31,1.91,1.87,1.83,1.75,1.41,2.28,1.81,2.08,2.01,2.31,2.17,2.37,2.33,1.54,1.97,3.85,Upgrade
Other Operating Activities,9.09,-47.52,24.12,11.26,5.34,-25.73,32.02,33.51,26.88,-16.08,44.02,47.46,-15.41,12.57,-3.24,14.23,-9.7,5.23,8.21,10.01,-5.89,23.41,10.41,6.74,-10.99,-43.22,14.64,21.77,2.24,26.62,18.57,13.86,-2.83,4.82,4.91,2.17,-1.22,1.81,2.87,0.08,Upgrade
Operating Cash Flow,89.84,31.79,107.77,93.52,80.31,44.34,98.84,97.08,85.46,37.62,87.62,79.5,47.85,68.58,52.24,59.05,28.28,46.51,38,40.22,21.13,25.99,27.19,16.68,-2.09,19.73,24.65,26.83,0.74,25.29,17.54,6.18,-7.54,-1.41,-1.57,-6,-11.99,-7.03,-6.34,-9.7,Upgrade
Operating Cash Flow Growth,11.86%,-28.30%,9.04%,-3.66%,-6.03%,17.85%,12.80%,22.11%,78.60%,-45.15%,67.72%,34.65%,69.21%,47.45%,37.50%,46.80%,33.83%,79.00%,39.76%,141.12%,-,31.69%,10.29%,-37.82%,-,-21.98%,40.55%,334.45%,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Capital Expenditures,-1.52,-2.82,-2.45,-3.34,-1.97,-3.13,-3.06,-3.59,-2.46,-3.06,-4.46,-3.15,-1.49,-2.51,-2.96,-2.74,-1.75,-2.73,-2.05,-1.9,-1.37,-1.64,-2.01,-1.79,-3.07,-3.02,-2.27,-3.86,-2.32,-1.96,-1.4,-1.45,-1.32,-1.58,-2.37,-2.61,-1.66,-1.3,-2.31,-1.36,Upgrade
Change in Investments,-32.23,-104.86,-31.91,-123.05,-19.4,-60.53,-66.78,-140.64,-93.99,-105.62,-402.11,-136.94,27.28,-74.59,-39.34,-60.25,-10.23,-36.99,-36.68,-123.72,-15.2,-24.88,-24.39,-7.1,-28.19,-13.05,-24.31,-49.06,18.1,-242.48,52.36,-6.17,-27.74,-31.47,106.75,0.42,0.61,2.25,16.81,-108.83,Upgrade
Other Investing Activities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Investing Cash Flow,-33.75,-107.68,-34.36,-126.39,-21.37,-63.66,-69.84,-144.23,-96.45,-108.68,-406.57,-140.09,25.78,-77.09,-42.29,-62.99,-11.98,-39.72,-38.74,-125.62,-16.57,-26.52,-26.4,-8.9,-31.26,-16.08,-26.57,-52.93,15.78,-244.44,50.95,-7.62,-29.06,-33.05,104.38,-2.19,-1.06,0.95,14.5,-110.19,Upgrade
