Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+9 Quarters
Net Income,8.69,2.39,10.07,11.98,26.78,20.78,22.22,20.17,25.52,14.35,11.24,7.47,-6.33,15.68,12.57,8.37,8.11,10.77,7.45,8.48,8.64,10.89,5.31,6.14,7.63,6.47,6.48,5.91,5.18,7.37,6.51,5.41,4.08,3.38,1.4,4.41,5.61,8.39,7.24,6.4,Upgrade
Depreciation & Amortization,4.08,3.54,2.92,3,3.24,3.19,2.89,2.68,2.89,3.88,3.7,2.86,2.87,2.89,2.64,2.69,2.63,2.4,2.33,2.05,2.02,2.02,2.11,1.63,1.6,1.5,1.62,1.8,1.53,1.14,0.97,0.93,0.88,0.99,0.86,1.03,1,1,0.8,0.93,Upgrade
Share-Based Compensation,2.1,2.63,3.29,2.75,2.11,2.13,1.84,1.87,1.56,1.73,1.39,1.06,1.42,1.74,1.22,1.2,1,1.31,1.45,1.3,1.21,0.41,1.16,1.27,0.82,1.15,1.15,1.41,0.45,0.04,0.37,1.32,1.91,1.49,0.35,0.27,0.2,1.03,0.18,0.18,Upgrade
Other Operating Activities,37.78,51.51,38.57,45.91,13.66,30.59,20.43,25.22,5.04,19.88,24.7,28.17,46.59,22.99,31.86,23.65,18.96,27.03,33.46,16.47,19.92,18.92,23,13.77,18.77,24.28,19.05,9.09,13.18,12.97,17.16,8.78,13.56,15.05,23.35,8.2,18.25,11.82,11.54,6.32,Upgrade
Operating Cash Flow,52.65,60.07,54.84,63.64,45.79,56.69,47.38,49.93,35.01,39.84,41.03,39.55,44.56,43.3,48.29,35.91,30.7,41.51,44.68,28.3,31.79,32.23,31.58,22.8,28.83,33.39,28.3,18.21,20.34,21.52,25.01,16.43,20.43,20.9,25.96,13.92,25.06,22.24,19.76,13.84,Upgrade
Operating Cash Flow Growth,14.99%,5.96%,15.74%,27.45%,30.78%,42.31%,15.47%,26.24%,-21.42%,-7.99%,-15.02%,10.14%,45.15%,4.30%,8.07%,26.91%,-3.45%,28.81%,41.50%,24.10%,10.30%,-3.48%,11.59%,25.20%,41.73%,55.13%,13.16%,10.83%,-0.45%,2.97%,-3.67%,18.04%,-18.49%,-5.99%,31.36%,0.62%,49.47%,39.51%,48.79%,-13.67%,Upgrade
Capital Expenditures,-1.65,-3.23,-0.64,-0.88,-1.13,-1.63,-0.91,-0.64,-0.41,-0.37,-0.94,-1.61,-1.01,-1.91,-1.47,-1.05,-1.32,-2.32,-1.37,-0.82,-0.84,-0.62,-1.92,-0.68,-0.99,-1.81,-2.23,0.06,-1.73,-1.49,-0.94,-0.66,-0.28,0.16,-1.23,-1.3,-0.95,-0.7,-0.63,-1.89,Upgrade
Acquisitions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13,0,0,0,0,-0.58,Upgrade
Change in Investments,-16.82,-146.73,-131.42,-110.15,-47.59,-125.42,-138.6,-100.21,16.03,-84.21,-54,50.58,1.29,-80.5,-89.57,-86.1,-5.25,-64.86,-57.63,-61.79,-8.17,-60.56,-62.84,-49.35,3.39,-38.9,-63.92,-51.8,6.07,-38.61,-41.55,-59.49,7.02,-21.57,-39.09,-29.58,30.28,-40.97,-59.61,-36.89,Upgrade
Other Investing Activities,-1.73,-1.64,-1.72,-1.54,-0.64,-1.03,-0.74,-0.74,-0.77,-0.55,-0.39,-0.22,-0.27,-0.47,-0.14,-0.77,-0.22,-0.1,-0.16,-0.37,-0.81,-0.91,-2.38,-2.02,-1.05,-4.08,-0.89,0.81,-1.15,-8.51,-1.55,-0.47,-0.03,-1.33,-,-,-,-,-,-0.56,Upgrade
Investing Cash Flow,-20.2,-151.6,-133.78,-112.56,-49.36,-128.07,-140.25,-101.59,14.85,-85.13,-55.33,48.76,0.01,-82.87,-91.18,-87.92,-6.79,-67.28,-59.16,-62.98,-9.83,-62.09,-67.14,-52.05,1.35,-44.79,-67.04,-50.93,3.19,-48.61,-44.04,-60.62,6.72,-22.74,-40.45,-30.88,29.33,-41.67,-60.24,-39.92,Upgrade
Dividends Paid,-3.12,-2.76,-2.77,-2.8,-3.02,-2.38,-2.46,-2.59,-2.11,-2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
