Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+68 Quarters
Net Income,46.23,46.37,41.92,40.43,37.52,33.28,41.67,40.83,29.12,21.67,25.81,20.16,0.17,-2.62,5.76,22.35,21.84,23.12,19.63,16.18,13.45,13.61,-0.15,13.64,11.69,12.09,11.66,10.87,10.71,-4.44,1.1,-6.58,-6.45,17.13,16.07,17.84,20.28,16.63,16.16,34.07,Upgrade
Depreciation & Amortization,5.04,5.22,3.24,3.57,3.78,3.76,3.46,3.55,3.37,3.31,3.19,3.19,3,2.25,2.06,2.11,2.1,2.26,2.19,2.18,2.28,2.33,2.42,2.12,2.11,2.19,2.2,2.54,2.49,2.56,2.61,3.22,2.71,2.78,2.59,2.43,2.4,2.62,2.44,2.17,Upgrade
Share-Based Compensation,0.97,1.27,0.91,1.03,0.97,1.25,1.38,1.41,2.21,0.7,0.15,0.82,0.5,0.57,0.58,0.54,0.45,0.56,0.34,0.33,0.16,0.3,0.3,0.2,0.22,0.26,0.32,0.33,0.36,0.42,0.42,0.45,0.35,-0.21,0.3,0.51,0.44,0.46,0.47,0.45,Upgrade
Other Operating Activities,-0.04,-3.95,-20.21,5.44,-3.07,-30.37,-22.82,-13.75,0.46,-42.14,-2.54,-23.3,13.75,66.78,-3.38,-12.94,-5.33,32.17,-0.47,-9.1,16.04,25.68,94.38,-38.79,7.52,13.7,-2.08,-9.43,6.46,28.26,12.71,11.79,34.09,-8.74,43.3,29.97,14.06,24.19,42.78,-0.92,Upgrade
Operating Cash Flow,52.2,48.91,25.86,50.48,39.2,7.92,23.69,32.03,36.4,-14.83,28.24,2.5,19.06,68.61,6.64,13.69,20.68,59.73,25.17,13.06,35.4,45.39,100.42,-19.36,25,31.7,15.56,7.78,23.48,30.27,20.31,12.34,34.17,14.42,65.72,54.21,40.64,47.36,65.31,39.24,Upgrade
Operating Cash Flow Growth,33.15%,517.32%,9.19%,57.60%,7.69%,-,-16.12%,1181.71%,91.05%,-,325.24%,-81.75%,-7.85%,14.87%,-73.61%,4.82%,-41.59%,31.60%,-74.94%,-,41.61%,43.17%,545.50%,-,6.48%,4.73%,-23.39%,-36.99%,-31.28%,109.85%,-69.10%,-77.23%,-15.94%,-69.54%,0.63%,38.14%,85.55%,26.20%,935.68%,-,Upgrade
Capital Expenditures,-3.1,-6.15,-7.43,-3.56,-9.07,-8.9,-4.52,-6.08,-2.98,-3.71,0,0,-3.72,-3.69,-0.76,-4.07,-2.22,0,-3.71,-1.14,-1.58,0,0,0,0,0,0,0,-1.89,0,-1.65,-0.96,-0.86,-1.28,-2.52,-1.56,-2.52,-2.38,-1.28,-3.01,Upgrade
Acquisitions,0,0,0,0,0,0,0,0,0,-0.8,0,0,0,67.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Change in Investments,58.11,-27.42,-378.22,-601.77,-529.19,-61.52,-127.51,77.47,-93.86,-0.43,0,0,450.33,18.74,370.61,303.51,41.31,0,-11.56,-262.7,-215.92,0,0,0,0,0,0,0,369.05,0,98.41,-221.75,171.08,-0.29,132.87,80.04,226.7,191.12,-76.57,438.55,Upgrade
Other Investing Activities,15.11,11.65,11.95,13.18,13.09,11.3,14.09,9.42,10.16,15.11,-,-,11.01,14.37,12.66,12.5,11.95,-,13.76,25.68,-0.62,-,-,-,-,-,-,-,12.25,-,31.56,27.82,8.64,79.14,-17.74,-,67.03,-8.77,-11.51,3.93,Upgrade
