Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Net Income,317,342,343,255,182,221,255,321,343,215,209,117,-59,271,290,297,337,308,316,324,279,112,224,202,200,163,148,103,59,115,134,134,132,148,152,149,137,115,145,141,Upgrade
Depreciation & Amortization,20,21,25,23,23,23,25,26,25,26,27,29,26,30,27,28,29,30,30,29,31,30,31,29,31,30,32,29,30,28,30,30,30,31,31,32,29,30,30,32,Upgrade
Share-Based Compensation,28,12,9,11,28,5,7,7,22,6,6,4,8,2,5,8,24,7,7,10,24,10,5,6,18,4,5,5,20,12,5,7,14,6,9,7,9,8,8,7,Upgrade
Other Operating Activities,90,214,8,63,-950,173,-92,-517,-238,-45,-274,-106,724,-84,120,51,-352,302,-2,-109,22,83,-62,8,153,-114,-28,-142,138,46,98,-116,160,-112,25,-58,37,271,-31,-185,Upgrade
Operating Cash Flow,462,597,393,358,-710,429,202,-156,159,208,-24,45,699,221,444,385,40,649,353,256,358,235,200,246,404,84,158,-4,248,202,269,56,338,74,219,132,214,426,154,-3,Upgrade
Operating Cash Flow Growth,-,39.16%,94.55%,-,-,106.25%,-,-,-77.25%,-5.88%,-,-88.31%,1647.50%,-65.95%,25.78%,50.39%,-88.83%,176.17%,76.50%,4.07%,-11.39%,179.76%,26.58%,-,62.90%,-58.42%,-41.26%,-,-26.63%,172.97%,22.83%,-57.58%,57.94%,-82.63%,42.21%,-,-17.37%,-,-48.49%,-,Upgrade
Capital Expenditures,-21,-24,-17,-24,-17,-20,-15,-17,-18,-28,-22,-14,-15,-24,-33,-13,-16,-25,-24,-21,-20,-26,-16,-15,-12,-24,-17,-27,-27,-41,-24,-29,-25,-32,-7,-15,-16,-32,-28,-23,Upgrade
Change in Investments,-987,"-1,413",-286,"-5,025","-3,190","-1,431","1,491",680,"1,042",47,"-1,270",201,"-3,527","1,117",261,"-1,574",-225,"-1,164",766,-552,-131,77,207,"-1,159",781,59,"1,084","-1,099",-239,"-2,195",419,-899,-478,"-1,396",198,"-1,382","-1,114","-1,210","1,414",56,Upgrade
Other Investing Activities,2,13,14,7,10,4,5,18,-16,9,6,3,8,3,3,5,2,6,1,4,4,15,16,5,7,18,6,4,8,4,6,5,2,12,-1,8,2,12,16,11,Upgrade
Investing Cash Flow,"-1,006","-1,424",-289,"-5,042","-3,197","-1,447","1,481",681,"1,008",28,"-1,286",190,"-3,534","1,096",231,"-1,582",-239,"-1,183",743,-569,-147,66,207,"-1,169",776,53,"1,073","-1,122",-258,"-2,232",401,-923,-501,"-1,416",190,"-1,389","-1,128","-1,230","1,402",44,Upgrade
Dividends Paid,-88,-110,-88,-89,-89,-111,-91,-95,-95,-101,-91,-96,-95,-99,-100,-104,-99,-102,-57,-51,-53,-52,-47,-41,-40,-40,-38,-37,-37,-38,-37,-36,-36,-36,-36,-34,-31,-31,-31,-32,Upgrade
Share Issuance / Repurchase,-13,1,3,2,-21,-38,-216,-443,2,2,-3,2,-196,-146,-369,-424,-437,-499,-496,-163,-128,-136,-131,-126,-49,27,-84,-55,-51,-64,-57,-37,-60,-56,-50,-51,-54,-62,-62,-65,Upgrade
Debt Issued / Paid,"11,805","2,703","1,008",0,0,0,0,0,"-2,800",-10,"-1,492","-2,436","2,192",20,-982,448,"1,241",-40,876,10,"1,038",-499,-32,484,16,-637,0,"2,298",491,-692,572,473,-36,-86,123,-891,-93,27,70,-982,Upgrade
