Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Net Income,365,496,-319,122.63,298,431,-73,679.98,341.86,63.45,243.06,190.88,16.61,217.64,104.4,332.87,354.55,-385.31,198.38,69.9,210.32,584.81,-639.37,245.67,291.64,373.57,295.39,155.69,171.69,357.28,88.55,209.06,322.98,340.12,274.92,290.18,293.93,364.64,234.76,275.64,Upgrade
Share-Based Compensation,12,10,11.08,12.01,12,10,10.56,11.42,11.02,9.66,10.16,9.78,9.39,8.63,8.22,8.12,9.06,6.58,8.23,9.23,8.34,7.29,7.29,8.22,7.5,6.04,6.1,6.22,8.04,5.09,5.79,5.19,5.17,6.48,4.95,5.34,4.43,16.76,4.92,4.55,Upgrade
Other Operating Activities,687,509,"1,426.01",580.83,536,601,"1,225.48",32.2,551.48,610.28,832.8,397.94,479.98,138.86,520.74,52.73,96.2,445.18,204.38,-142.12,-23.01,-473.62,"1,041.94",-1.35,82.67,43.24,-24.31,146.18,195.75,-55.97,175.87,-33.18,22.42,-217.78,55.64,-72.19,68.74,-108.1,146.34,-100.61,Upgrade
Operating Cash Flow,"1,064","1,015","1,118.09",715.47,846,"1,042","1,163.04",723.6,904.37,683.39,"1,086.02",598.6,505.99,365.14,633.35,393.71,459.8,66.44,410.98,-62.99,195.64,118.48,409.86,252.55,381.81,422.85,277.18,308.09,375.48,306.39,270.2,181.07,350.57,128.82,335.51,223.34,367.1,273.3,386.02,179.58,Upgrade
Operating Cash Flow Growth,25.77%,-2.59%,-3.86%,-1.12%,-6.45%,52.47%,7.09%,20.88%,78.73%,87.16%,71.47%,52.04%,10.04%,449.58%,54.11%,-,135.02%,-43.92%,0.27%,-,-48.76%,-71.98%,47.87%,-18.03%,1.69%,38.01%,2.58%,70.15%,7.10%,137.85%,-19.47%,-18.93%,-4.50%,-52.87%,-13.08%,24.36%,41.54%,27.00%,120.68%,29.41%,Upgrade
Acquisitions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.72,0,0,0,3.93,0,0,0,0,0,0,0,0,0,Upgrade
Change in Investments,-751,"-1,222","-1,439.2",-335.47,-421,"-1,769",-968.41,-677.07,-455.52,"-1,953.73","-1,100.29",-370.81,-258.18,-200.69,-521.45,-257.61,-432.75,-2.45,-279.35,57.59,-55.42,31.92,-235.04,-195.17,-334.29,-326.9,-82.09,-88.43,-208.18,-312.01,46.64,-154.52,-265.15,425.47,-104.36,-695.26,-384.44,-278.67,-152.64,255.1,Upgrade
Other Investing Activities,-1,-,-,-,-,2,-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Investing Cash Flow,-752,"-1,222","-1,439.2",-335.47,-421,"-1,767",-969.41,-677.07,-455.52,"-1,953.73","-1,100.29",-370.81,-258.18,-200.69,-521.45,-257.61,-432.75,-2.45,-279.35,57.59,-55.42,31.92,-235.04,-195.17,-334.29,-326.9,-34.37,-88.43,-208.18,-312.01,50.57,-154.52,-265.15,425.47,-104.36,-695.26,-384.44,-278.67,-152.64,255.1,Upgrade
Dividends Paid,-65,-64,-64.92,-64.98,-61,-61,-61.73,-62.05,-62.23,-61.89,-61.91,-61.93,-63.28,-63.19,-57,-57,-57.14,-56.88,-52.86,-53.24,-53.24,-53.36,-51.3,-51.3,-51.28,-51.09,-47.46,-48.13,-48.71,-49.2,-41.7,-41.96,-42.25,-42.88,-33.97,-34.32,-34.74,-35.96,-23.17,-23.32,Upgrade
