Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Net Income,223.61,211.56,186.78,177,237.48,177.95,188.87,199.62,178.52,204.24,188.95,173.05,165.54,187.06,201.82,186.57,185.35,164.72,178.72,184.43,173.6,"1,027.35",153.33,140.27,133.54,135.45,151.87,138.43,124.03,132.96,145.39,127.11,121.65,146.75,132.41,130.92,132.86,142.82,132.12,133.9,Upgrade
Other Operating Activities,253.72,160.25,170.22,119.25,159.65,199.71,169.11,130.59,193.31,193.58,120.37,252.7,178.01,146.64,141.72,76.79,237.94,175.64,142.05,49.71,208.79,-684.13,193.45,138.03,327.22,291.33,215.12,125.77,216.71,257.2,130.39,47.28,158.08,73.56,92.6,13.61,141.99,205.32,146.4,68.35,Upgrade
Operating Cash Flow,477.33,371.81,357,296.26,397.13,377.66,357.98,330.21,371.83,397.82,309.31,425.75,343.55,333.7,343.54,263.35,423.29,340.36,320.77,234.13,382.39,343.22,346.79,278.3,460.76,426.78,366.99,264.2,340.74,390.16,275.77,174.39,279.73,220.31,225.02,144.53,274.85,348.14,278.52,202.25,Upgrade
Operating Cash Flow Growth,20.19%,-1.55%,-0.28%,-10.28%,6.80%,-5.07%,15.73%,-22.44%,8.23%,19.21%,-9.96%,61.66%,-18.84%,-1.96%,7.10%,12.48%,10.69%,-0.83%,-7.50%,-15.87%,-17.01%,-19.58%,-5.51%,5.34%,35.22%,9.39%,33.08%,51.50%,21.81%,77.10%,22.56%,20.66%,1.78%,-36.72%,-19.21%,-28.54%,-5.35%,42.00%,11.17%,24.01%,Upgrade
Capital Expenditures,-8.21,-8.16,-6.14,-6.65,-6.98,-7.51,-7,-8.2,-15.53,-12.97,-8.65,-10.83,-9.32,-12.15,-8.4,-14.64,-7.02,-17.79,-8.58,-6.75,-11.97,-6.83,-5.37,-4.1,-3.98,-15.02,-3.4,-2.86,-3.88,-6.29,-16.71,-7.87,-6.08,3.81,-4.44,-4.91,-5.08,-6.79,-1.81,-1.35,Upgrade
Change in Investments,-476.5,-438.82,-521.69,-169.59,-490.42,-542.81,-20.15,-496.37,-504.67,-487.24,-286.94,"-1,012.25",-325.3,-475.72,-389.96,-119.87,-509.53,-136.45,-766.33,-92.89,-707,-294.21,-453.69,-198.59,-750.26,-608.3,-310.84,-506.57,-552.06,-268.43,-131.9,-266.62,-384.15,-636.74,65.58,81.85,-115.41,"-1,250.36",31.28,212.96,Upgrade
Other Investing Activities,236.94,194.82,244.91,43.63,222.08,266.21,73.3,98.85,250.51,310.94,263.78,374.09,22.94,247.13,186.15,83.91,210.78,347.87,94.3,4.28,405.09,107.17,232.69,106.85,343.5,279.91,142.7,296.93,220.96,121.3,25.32,162.18,145.9,579.59,-156.08,-103.29,-55.05,"1,031.07",-101.18,-260.36,Upgrade
Investing Cash Flow,-247.77,-252.17,-282.92,-132.61,-275.32,-284.12,46.15,-405.72,-269.69,-189.27,-31.8,-648.98,-311.68,-240.74,-212.21,-50.59,-305.76,193.62,-680.61,-95.36,-313.88,-193.88,-226.37,-95.84,-410.74,-343.42,-171.54,-212.51,-334.97,-153.42,-123.29,-112.31,-244.33,-53.33,-94.94,-26.35,-175.54,-226.08,-71.71,-48.75,Upgrade
Dividends Paid,-20.07,-20.11,-20.23,-20.52,-19.69,-19.98,-20.18,-20.38,-19.51,-19.69,-19.96,-19.95,-18.59,-18.7,-18.84,-18.96,-17.7,-17.94,-18.08,-18.21,-17.19,-17.3,-17.44,-17.59,-16.5,-16.67,-16.78,-16.95,-16.52,-16.68,-16.91,-17.1,-16.21,-16.38,-16.65,-16.76,-15.22,-15.42,-15.57,-15.78,Upgrade
Share Issuance / Repurchase,-142.25,-62.13,-57.23,-135.14,-93.55,-145.58,-96.78,-129.26,-100,-126.46,-120.11,0.72,-149.92,-99.51,-86.4,-91.2,-99.3,-122.41,-78.01,-88.85,-96.39,-91.22,-84.77,-84.29,-91.49,-79.15,-86.61,-96.36,-81.33,-85.02,-107.49,-91.26,-98.8,-90.49,-99.23,-91.62,-111.68,-114.75,-76.68,-95.18,Upgrade
