Metrics,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,+20 Quarters
Net Income,-296.77,-70.88,-69.03,-33.17,-2.32,-14.32,-23.51,-17.77,-33.93,-74.07,24.27,-12.72,-8.16,-28.28,-2.9,9.47,-11.07,-11.71,14.7,8.37,27,-28.01,7.26,3.9,-10.52,3.42,9.84,2.95,13.8,8.08,5.28,0.2,11.39,8.64,9.59,11.39,7.35,4.13,4.51,4.35,Upgrade
Depreciation & Amortization,3.46,17.4,3.84,4.24,4.71,5.07,5.31,5.5,4.91,4.8,3.69,4.07,4.45,5.75,3.61,3.51,3.47,4.44,3.52,12.05,14.74,11.94,12.89,3.04,4.13,5.07,4.59,1.6,3.52,1.39,-0.81,1.24,0.7,0.57,0.52,0.53,0.56,0.57,0.5,0.4,Upgrade
Share-Based Compensation,0.46,0.29,0.18,0.45,0.45,0.34,0.14,0.26,0.39,0.21,0.08,0.7,0.72,0.71,0.68,0.9,0.74,0.63,0.56,0.49,0.68,0.64,0.65,0.64,0.52,0.5,0.47,0.46,0.45,0.54,0.52,0.47,0.42,0.11,0.08,0.05,0.04,0.04,0.03,0.03,Upgrade
Other Operating Activities,217.67,-53.02,94.18,7.59,-188.68,-72.36,56.45,-54.64,-146.43,94.34,93.78,25.45,-76.12,70.66,180.36,-16.34,-88.94,49.61,75.58,-36.68,-91.21,41.39,42.51,-12.51,-17.7,27.81,-3.25,35.85,-2.65,19.83,29.59,16.88,-2.8,1.87,20.7,5.17,22.23,4.29,33.34,27.42,Upgrade
Operating Cash Flow,-75.18,-106.22,29.18,-20.89,-185.85,-81.28,38.39,-66.65,-175.06,25.27,121.82,17.5,-79.11,48.84,181.74,-2.46,-95.8,42.97,94.36,-15.77,-48.79,25.95,63.32,-4.93,-23.57,36.8,11.66,40.86,15.12,29.84,34.57,18.78,9.72,11.18,30.89,17.13,30.18,9.03,38.37,32.19,Upgrade
Operating Cash Flow Growth,-,-,-24.00%,-,-,-,-68.49%,-,-,-48.26%,-32.97%,-,-,13.67%,92.62%,-,-,65.57%,49.02%,-,-,-29.48%,443.07%,-,-,23.32%,-66.28%,117.54%,55.61%,166.91%,11.93%,9.62%,-67.79%,23.86%,-19.51%,-46.78%,-,-,12.23%,68.83%,Upgrade
Capital Expenditures,16.92,-0.34,2.28,-0.68,-1.45,-1.35,-1.61,-0.86,-4.3,1.07,-4.1,-3.52,-5.46,-10.21,-2.93,-3.3,-1.39,-0.66,-1,-1.01,-0.99,-0.45,-3.59,-0.21,-0.42,-0.35,-0.94,-1.44,-2.7,-3.51,-2.2,-2.51,-4.4,-0.65,-0.43,-0.87,-0.76,-0.85,-0.2,-0.06,Upgrade
Acquisitions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.28,0,-0.06,0,-32.84,0,0,0,1.72,12.75,0,0,0,0,0,0,0,0,Upgrade
Change in Investments,118.94,16.04,13.53,70.13,214.81,-12.81,12.81,41.84,107.01,71.69,-115.61,-15.68,29.75,-53.72,-6.89,18.77,-21.11,4.23,-51.86,-52.84,-67.22,-3.79,-16.61,-9.77,-14.44,-31.46,28.51,3.68,-10.61,-46.35,4.32,-17.93,-25.75,-5.82,-6.62,-46.93,-45.7,-3.89,-53.46,-41.24,Upgrade
Investing Cash Flow,135.86,15.71,15.81,69.46,213.35,-14.15,11.2,40.98,102.71,72.75,-119.71,-19.19,24.29,-63.92,-9.82,15.47,-22.5,3.57,-52.86,-53.85,-68.22,-4.24,75.09,-9.98,-14.92,-31.8,-5.27,2.24,-13.31,-49.87,3.84,-7.69,-30.15,-6.47,-7.05,-47.8,-46.46,-4.74,-53.66,-41.3,Upgrade
Dividends Paid,0,0,0,-2.59,-2.59,-2.58,-2.59,-2.6,-2.58,-2.58,-2.58,-2.57,-2.57,-2.57,-2.57,-2.57,-2.57,-2.57,-2.57,-2.57,-2.57,-2.56,-2.56,-1.3,-1.3,-1.3,-1.3,-1.08,-1.08,-1.08,-1.08,-1.07,-0.84,-0.83,-0.83,-0.83,-0.49,-0.49,-0.49,-0.49,Upgrade
Share Issuance / Repurchase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,54.05,0,0,0,3.59,Upgrade
Debt Issued / Paid,-0.29,-3.39,-0.38,-0.38,-0.67,-0.09,-0.38,-0.68,-0.09,-0.38,-0.38,-0.38,-0.67,-0.09,-0.38,-0.38,-0.68,-0.09,-13.43,12.61,115.86,6.95,-5.89,-10.26,50.93,-0.35,4.88,-0.29,-0.29,-0.29,-0.29,-2.54,-0.66,-0.29,-0.29,-0.29,-2.66,-0.3,1.68,-0.29,Upgrade
Other Financing Activities,-0.03,-,-18.34,-,-0.02,-0.02,-,-,-0.03,-0.09,-,-,-0.3,-,-,-,-0.42,20,-,-,-0.29,-,-,-,-,0,-0.17,-0.1,-0,-0.02,-0.09,-0.07,-,-,-0.11,-,-,-,-,-,Upgrade
Financing Cash Flow,-0.32,-3.39,-18.72,-2.97,-3.29,-2.68,-2.97,-3.27,-2.7,-3.05,-2.96,-2.95,-3.54,-2.66,-2.95,-2.95,-3.66,17.34,-16,10.04,113.01,4.38,-8.45,-11.56,49.63,-1.65,3.41,-1.47,-1.37,-1.39,-1.46,-3.69,-1.5,-1.13,-1.24,52.92,-3.15,-0.79,1.2,2.81,Upgrade
Net Cash Flow,60.36,-93.9,26.27,45.6,24.22,-98.12,46.62,-28.94,-75.05,94.98,-0.84,-4.64,-58.36,-17.74,168.97,10.06,-121.96,63.88,25.5,-59.57,-3.99,26.1,129.95,-26.47,11.13,3.35,9.8,41.62,0.45,-21.41,36.95,7.41,-21.93,3.58,22.59,22.26,-19.43,3.5,-14.09,-6.3,Upgrade
Free Cash Flow,-58.26,-106.55,31.46,-21.57,-187.3,-82.63,36.78,-67.51,-179.36,26.34,117.72,13.98,-84.57,38.64,178.81,-5.76,-97.19,42.31,93.35,-16.78,-49.78,25.51,59.73,-5.14,-24,36.45,10.72,39.42,12.43,26.33,32.37,16.28,5.32,10.53,30.46,16.27,29.42,8.17,38.18,32.13,Upgrade
Free Cash Flow Growth,-,-,-14.45%,-,-,-,-68.76%,-,-,-31.83%,-34.16%,-,-,-8.67%,91.54%,-,-,65.88%,56.29%,-,-,-30.03%,457.16%,-,-,38.46%,-66.88%,142.18%,133.53%,150.10%,6.28%,0.07%,-81.91%,28.79%,-20.21%,-49.38%,-,-,11.65%,68.52%,Upgrade
Free Cash Flow Margin,-51.34%,-86.08%,27.17%,-21.07%,-121.20%,-50.77%,23.66%,-41.73%,-74.36%,12.38%,54.40%,7.93%,-40.19%,18.61%,87.32%,-2.85%,-53.67%,22.55%,50.97%,-9.31%,-27.27%,14.90%,33.54%,-4.19%,-18.26%,28.66%,8.87%,36.65%,12.42%,29.32%,37.93%,19.75%,6.99%,15.29%,44.99%,24.09%,46.37%,15.77%,78.47%,72.75%,Upgrade
Free Cash Flow Per Share,-1.35,-2.47,0.73,-0.50,-4.36,-1.92,0.86,-1.57,-4.18,0.61,2.75,0.33,-1.98,0.90,4.18,-0.14,-2.28,0.99,2.19,-0.39,-1.17,0.60,1.43,-0.24,-1.12,1.70,0.50,1.85,0.58,1.24,1.52,0.78,0.26,0.51,1.47,0.93,1.82,0.51,2.37,2.00,Upgrade
