Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Net Income,12.78,16.54,18.62,19.9,16.43,20.13,18.7,17.41,20.42,18.52,18.29,21,11.87,15.5,18.78,17.24,17.46,17,17.48,17.64,16.17,7.87,12.96,13.2,11.78,12.07,12.33,11.06,10.94,10.74,10.21,11.5,11.01,11.19,10.54,9.8,9.3,9.79,9.96,8.98,Upgrade
Depreciation & Amortization,1.19,1.12,1.1,1.05,1.06,1.08,1.11,1.06,1.05,1.08,0.99,1,1.01,1.04,1.04,1.07,1.08,1.07,1.07,1.05,1.08,1.09,1.11,1.12,1.18,1.23,1.27,1.22,1.21,1.18,1.08,0.99,1.04,0.94,0.95,0.95,0.95,0.96,0.98,1,Upgrade
Share-Based Compensation,0.86,0.67,0.98,0.78,0.9,0.66,0.83,1.08,0.93,1.04,1.09,0.86,0.67,0.88,0.82,0.93,0.75,0.67,0.76,0.8,0.88,0.8,0.74,0.75,0.8,1.14,0.67,0.78,0.62,1.13,0.48,0.58,0.58,0.45,0.47,0.47,0.49,0.5,0.5,0.3,Upgrade
Other Operating Activities,-3.73,22.84,-0.45,-8.69,20.18,-27.97,26.86,43.24,-25.76,-2.35,-17.11,-5.12,-16.38,18.64,-1.97,-21.54,1.71,5.7,16.36,-18.25,3.41,6.07,7.32,-10.51,3.12,16.54,-6.43,-15.24,10.35,-8.99,7.55,6.52,-3.34,-10.15,-12.65,-11.72,-9.31,2.54,17.8,2.74,Upgrade
Operating Cash Flow,11.09,41.16,20.25,13.04,38.56,-6.11,47.49,62.79,-3.37,18.3,3.26,17.75,-2.83,36.06,18.68,-2.3,20.99,24.44,35.67,1.23,21.54,15.83,22.13,4.55,16.88,30.98,7.84,-2.18,23.12,4.06,19.33,19.59,9.29,2.42,-0.69,-0.51,1.42,13.79,29.24,13.02,Upgrade
Operating Cash Flow Growth,-71.23%,-,-57.37%,-79.24%,-,-,1357.77%,253.84%,-,-49.25%,-82.56%,-,-,47.54%,-47.64%,-,-2.52%,54.42%,61.20%,-72.96%,27.60%,-48.90%,182.29%,-,-26.99%,662.74%,-59.44%,-,148.94%,67.53%,-,-,553.02%,-82.42%,-,-,-94.02%,-,-,34.37%,Upgrade
Capital Expenditures,-1.14,-2.32,-1.34,-1.65,-0.83,-1.32,-0.34,-0.92,-0.91,-2.08,-0.41,-0.3,-0.63,-0.15,-0.8,-0.32,-1.66,-1.65,-0.65,-0.86,-0.81,-0.6,-0.94,-0.51,-0.73,-0.5,-0.79,-0.64,-1.18,-2.26,-0.88,-1.12,-1.23,-1.91,-0.63,-1.39,-1.29,-0.31,-0.34,-0.41,Upgrade
Acquisitions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.67,0,0,0,0,0,7.21,0,0,0,Upgrade
Change in Investments,-167.79,-274.83,-409.7,-264.77,-36.61,48.75,-16.42,-202.44,-61.83,115.72,34.73,-211.75,-201.72,-134.65,41.18,34.37,-99.16,-229.78,-106.16,-98.69,-38.28,-120.41,-83.91,31.84,-5.5,-249.89,-267.03,-30.58,-72.56,-104.79,6.65,-59.35,-2.82,-166.19,-141.66,-65.42,17.15,-115.23,-37.88,-31.9,Upgrade
Other Investing Activities,1.57,1.86,-,-8.86,-,1.53,-,-7,-,0.29,-,0.83,1.07,2,-1.26,-,0.33,-,0.05,-5,-,0.54,0.3,0.21,-,-,-4.52,2.31,-,0.94,0.4,0.24,-,0.14,-4.04,0.01,0.66,0.45,0.66,1.02,Upgrade
Investing Cash Flow,-167.37,-275.28,-411.04,-275.27,-37.44,48.95,-16.75,-210.36,-62.74,113.93,34.33,-211.22,-201.28,-132.8,39.13,34.05,-100.49,-231.43,-106.76,-104.55,-39.09,-120.46,-84.55,31.54,-6.23,-250.39,-272.34,-28.91,-73.74,-106.11,4.5,-60.23,-4.05,-167.96,-146.34,-66.8,23.72,-115.1,-37.56,-31.29,Upgrade
Dividends Paid,-9.65,-9.31,-9.32,-9.63,-9.4,-9.04,-9.04,-9.25,-9.01,-8.83,-8.83,-8.95,-8.88,-8.87,-8.87,-8.3,-8.15,-7.46,-7.51,-7.61,-6.74,-6.73,-6.56,-6.64,-6.37,-6.35,-6.17,-6.31,-5.8,-5.79,-5.74,-5.85,-5.38,-5.37,-4.87,-4.97,-4.51,-4.34,-4.15,-4.19,Upgrade
