Metrics,2023-01-31,2022-10-31,2022-07-31,2022-04-30,2022-01-31,2021-10-31,2021-07-31,2021-04-30,2021-01-31,2020-10-31,2020-07-31,2020-04-30,2020-01-31,2019-10-31,2019-07-31,2019-04-30,2019-01-31,2018-10-31,2018-07-31,2018-04-30,2018-01-31,2017-10-31,2017-07-31,2017-04-30,2017-01-31,2016-10-31,2016-07-31,2016-04-30,2016-01-31,2015-10-31,2015-07-31,2015-04-30,2015-01-31,2014-10-31,2014-07-31,2014-04-30,2014-01-31,2013-10-31,2013-07-31,2013-04-30,+47 Quarters
Net Income,"1,631","1,949","2,504","2,595","2,608","2,411","2,426","2,289","2,265","1,745","1,332","1,243","2,262","2,137","1,839","2,125","2,107","2,114","1,956","2,042","2,249","1,986","2,016","1,965","1,909","1,908","1,860","1,489","1,730","1,754","1,767","1,727","1,649","1,343","2,267","1,699","1,607","1,567","1,637","1,467",Upgrade
Depreciation & Amortization,406,394,381,381,375,383,373,375,380,407,377,363,399,271,276,258,248,233,212,204,199,195,191,188,187,183,173,169,159,157,144,144,139,134,134,129,129,130,130,129,Upgrade
Share-Based Compensation,9,1,1,2,6,1,1,1,4,0,1,1,3,1,1,1,4,0,1,1,4,2,0,1,5,0,1,1,5,2,1,2,9,3,3,4,20,4,5,6,Upgrade
Other Operating Activities,"14,207","-4,817","-12,843","6,222","16,924","3,124","17,231","-48,245","3,941","6,621","-42,579","69,769","14,524","1,592","-9,178",108,"-13,997","15,893","-13,156",-524,"6,196","-2,303","12,384","-6,167","3,896","-24,315","8,485",819,"11,267","-7,075","15,846","-3,980","4,023","4,113","-11,816","5,310",-290,-639,"-4,702",-646,Upgrade
Operating Cash Flow,"16,354","-2,367","-9,921","9,274","19,957","5,997","20,066","-45,503","6,633","8,855","-40,846","71,442","17,213","4,065","-7,037","2,556","-11,609","18,305","-10,960","1,788","8,678",-91,"14,620","-3,981","6,036","-22,193","10,556","2,512","13,189","-5,133","17,786","-2,077","5,850","5,623","-9,378","7,185","1,514","1,115","-2,876","1,011",Upgrade
Operating Cash Flow Growth,-18.05%,-,-,-,200.87%,-32.28%,-,-,-61.47%,117.84%,-,2695.07%,-,-77.79%,-,42.95%,-,-,-,-,43.77%,-,38.50%,-,-54.23%,-,-40.65%,-,125.45%,-,-,-,286.39%,404.30%,-,610.68%,-84.40%,-,-,-91.94%,Upgrade
Capital Expenditures,-56,-177,-196,-153,-45,-191,-89,-137,-45,-203,-165,-308,-95,-148,66,-87,-17,-195,-106,-91,-24,-187,10,5,175,-54,-170,-32,-92,-145,-78,-1,-58,-74,-91,-51,-61,-43,-49,-24,Upgrade
Acquisitions,0,165,-62,-652,0,-50,-481,-186,0,0,131,0,"3,807",56,0,-36,0,"-1,457","-2,405",0,0,229,0,0,0,0,0,693,"-1,743",0,-701,0,0,-505,"2,535",0,15,-67,102,-260,Upgrade
Change in Investments,"-18,753","5,857","8,217","-6,999","-15,898","-4,940","-18,833","46,133","-5,860","-6,827","38,134","-69,724","-20,525",-785,"7,025","-2,055","11,767","-13,467","13,280",-686,"-7,391",915,"-15,259","5,839","-3,882","21,658","-8,038","-2,537","-12,008","6,166","-16,262","1,143","-2,530","-4,421","7,530","-4,321","-1,027","1,387","3,895","2,075",Upgrade
Other Investing Activities,-262,-801,-169,-153,-227,-285,-219,-17,-103,-212,-45,-145,-282,-137,-417,200,-214,-678,-89,-301,-115,-287,160,-277,19,-306,-269,373,-229,-406,-283,88,-452,2,-46,45,-116,-105,-18,-103,Upgrade
