Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+6 Quarters
Net Income,-11.1,-18.45,-20.86,-2.12,-11.34,2.3,-2.5,-6.24,-38.56,1.1,-3.55,-2.05,-0.53,-1.33,-0.87,-1.85,0.15,-2.08,-0.52,-0.87,-0.11,-0.91,-0.73,-0.66,-0.67,-0.6,-0.24,-0.14,-0.16,-0.97,-0.35,-0.32,-0.21,-0.36,-0.29,-0.17,-0.37,-0.32,-0.64,-1.14,Upgrade
Depreciation & Amortization,8.3,17.51,17.48,15.66,14.17,6.63,4.13,2.53,1.31,-0.43,2.59,1.1,1.36,0,-0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,Upgrade
Share-Based Compensation,1.07,0.89,0.8,0.94,0.39,0.71,1.43,5.56,14.8,0,0,0,0,0.15,0.26,0.35,0.06,0.04,0.5,0.75,0,-0.01,0.01,0.01,0.02,0.06,0,0,0,-0.01,0.01,0.01,0.01,0.01,0.02,-0.06,0.06,-0.01,0.17,0.41,Upgrade
Other Operating Activities,3.05,-10.84,-5.42,12.81,2.64,4.98,-2.38,3.94,24.32,-0.11,0.15,1.54,-1.36,0.21,0.27,0.87,-0.79,0.92,-0.35,-0.39,-0.4,0.53,0.33,0.35,0.37,-0.31,0.23,0.16,0.12,0.47,0.36,0.32,0.2,0.3,0.18,0.12,0.16,-,0.37,0.54,Upgrade
Operating Cash Flow,1.32,-10.88,-8.01,27.28,5.87,14.62,0.67,5.79,1.87,0.56,-0.8,0.59,-0.53,-0.52,-0.35,-0.62,-0.58,-0.83,-0.36,-0.51,-0.5,-0.38,-0.39,-0.3,-0.29,-0.85,-0.01,0.02,-0.04,-0.52,0.01,0,-0,-0.05,-0.09,-0.12,-0.16,-0.33,-0.1,-0.2,Upgrade
Operating Cash Flow Growth,-77.55%,-,-,370.95%,213.39%,2508.42%,-,887.46%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,400.00%,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Capital Expenditures,-2.14,23.02,-2.57,-23.49,-29.66,-65.55,-36.2,-4.72,-21.01,-3.34,-1.45,-0.45,-0.27,0,0,0,0,-0,-0,-0,0,-0,0,-0,-0,-0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,Upgrade
Acquisitions,0,0,0,0,0,0,0,0,0,-0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,Upgrade
Change in Investments,6.21,-0.09,0.26,0,0,-0.43,0.01,0.04,-0.38,0.01,-0,-0.01,0,0,0,0,0,0,0.08,0.16,0.02,0,0,0,0,0,0,0,0,-0.01,0,0,0,0,0,0,0,0,0,0,Upgrade
Other Investing Activities,-,-,-,-,-,-,-,-,-,-0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Investing Cash Flow,4.07,22.93,-2.31,-23.49,-29.66,-65.99,-36.2,-4.68,-21.39,-3.36,-1.45,-0.46,-0.27,0,0,0,0,-0,0.08,0.16,0.02,-0,0,-0,-0,-0,0,0,0,-0.01,-0,0,0,0,0,0,0,0,0,0.51,Upgrade
Share Issuance / Repurchase,0.47,0.21,5.65,0,0.05,13.27,66.6,0.04,-0.93,2.43,1.76,2.15,-0.13,0.55,0,0,0,3.92,0.09,0.2,0.86,0.02,0.83,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Debt Issued / Paid,-5.41,-12.46,1.08,-3.97,23.43,10.51,-1.82,-0.07,22.25,-0.04,-0.11,-0.03,0.2,-0.76,0,0,0,0,0,0,0,0.01,0.01,0.42,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Other Financing Activities,-,-,-,-,-,0.04,-,-0.01,-0.04,-,-,-,-,-,-,-,-0.15,-,-0.15,-,-,-0,-0.15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
