Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Net Income,61.25,77.04,71.9,61.78,53.1,1.7,40.01,37.57,41.71,34.64,34.87,24.9,26.75,47.48,51.85,30.63,35.23,29.93,33.02,31.12,27.56,22.06,23.85,20.56,20.73,17.18,20.48,20.37,18.61,19.46,18.59,17.45,9.46,15.98,15.74,14.75,13.38,10.59,14.66,12.76,Upgrade
Depreciation & Amortization,9.63,9.27,9.57,9.84,10.12,8.24,8.23,8.13,8.23,6.19,6.96,7.12,6.99,5.52,4.87,4.94,4.1,3.93,3.68,3.84,4.18,4.26,4.04,3.9,3.56,3.63,3.49,4.34,2.91,2.98,2.9,3.29,3.15,2.93,3.03,3.4,2.76,2.22,2.12,2.09,Upgrade
Share-Based Compensation,1.67,0.98,1.02,1.63,0.83,0.84,0.71,1.61,1.15,0.83,0.87,1.58,0.85,0.99,0.98,1.52,0.92,1.06,0.77,1.35,1.04,0.99,0.79,0.92,0.64,0.79,0.7,0.86,1.28,-0.49,0.9,0.83,1.24,1.48,0.58,0.5,1,1.15,0.12,0.78,Upgrade
Other Operating Activities,-21.09,28.05,50.94,23.66,11.48,22.64,-9.9,2.98,16.38,12.16,-18.52,-36.56,-45,25.3,94.4,-86.12,-6.07,3.11,-1.31,-2.55,1.11,15.17,10.54,-13.6,12.51,31.53,1.05,-13.07,-21.25,5.52,1.81,8.88,-6.42,2.56,17.45,-2.79,-2.43,10.31,27.46,30.73,Upgrade
Operating Cash Flow,51.47,115.34,133.42,96.91,75.53,33.43,39.04,50.29,67.46,53.81,24.19,-2.96,-10.4,79.29,152.1,-49.03,34.17,38.04,36.15,33.76,33.88,42.48,39.22,11.78,37.43,53.13,25.73,12.51,1.54,27.47,24.2,30.45,7.43,22.94,36.79,15.86,14.71,24.27,44.35,46.35,Upgrade
Operating Cash Flow Growth,-31.86%,245.07%,241.74%,92.71%,11.95%,-37.89%,61.43%,-,-,-32.13%,-84.10%,-,-,108.41%,320.74%,-,0.84%,-10.45%,-7.82%,186.69%,-9.49%,-20.03%,52.44%,-5.83%,2326.05%,93.41%,6.29%,-58.93%,-79.22%,19.72%,-34.22%,92.03%,-49.53%,-5.47%,-17.04%,-65.79%,-44.19%,68.05%,-,121.20%,Upgrade
Capital Expenditures,-4.17,-1.94,-0.64,-7.82,-8.34,-9,-9.07,-4.45,-2.52,1.51,-2.84,-3.42,-1.74,-1.05,-4.79,-3.24,-3.7,-0.89,-2.38,-2.89,-2.75,-2.05,-4.46,-6.83,-5.43,-4.05,-2.01,-1.24,-2.75,-3.64,-1.42,-2.06,-2.13,0.24,-2.66,-1.89,-2.14,-1.13,-2.45,-4.21,Upgrade
Acquisitions,0,0,0,0,0,787.3,0,0,0,0,0,0,0,0,0,-105.26,0,-6.91,0,0,0,0,0,6.29,0,8.67,0,0,0,0,0,0,-13.45,0,0,0,0,10.52,0,0,Upgrade
Change in Investments,-24.3,-214.9,-291.69,-202.96,-275.2,-199.54,-521.66,67.83,-132.46,-40.1,20.96,-374.21,-91.63,32.71,73.93,89.02,-62.94,-119.67,-60.64,-127.61,-66.85,-109.93,-11.41,-65.65,-120.92,-72.47,-64.12,-76.53,-25.61,-61.49,-76.04,-75.55,24.32,-14.76,-92.07,-70,-109.74,-70.42,-102.44,-37.21,Upgrade
Other Investing Activities,-0.09,0.84,2.04,0.21,-0.09,-0.05,-0.01,-0.01,-39.52,0.74,-0.02,1.3,1.23,2.44,3.15,-0.01,-0.09,0.03,2.89,-0.01,0.16,2.2,-0.01,0.27,1.16,0.64,0.03,0.03,0.52,-0.37,3.29,1.47,1.55,-0.11,-7.98,7.42,1.03,0.02,1.76,4.33,Upgrade
