Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+38 Quarters
Net Income,73.63,59.23,59.31,66.92,64.77,52.19,57.96,67.29,80.46,72.93,67.78,83.85,74.82,50.27,54,48.11,52.52,45.83,38.59,40.49,47.94,33.47,34.13,38.02,42.46,33.17,30.92,33.13,28.96,24.49,22.72,24.24,24.59,21.64,17.5,18.19,17.48,23.13,18.21,19.34,Upgrade
Depreciation & Amortization,17.83,17.21,16.54,16.64,16.77,16.35,15.65,14.8,13.44,12.29,10.85,9.99,9.71,9.22,8.17,7.89,7.37,5.85,6.17,5.79,5.27,5.21,4.58,4.79,4.69,4.29,4.33,4.54,4.68,4.69,4.64,4.6,4.61,4.43,4.48,4.35,4.12,3.75,3.56,3.18,Upgrade
Share-Based Compensation,7.49,7.91,7.35,6.5,8.1,7,6.75,6.13,7.42,6.69,6.45,5.79,6.68,6.23,7.94,5.93,5.2,4.3,3.95,3.65,3.95,3.43,3.52,3.53,3.94,3.88,3.7,3.44,3.49,3.24,3.25,2.98,3.04,2.59,2.53,2.34,2.32,2.46,2.24,2.18,Upgrade
Other Operating Activities,-91.42,49.88,1.91,3.57,-113.37,70.17,-17.55,8.5,-124.48,135.71,-133.43,5.22,29.16,23.42,-2.42,7.81,-25.72,14.13,19.28,4.45,-25.72,4.34,10.23,-7.77,-20.55,15.28,14.29,-8.46,-89.88,15.75,5.14,-1.26,-22.21,12.71,7.66,1.39,-13.77,-5.79,13.07,-4.73,Upgrade
Operating Cash Flow,7.53,134.23,85.1,93.64,-23.73,145.71,62.81,96.73,-23.16,227.62,-48.35,104.85,120.37,89.14,67.69,69.73,39.37,70.11,67.99,54.38,31.44,46.45,52.47,38.57,30.55,56.61,53.24,32.65,-52.74,48.17,35.74,30.56,10.03,41.36,32.18,26.27,10.15,23.55,37.08,19.97,Upgrade
Operating Cash Flow Growth,-,-7.88%,35.48%,-3.19%,-,-35.98%,-,-7.75%,-,155.35%,-,50.36%,205.75%,27.15%,-0.44%,28.24%,25.22%,50.92%,29.60%,40.99%,2.91%,-17.94%,-1.45%,18.14%,-,17.52%,48.94%,6.83%,-,16.45%,11.08%,16.36%,-1.11%,75.64%,-13.22%,31.52%,-1.28%,-16.82%,35.45%,59.49%,Upgrade
Capital Expenditures,-10.91,-18.12,-12.51,-10.42,-10.82,-11.4,-12.95,-13.94,-12.33,-11.48,-11.88,-11.2,-11.07,-12.15,-9.12,-9.59,-3.83,-14.6,-10.42,-16.7,-5.87,-8.22,-4.9,-5.12,-7.32,-4.69,-3.77,-4.36,-5.69,-4.14,-4.09,-3.69,-3.47,-3.37,-2.69,-4.53,-4.19,-8.52,-4.06,-8.54,Upgrade
Acquisitions,0,0,0,0,0,0,0,-17.08,0,-22.77,0.01,0,-0.53,-97.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.35,0,-0.71,Upgrade
Change in Investments,-21.85,0,0,-34.4,0,0,0,0,0,0,102.06,-0.43,36.16,2.88,4.55,-11.72,14.41,1.28,2.84,-0.02,-6.84,22.48,-8.66,-20.18,-21.68,-24.62,-22.41,-0.07,12,10.2,-28.36,-6.17,2.4,-8.2,8.13,-2.52,3.75,-9.35,-44.07,2.42,Upgrade
Other Investing Activities,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.05,0.02,0.02,-0.02,0.01,0.01,0.04,-0.02,-0.01,-0.02,-0.03,-0.01,0.03,0.28,0.07,0.03,-0.5,-0.14,-0.02,0.02,0.02,0.63,-0.03,-0.01,-0.02,-0.06,-0,Upgrade
Investing Cash Flow,-32.75,-18.12,-12.51,-44.82,-10.82,-11.4,-12.95,-31.01,-12.33,-34.25,90.19,-11.63,24.56,-106.76,-4.55,-21.3,10.56,-13.31,-7.57,-16.68,-12.73,14.25,-13.57,-25.33,-29.01,-29.28,-25.89,-4.35,6.34,5.56,-32.58,-9.89,-1.05,-11.56,6.07,-7.08,-0.45,-8.55,-48.2,-6.84,Upgrade
Dividends Paid,-28.36,-26.09,-26.33,-26.1,-27.43,-24.79,-24.76,-24.78,-25.45,-22.46,-22.44,-22.42,-23.24,-19,-18.91,-18.91,-19.41,-15.54,-15.54,-15.54,-15.81,-12.17,-12.18,-12.18,-12.36,-9.58,-9.6,-9.59,-9.73,-7.33,-7.34,-7.35,-7.52,-5.88,-5.9,-5.93,-6.23,-4.81,-4.77,-4.85,Upgrade
Share Issuance / Repurchase,0.71,0.39,0.15,-48.65,-38.75,-44.85,-1.95,-9.02,-0.28,2.58,-4.16,-5.21,-5.34,-5.49,-2.41,-3.14,-5.01,-4.6,-5.07,-6.52,-6.01,-5.78,-11.9,-11.1,-11.71,-9.92,-8.44,-2.89,-0.37,-2.84,-5.02,-5.23,-8.25,-11.41,-11.15,-9.94,-2.97,1.22,0.44,0.75,Upgrade
Debt Issued / Paid,0,0,0,0,0,0,-1.05,-33.26,34.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
