Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+61 Quarters
Net Income,70.7,73.17,74.6,74.7,82.6,71.96,75.01,69.89,60.48,49.47,27.94,20.59,1.6,35.78,45.66,40.62,42.65,100.44,35.65,30.36,32.48,23.5,-11.42,27.33,24.87,23.64,24.07,21.95,23.34,14.97,14.76,-34.07,25.65,330.78,23.2,22.51,17.46,14.79,15.94,-122.58,Upgrade
Depreciation & Amortization,7.13,7.61,7.7,7.64,8.16,8.78,8.55,9.27,9.76,9.32,6.31,5.15,5.2,4.99,5.23,5.21,5.25,4.58,4.49,4.63,4.93,5.24,5.12,5.21,5.26,5.52,5.57,5.66,5.8,6.46,6.69,6.65,6.4,6.6,6.27,6.37,6.69,7.59,7.5,7.45,Upgrade
Share-Based Compensation,2.08,1.41,1.41,1.4,1.18,1.36,1.35,1.34,1.42,1.26,1.41,1.3,1.14,0.95,0.99,0.99,1.02,0.9,0.94,1.78,2.21,1.87,1.82,1.87,1.73,1.74,1.79,1.79,1.56,1.5,1.49,1.59,1.46,1.26,1,1.24,0.72,0.84,0.77,1.1,Upgrade
Other Operating Activities,35.52,23.54,31.43,21.04,22.89,14.06,-5.88,31.35,41.02,67.06,12.57,3.83,83.59,16.87,26.67,27.34,34.07,-31.42,14.47,26.13,55.76,10.71,67.55,12.37,52.94,49.43,5.47,-1.47,23.57,39.83,43.46,83.05,42.01,-311.18,56.29,46.52,48.64,55.93,151.15,170.52,Upgrade
Operating Cash Flow,115.42,105.73,115.14,104.77,114.83,96.17,79.03,111.85,112.68,127.1,48.24,30.87,91.53,58.6,78.54,74.16,82.98,74.5,55.55,62.9,95.38,41.33,63.06,46.77,84.8,80.32,36.91,27.93,54.28,62.77,66.4,57.21,75.51,27.45,86.75,76.64,73.51,79.15,175.35,56.49,Upgrade
Operating Cash Flow Growth,0.51%,9.95%,45.70%,-6.32%,1.91%,-24.34%,63.84%,262.35%,23.10%,116.90%,-38.59%,-58.38%,10.30%,-21.34%,41.39%,17.91%,-12.99%,80.27%,-11.91%,34.48%,12.47%,-48.55%,70.88%,67.48%,56.24%,27.97%,-44.42%,-51.19%,-28.12%,128.63%,-23.46%,-25.35%,2.73%,-65.31%,-50.53%,35.66%,139.46%,107.80%,146.79%,69.55%,Upgrade
Capital Expenditures,-1.68,-4.96,-3.6,-3.97,-6.74,-2.54,-2.1,-4.8,-3.07,-4.75,-3.81,-2.64,-4.38,-3.86,-6.82,-6.2,-4.03,-4.36,-5.16,-5.16,-3.29,-1.81,-1.41,-1.96,-2.2,-2.12,-2.94,-0.02,-3.01,-1.34,-3.43,-3.12,-0.54,-4.35,-2.94,-5.98,-7.67,-2.87,-3.92,-2.02,Upgrade
Acquisitions,0,0,0,0,0,0,0,0,-3.38,0,406.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.66,0,0,0,0,0,0,0,Upgrade
Change in Investments,39.87,-182.96,41.41,-231.32,-335.62,208.45,-63.14,-675.59,-773.22,"-1,153.02",401.47,-803.43,-110.21,-431.6,198.4,-37.47,-112.09,-93.47,-92.7,-183.07,104.48,-121.42,-27.21,-24.65,72.15,-152.16,96.24,-31.4,123.19,-44.89,-8.03,166.45,44.41,8.9,116.85,96.2,-12.95,-124.58,-161.79,0.41,Upgrade
Other Investing Activities,12.35,14.64,11.7,10.58,9.36,13.71,17.66,13.47,11.58,7.02,12.94,6.34,8.97,11.4,22.16,15.9,11.25,14.52,15.36,19.04,10.56,7.24,7.01,8.84,12.16,13.28,15.42,15.41,11.31,23.61,14.48,15.27,18.45,15.28,16.06,23.08,12.26,9.23,10.24,45.93,Upgrade
Investing Cash Flow,50.54,-173.28,49.51,-224.7,-332.99,219.62,-47.59,-666.92,-768.09,"-1,150.75",817.22,-799.72,-105.62,-424.06,213.74,-27.77,-104.87,-83.31,-82.51,-169.19,111.75,-115.99,-21.61,-17.76,82.11,-141,108.71,-16.02,131.5,-22.62,3.02,178.61,279.98,19.83,129.96,113.3,-8.36,-118.22,-155.47,44.31,Upgrade
Dividends Paid,-25.13,-22.06,-22.45,-23.59,-19.73,-20.29,-14.42,-15.13,-15.18,-10.86,-10.84,-10.88,-10.84,-10.84,-6.48,-6.5,-6.54,-6.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Share Issuance / Repurchase,-53.22,-50.51,-74.54,-100,-52.71,-64.42,-50.3,-99.43,-2.38,0,-0.01,0,-0.2,0,-0.05,-0.02,-1.88,-0.01,-0.08,-0.12,-2.62,-0.32,-0.28,-1.37,-0.53,-0.27,-0.27,-0.33,-0.26,-0.21,-0.23,-0.5,-0.24,-0.42,-0.13,-0.15,-0.25,-0.12,-0.1,-0.23,Upgrade
Debt Issued / Paid,347.85,550.13,-200,0,-100,-120,0,-120,0,-49.99,-0.29,-135,255,-170,0,0,-50.09,100.09,-125,0,-121.43,-200,234.07,105,-100,15,-200,0,-7.03,130,0,-200,0,0,5,20,0,-53.44,-5,-20,Upgrade
Other Financing Activities,-92.35,-484.5,-576.2,-189.21,-456.21,-226.19,-97.32,"2,060.23",697.31,108.81,313.71,"1,128.5",213.74,214.46,-50.11,110.86,83.77,-155.32,-79.59,150.99,44.36,254.19,29.39,-124.2,58.05,-183.31,-244.32,-210.49,95.88,-379.22,210.14,-337.35,-166.92,-220.75,70.75,-373.62,120.92,-76.08,-25.36,-7.95,Upgrade
Financing Cash Flow,177.15,-6.94,-873.19,-312.8,-628.65,-430.9,-162.04,"1,825.67",679.75,47.97,302.57,982.62,457.7,33.62,-56.63,104.33,25.26,-61.76,-204.67,150.87,-79.7,53.87,263.18,-20.57,-42.48,-168.58,-444.59,-210.82,88.6,-249.43,209.92,-537.85,-167.16,-221.17,75.62,-353.77,120.68,-129.64,-30.46,-28.18,Upgrade
Net Cash Flow,343.1,-74.49,-708.53,-432.73,-846.81,-115.12,-130.6,"1,270.61",24.33,-975.67,"1,168.02",213.77,443.62,-331.84,235.64,150.72,3.37,-70.57,-231.63,44.58,127.43,-20.8,304.63,8.44,124.44,-229.26,-298.97,-198.91,274.37,-209.28,279.33,-302.03,188.33,-173.89,292.33,-163.84,185.83,-168.71,-10.58,72.62,Upgrade
Free Cash Flow,113.73,100.77,111.54,100.81,108.1,93.63,76.93,107.05,109.61,122.36,44.42,28.23,87.16,54.74,71.73,67.96,78.95,70.14,50.39,57.73,92.09,39.52,61.66,44.81,82.6,78.21,33.96,27.9,51.27,61.43,62.97,54.1,74.98,23.11,83.81,70.66,65.84,76.28,171.44,54.47,Upgrade
Free Cash Flow Growth,5.22%,7.64%,45.00%,-5.83%,-1.38%,-23.48%,73.18%,279.17%,25.76%,123.52%,-38.07%,-58.45%,10.39%,-21.96%,42.34%,17.71%,-14.27%,77.49%,-18.28%,28.83%,11.49%,-49.47%,81.55%,60.61%,61.10%,27.31%,-46.07%,-48.42%,-31.62%,165.86%,-24.87%,-23.44%,13.88%,-69.71%,-51.11%,29.72%,137.51%,126.87%,151.87%,72.45%,Upgrade
Free Cash Flow Margin,52.20%,45.92%,50.29%,46.43%,46.54%,41.29%,33.92%,44.45%,49.27%,61.09%,33.72%,24.11%,95.27%,35.12%,45.27%,44.64%,52.18%,46.50%,36.12%,43.93%,72.55%,35.44%,92.77%,35.47%,78.41%,64.40%,27.65%,23.44%,42.00%,53.53%,55.97%,91.87%,59.79%,18.76%,71.71%,59.33%,59.44%,62.43%,144.34%,-,Upgrade
Free Cash Flow Per Share,0.63,0.55,0.59,0.51,0.55,0.46,0.37,0.50,0.50,0.56,0.20,0.13,0.40,0.25,0.33,0.31,0.36,0.32,0.23,0.27,0.43,0.18,0.28,0.20,0.38,0.36,0.16,0.13,0.24,0.29,0.29,0.25,0.35,0.11,0.39,0.34,0.32,0.37,0.83,0.26,Upgrade
