Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Net Income,530,584,333,437,438,724,476,900,244,532,453,463,268,543,524,372,625,190,432,582,597,"-3,703",234,-40,378,-81,438,216,323,421,381,413,467,382,388,-467,495,324,293,-190,Upgrade
Depreciation & Amortization,129,140,153,164,171,165,168,173,174,151,142,135,134,118,112,113,108,108,122,121,116,99,109,95,96,102,112,89,95,128,72,72,101,124,92,0,60,49,83,5,Upgrade
Other Operating Activities,207,355,"1,029",368,-185,310,642,-240,336,528,787,366,-109,377,795,240,-459,697,18,-145,-1,"4,266",287,614,-249,640,39,113,-20,207,438,177,-121,485,-95,628,-206,-29,119,407,Upgrade
Operating Cash Flow,871,"1,084","1,521",974,429,"1,204","1,292",838,759,"1,216","1,388",969,298,"1,043","1,442",725,279,"1,001",572,558,712,662,630,669,225,661,589,418,398,756,891,662,447,991,385,161,349,334,495,222,Upgrade
Operating Cash Flow Growth,103.03%,-9.97%,17.72%,16.23%,-43.48%,-0.99%,-6.92%,-13.52%,154.70%,16.59%,-3.74%,33.66%,6.81%,4.20%,152.10%,29.93%,-60.81%,51.21%,-9.21%,-16.59%,216.44%,0.15%,6.96%,60.05%,-43.47%,-12.57%,-33.89%,-36.86%,-10.96%,-23.71%,131.43%,311.18%,28.08%,196.71%,-22.22%,-27.48%,87.63%,-28.78%,-49.28%,131.25%,Upgrade
Capital Expenditures,-49,-53,-45,-46,-31,-41,-45,-24,-23,-36,-27,-28,-23,-30,-31,-24,-20,-52,-11,-20,-39,-121,-37,-51,-41,-41,-46,-53,-84,-113,-92,-44,-58,-64,-43,19,-33,-64,0,0,Upgrade
Acquisitions,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,"-1,901",0,0,0,"1,115",0,"-1,423",0,222,0,0,-175,0,0,0,0,0,0,0,0,963,0,330,0,0,Upgrade
Change in Investments,-213,-508,"-1,046",293,399,-681,"-1,124",-109,-421,"-1,012","-1,157",-573,802,-853,"-1,314","1,828",148,"-1,172",-544,"-1,087",-172,"1,478",70,-465,"-1,095",453,820,183,268,196,229,217,352,-39,86,594,231,"1,722",200,"1,190",Upgrade
Other Investing Activities,-184,-11,-1,14,-242,-7,-,4,-6,-11,-38,39,-2,55,-5,-2,1,24,-,27,-31,109,-42,26,-72,-408,5,17,10,-201,-2,-,1,-120,147,-43,-2,69,-31,22,Upgrade
Investing Cash Flow,-446,-572,"-1,092",261,126,-718,"-1,169",-129,-450,"-1,059","-1,222",-562,777,-828,"-1,350",-99,129,"-1,200",-555,35,-242,43,-9,-268,"-1,208",4,604,147,194,-118,135,173,295,-223,190,"1,533",196,"2,057",169,"1,212",Upgrade
Dividends Paid,-134,-123,-126,-127,-130,-120,-123,-126,-116,-116,-117,-116,-108,-106,-111,-107,-109,-109,-90,-90,-90,-83,-85,-86,-87,-81,-83,-85,-85,-87,-76,-75,-78,-69,-79,-67,-67,-68,-47,-43,Upgrade
Share Issuance / Repurchase,-382,-335,-350,-441,-443,-498,-493,-563,-123,6,1,4,-182,-98,-42,-38,-28,-26,5,4,1,-47,-319,-321,-351,-271,-350,-350,-350,-490,-278,-207,-275,-282,-834,-380,-270,-222,-228,-90,Upgrade
Debt Issued / Paid,0,0,0,-600,0,0,588,0,0,0,0,0,-500,0,206,-152,-261,0,671,-807,-202,-115,87,227,"1,192",-52,-182,71,59,4,-16,-319,32,0,-7,0,-206,"-1,749",500,"-1,046",Upgrade
Other Financing Activities,-29,1,-4,-19,-13,-,-2,22,-27,-89,-136,-188,-237,-44,-141,-130,-30,359,-650,-57,-386,-76,-341,-256,-318,-170,-220,-203,-189,-265,-468,-248,-298,-449,-716,-908,-142,-327,"-1,308",-340,Upgrade
