Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Net Income,23.42,31.05,27.41,30.85,29.87,31.32,32.1,32.22,33,25.64,24.79,14.83,6.03,20.78,21.7,19.28,11.64,18.67,19.9,17.53,4.25,10.58,13.08,7.68,11.88,-2.02,11.86,10.86,10.37,9.54,10.81,10.49,10.35,8,1.74,4.35,4.37,4.96,5.07,4.9,Upgrade
Depreciation & Amortization,1.45,1.37,1.37,1.39,1.42,1.41,1.57,1.37,1.39,1.77,1.87,1.56,1.6,1.06,1.08,1.15,1.18,0.87,0.95,0.93,0.94,0.96,0.99,0.97,0.97,0.81,0.98,0.86,0.87,0.81,0.8,0.58,1.04,0.33,1.29,0.22,0.2,0.24,0.22,0.22,Upgrade
Share-Based Compensation,1.14,1.37,1.22,1.15,1.15,1.33,1.25,0.99,0.97,0.95,0.8,0.67,0.54,0.8,0.67,0.64,0.83,1.39,0.6,0.27,-0.37,0.46,0.46,0.46,0.39,0.46,0.55,0.35,0.76,-0.13,0.15,0.25,0.48,0.17,0.02,0.02,0.02,0.02,0.02,0.01,Upgrade
Other Operating Activities,-11.15,46.54,-7.53,-9.78,11.9,11.85,0.28,4.75,44.77,-46.99,-3.44,12.22,38.29,-25.31,4.64,1.2,-0.64,0.8,-8.41,15.34,15.41,50.82,5.75,14.11,11.58,13.84,-1.21,5.05,-4.68,4.44,0.79,-0.4,-3.88,6.27,-3.07,-0.35,1.51,0.15,2.29,-3.18,Upgrade
Operating Cash Flow,16.37,81.83,23.98,25.12,45.84,47.63,35.19,39.32,80.13,-18.63,24.02,29.28,46.46,-2.67,28.09,22.27,13,21.73,13.04,34.07,20.23,62.82,20.27,23.23,24.82,13.09,12.17,17.12,7.34,14.68,12.59,10.95,8.02,14.79,0.01,4.27,6.13,5.39,7.62,1.98,Upgrade
Operating Cash Flow Growth,-64.28%,71.81%,-31.86%,-36.11%,-42.79%,-,46.52%,34.31%,72.47%,-,-14.49%,31.48%,257.42%,-,115.46%,-34.63%,-35.75%,-65.42%,-35.69%,46.68%,-18.47%,379.85%,66.61%,35.67%,238.32%,-10.82%,-3.34%,56.40%,-8.51%,-0.74%,209683.33%,156.59%,30.85%,174.65%,-99.92%,115.78%,-24.99%,-19.61%,32.60%,-43.47%,Upgrade
Capital Expenditures,-2.87,-0.25,-1.08,-0.56,-0.72,-0.2,-1.93,-0.47,-0.07,-1.31,-0.04,0.87,-1.73,-0.17,-0.69,-0.39,-0.26,1.21,-1.4,-0.09,-0.14,-0.51,-1.09,-0.13,-0.93,-0.49,-0.39,-0.44,-0.94,-1.37,-0.83,-1.2,-0.48,0.21,-1.45,-0.4,-0.35,-0.44,-0.23,-0.12,Upgrade
Acquisitions,0,0,0,0,0,-0.11,0,0.36,0.73,0,0,0,87.39,0,0,-2.53,13.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.32,0,0,0,0,0,Upgrade
Change in Investments,-23.93,-213.4,-621.84,-508.93,-159.5,-336.85,-176.5,-154.77,4.96,-10.73,78,-295.61,-157.02,16.48,-31.31,-38.51,-48.83,-77.45,-114.19,-88.06,-77.68,-308.52,-164.43,-246.08,-86.05,-153.16,13.19,-115.78,-152.67,-116.52,-146.97,-118.38,-94.49,-101.36,-126.44,-1.73,21.19,17.74,-68.15,-54.43,Upgrade
Other Investing Activities,0.24,-,-6.97,-30,-,-,-,-25,-,0.82,-0.01,-,-24.01,-,-10,-,-,0.59,-,-,-,-,-10,-,-,0,-17,-,-,-24.5,-,-,-,-,-,-,-,-,-,-,Upgrade
