Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+30 Quarters
Net Income,23.6,47.1,19.1,-15.6,-2.3,54.8,15,26.4,23.1,64,31.1,59.6,-34.9,31.7,32.8,40.7,51.8,25.6,47.6,42.5,25.6,31.3,21.9,24.8,23.2,35.5,22.6,26.8,21.8,26.7,24.5,29.2,14,29.1,15.2,45.6,10.8,14.14,27.59,14.59,Upgrade
Depreciation & Amortization,1.1,1.2,1.2,1.4,1.5,1.7,1.9,1.9,1.9,1.9,1.9,2.3,2.1,2.5,2.8,2.5,1.2,1.2,1.3,1.8,2,2,2,2.1,2.1,2.1,2.1,2.1,2.2,2.4,2.3,1.9,1.7,1.8,1.7,1.7,1.8,1.78,1.52,1.41,Upgrade
Share-Based Compensation,1.8,1.7,1.1,0.7,1.6,2.3,1.1,0.5,5.2,2.8,2.3,2.2,2.4,3.3,2.7,1.7,2.4,3.5,2.1,1.7,2.1,2.9,0.8,1.2,1.9,1.5,1.1,1.4,1.8,1,0.4,0.8,1.2,1.7,0.8,1.8,0.5,0.17,1.61,1.88,Upgrade
Other Operating Activities,-22.2,-17.7,8.2,34.6,16,-38.7,-2.6,-42.7,-41,-83.3,-15.8,-51.5,45.9,-27.6,32,-22.7,-35.3,16.8,-4.1,-6,16.5,2.3,36.5,-16.2,3.5,-13.3,28.5,-9.2,-4.2,-7.7,4.1,5.9,8,2.9,40.6,-9.6,25.5,26.37,8.13,25.73,Upgrade
Operating Cash Flow,4.3,32.3,29.6,21.1,16.8,20.1,15.4,-13.9,-10.8,-14.6,19.5,12.6,15.5,9.9,70.3,22.2,20.1,47.1,46.9,40,46.2,38.5,61.2,11.9,30.7,25.8,54.3,21.1,21.6,22.4,31.3,37.8,24.9,35.5,58.3,39.5,38.6,42.46,38.85,43.61,Upgrade
Operating Cash Flow Growth,-74.40%,60.70%,92.21%,-,-,-,-21.03%,-,-,-,-72.26%,-43.24%,-22.89%,-78.98%,49.89%,-44.50%,-56.49%,22.34%,-23.37%,236.13%,50.49%,49.22%,12.71%,-43.60%,42.13%,15.18%,73.48%,-44.18%,-13.25%,-36.90%,-46.31%,-4.30%,-35.49%,-16.38%,50.06%,-9.41%,-7.18%,4.43%,6.10%,47.56%,Upgrade
Capital Expenditures,-0.5,-0.4,-0.7,-0.7,-0.8,-1.5,-0.7,-0.3,-1.1,-1,-0.7,-1.9,-1.9,0.3,-4.1,-3.5,-4.8,-2.6,2.5,-7.2,-2.9,-0.4,-1.9,-2.4,-3.5,-1.1,-1.5,-2.2,-0.2,-4.1,-1.8,-4.7,-0.9,-2,-6.1,-0.9,-1.5,1.07,-2.2,-1.83,Upgrade
Acquisitions,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,-15.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Change in Investments,25.8,-46.8,-38.4,-25.7,-9,-19.5,8.6,65.4,-38.7,-13.4,59.1,-10.4,66.4,34.6,20.4,36.6,38.9,-154.3,16.4,52.2,-46.1,-59.1,-0.2,-4.2,-46.9,-37.3,-83.2,44.6,-6.6,42,-36.9,-14.5,-80.3,24.2,-28.4,-52.7,-19.3,-96.16,-35.05,-74.22,Upgrade
Other Investing Activities,-12.5,-1.2,-14.3,-11.8,3.7,-3.2,-15.5,4.8,-,-8.3,44.2,-39.5,-8.3,-3.9,-24.5,-0.5,-24.2,17.4,-2.2,11.9,-4.7,27.2,-26.4,-13,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.75,0.09,Upgrade
Investing Cash Flow,12.8,-48.4,-53.4,-38.2,-6.1,-24.2,-7.6,69.9,-39.8,-22.7,102.6,-51.8,56.2,30.8,-24.1,32.6,9.9,-139.5,16.7,56.9,-53.7,-32.3,-28.5,-19.6,-32.4,-38.4,-84.7,42.4,-6.8,37.9,-38.7,-19.2,-81.2,22.2,-34.5,-53.6,-20.8,-95.1,-38,-75.96,Upgrade
Dividends Paid,-7.6,-41,-7.2,-34.7,-7.4,-7.5,-6.6,-7.2,-7.7,-7.2,-7.5,-7.8,-8,-6.5,-7.1,-7.4,-7.3,-6.8,-6.6,-6.7,-6.6,-5,-4.9,-4.8,-5,-2.7,-2.9,-3,-2.9,-1.9,-2,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.92,-1.87,-1.86,Upgrade
Share Issuance / Repurchase,-11.9,-1.7,-7.4,-14.6,-7.9,-8.9,-13.2,-11.5,-11.7,-17.5,-9,-30.3,-44.4,-19.6,-4.2,-16.4,-29.8,-3.8,0.8,-0.1,-2.9,2.6,-0.2,2.7,-1.3,-0.6,-10.8,-3.1,2.4,1.7,0.7,2.7,-0.3,0.1,0.1,1.8,-0.4,1.19,3.74,0.2,Upgrade
Debt Issued / Paid,-0.1,-0.1,56.4,66,60,0,0,-15.1,-5,-15,-0.1,35,-0.1,0,-0.1,-20,-0.1,0,-0.1,0,-0.1,0,-0.1,-9.9,-0.1,0.1,0,0,-0.1,-60.1,-0.1,-0.2,-0.1,-11.3,0,0,0,-11.6,0,0,Upgrade
Other Financing Activities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.4,0.1,0.1,0.6,-,-,0.1,1.1,-0.39,0.04,0.18,Upgrade
Financing Cash Flow,-19.6,-42.8,41.8,16.7,44.7,-16.4,-19.8,-33.8,-24.4,-39.7,-16.6,-3.1,-52.5,-26.1,-11.4,-43.8,-37.2,-10.6,-5.9,-6.8,-9.6,-2.4,-5.2,-12,-6.4,-3.2,-13.7,-6.1,-0.6,-59.9,-1.3,0.7,-1.7,-13.1,-1.8,0,-1.2,-12.72,1.91,-1.48,Upgrade
Net Cash Flow,-2.5,-58.9,18,-0.4,55.4,-20.5,-12,22.2,-75,-77,105.5,-42.3,19.2,14.6,34.8,11,-7.2,-103,57.7,90.1,-17.1,3.8,27.5,-19.7,-8.1,-15.8,-44.1,57.4,14.2,0.4,-8.7,19.3,-58,44.6,22,-14.1,16.6,-65.36,2.76,-33.83,Upgrade
Free Cash Flow,3.8,31.9,28.9,20.4,16,18.6,14.7,-14.2,-11.9,-15.6,18.8,10.7,13.6,10.2,66.2,18.7,15.3,44.5,49.4,32.8,43.3,38.1,59.3,9.5,27.2,24.7,52.8,18.9,21.4,18.3,29.5,33.1,24,33.5,52.2,38.6,37.1,43.52,36.65,41.78,Upgrade
Free Cash Flow Growth,-76.25%,71.51%,96.60%,-,-,-,-21.81%,-,-,-,-71.60%,-42.78%,-11.11%,-77.08%,34.01%,-42.99%,-64.67%,16.80%,-16.69%,245.26%,59.19%,54.25%,12.31%,-49.74%,27.10%,34.97%,78.98%,-42.90%,-10.83%,-45.37%,-43.49%,-14.25%,-35.31%,-23.03%,42.42%,-7.61%,-8.04%,6.58%,5.32%,47.14%,Upgrade
Free Cash Flow Margin,1.84%,14.38%,14.14%,15.08%,10.53%,9.31%,8.73%,-8.28%,-7.27%,-8.16%,10.34%,5.06%,10.71%,4.85%,32.94%,9.15%,6.95%,24.80%,21.58%,16.07%,23.03%,18.96%,28.12%,4.92%,13.86%,12.78%,27.39%,9.37%,11.15%,9.92%,14.79%,17.34%,13.54%,17.39%,27.17%,19.27%,19.68%,22.63%,19.99%,23.01%,Upgrade
Free Cash Flow Per Share,0.14,1.17,1.06,0.73,0.58,0.67,0.52,-0.50,-0.42,-0.54,0.64,0.35,0.43,0.32,2.07,0.58,0.47,1.36,1.51,1.00,1.32,1.18,1.83,0.29,0.85,0.77,1.63,0.58,0.66,0.57,0.92,1.04,0.76,1.06,1.66,1.23,1.19,1.39,1.18,1.35,Upgrade
