Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Net Income,3.91,3.52,3.69,2,4.13,2.3,3.04,2.86,3.53,4.7,2.29,2.26,1,3.5,2.14,3.08,1.19,3.86,1.75,2.98,3.37,0.9,1.65,1.74,3.22,2.02,0.36,1.71,2.83,1.9,1.64,1.41,3.62,0.42,2.74,1.34,3.56,1.89,1.06,1.94,Upgrade
Depreciation & Amortization,0,1.57,0,0,0,1.61,0,0,0,1.53,0,0,0,1.46,0,0,0,1.33,0,0,0,1.5,0,0,0,1.27,0,0,0,0.97,0,0,0,0.87,0,0,0,0.95,0,0,Upgrade
Other Operating Activities,0.32,0.67,1.43,0.55,-1.56,1.19,0.97,0.53,-2.85,-1.27,0.36,0.8,0.82,0.23,2.41,0.59,0.17,-0.29,2.16,0.69,2.3,6.17,-0.71,-0.9,0.92,0.31,2.23,0.13,2.51,-1.05,2.18,-9.39,9.11,-0.03,1.07,-0.44,2.14,-0.38,2.43,0.51,Upgrade
Operating Cash Flow,4.23,5.76,5.12,2.55,2.57,5.11,4.01,3.39,0.69,4.96,2.65,3.06,1.82,5.18,4.55,3.66,1.36,4.9,3.91,3.67,5.67,8.57,0.95,0.84,4.14,3.61,2.59,1.83,5.34,1.81,3.83,-7.98,12.74,1.26,3.81,0.9,5.71,2.45,3.49,2.45,Upgrade
Operating Cash Flow Growth,64.40%,12.81%,27.72%,-24.80%,275.18%,2.94%,51.30%,10.61%,-62.34%,-4.26%,-41.77%,-16.43%,33.95%,5.71%,16.46%,-0.03%,-76.04%,-42.80%,312.03%,335.79%,37.01%,137.73%,-63.33%,-54.09%,-22.59%,98.84%,-32.42%,-,-58.05%,43.66%,0.31%,-,123.28%,-48.53%,9.13%,-63.27%,19.88%,57.79%,10.53%,29.24%,Upgrade
Capital Expenditures,-0.43,-0.33,-0.71,-0.75,-0.2,-0.29,-0.4,-0.21,-0.18,-0.35,-1.05,0,-2.05,-1.4,-1.41,-2.17,-1.25,-1.29,-0.46,-0.5,-0.47,-0.48,-0.25,-0.04,-0.96,-1.05,-0.2,-0.22,-0.22,-0.53,-0.22,-0.88,-0.32,-0.2,-0.01,-0.13,-0.65,-0.22,-0.77,-0.07,Upgrade
Acquisitions,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.33,0,0,0,0,0,0,0,0,0,0,0,0.08,1.69,0,0,0,0,0,0,0.81,0,0,0,0,0,0,Upgrade
Change in Investments,-11.86,-24.74,16.08,-68.4,-3.51,8.92,1.91,-63.16,0.9,3.83,-74.41,-2.75,-7.34,15.48,-10.18,11.61,-10.66,10.14,-6.45,-9.19,-4.5,13.45,-25.47,-17.96,-10.38,-9.13,-11.29,-23.17,5.07,-5.02,4.36,4.64,-3.97,-11.92,3.94,-10.31,-11.43,-5.91,-2.45,5.43,Upgrade
Other Investing Activities,-,-0,-1.04,0.2,-,0.17,0.2,-0.27,-,0.01,-,-4.58,-,-0.1,-,-,-,-,-,-,-,-3.85,3.53,-,0.22,-,-,-,-,-3,-,-,-,-,-,-,-,-,-,0.15,Upgrade
Investing Cash Flow,-12.29,-25.07,14.33,-68.95,-3.71,8.8,1.71,-63.64,0.72,3.5,-75.47,-7.33,-9.38,-12.35,-11.59,9.44,-11.9,8.85,-6.92,-9.69,-4.97,9.12,-22.19,-17.99,-11.11,-10.09,-9.8,-23.39,4.85,-8.55,4.14,3.76,-4.29,-11.3,3.93,-10.44,-12.08,-6.13,-3.22,5.51,Upgrade
