Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+42 Quarters
Net Income,25.63,38.1,14.53,21.39,36.65,113.51,45.72,69.82,49.46,42.16,11.62,1.45,-14.73,37.67,42.44,10.15,17.84,16.34,19.38,5.52,6.44,116.19,-504.15,11.52,16.83,-34.43,8.58,1.58,2.12,12.15,4.45,15.7,15.81,11.76,13.55,16.72,16.09,24.43,4.83,2.27,Upgrade
Depreciation & Amortization,9.33,9.53,7.84,7.11,6.53,10.93,10.87,10.73,10.18,14.26,14.33,14.33,12.51,3.91,3.55,7.15,4.5,4.77,4.74,4.69,4.62,5.84,5.68,5.61,5.53,7.5,9.65,5.72,4.75,3.7,3.04,3,2.99,3.6,3.56,3.65,3.74,3.19,4.35,3.09,Upgrade
Share-Based Compensation,27.5,38.55,32.22,28.46,31.98,52.24,40.67,44.62,33.91,41.4,29.94,28.56,21.8,13.04,8.05,6.56,4.35,12.24,12.82,10.26,8.97,13.37,13.58,8.21,4.68,12.14,17.96,15.82,10.06,17.86,8.16,8.98,13.76,7.7,7.18,8.51,5.38,10.59,6.12,4.1,Upgrade
Other Operating Activities,-264.37,74.59,10.01,-22.99,-559.41,310.76,111.12,149.67,-357.13,149.15,102.61,92.38,218.01,-6,-80.9,-8.39,0.25,114.24,28.15,125.01,122.26,-191.1,290.19,-29.96,133.33,-28.86,-56.62,112.17,-91.56,54.38,274.48,145.96,-208.85,-105.46,-92.51,115.26,-73.83,301.48,-192.87,50.71,Upgrade
Operating Cash Flow,-201.91,160.77,64.6,33.97,-484.24,487.45,208.38,274.84,-263.58,246.96,158.49,136.72,237.59,49.61,-26.05,15.71,28.52,149.44,67.73,146.18,146.45,-217.96,259.73,-2.58,163.81,-46.21,-18.36,135.65,-74.3,89.21,290.51,174.94,-175.13,-81.63,-67.1,145.63,-46.97,342.39,-177.08,60.38,Upgrade
Operating Cash Flow Growth,-,-67.02%,-69.00%,-87.64%,-,97.38%,31.48%,101.02%,-,397.78%,-,770.11%,733.04%,-66.80%,-,-89.25%,-80.52%,-,-73.92%,-,-10.60%,-,-,-,-,-,-,-22.46%,-,-,-,20.12%,-,-,-,141.18%,-,-,-,-,Upgrade
Capital Expenditures,-1.86,-6.05,-10.19,-9.62,-4.73,-4.56,-1.13,-5.62,-9.26,-7.42,-3.54,-4.26,-2.36,-1.53,-1.86,-1.71,-1.42,-3.52,-6.05,-4.67,-1.56,-3.68,-1.28,-1.28,-1.76,-3.66,-3.12,-2.91,-1.33,-1.63,-0.74,-1.65,-1.9,-2.12,-3.02,-1.64,-0.61,-2.22,-2.17,-0.86,Upgrade
Acquisitions,0,-63.46,0,-8.09,-24.96,0,0,0,0,-23.89,0,-22.15,-371.37,-1.06,34.26,0,0,0,0,0,0,0,0,0,0,-1.69,0,-0.79,-70.23,-3,-8.74,0,0,0,0,0,0,0,-24.73,0.25,Upgrade
Change in Investments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,1.25,0.75,0,0,0,0,0,Upgrade
Investing Cash Flow,-1.86,-69.51,-10.19,-17.71,-29.69,-4.56,-1.13,-5.62,-9.26,-31.32,-3.54,-26.41,-373.73,-2.58,32.4,-1.71,-1.42,-3.52,-6.05,-4.67,-1.56,-3.68,-1.28,-1.28,-1.76,-5.35,-3.12,-3.7,-71.56,-4.63,-9.48,-0.15,-1.9,-0.87,-2.27,-1.64,-0.61,-2.22,-26.89,-0.61,Upgrade
