Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Net Income,21.03,23.84,20.8,13.17,20.32,17.41,20.91,20.88,32.6,25.87,18.12,2.09,0.84,15.51,17.66,16.47,16.08,18.37,14.96,4.36,12.85,10.26,11.2,11.78,10.86,6.92,0.06,5.24,7.29,7.16,7.53,6.47,6.12,5.19,6.24,5.08,5.73,4.92,6.04,4.83,Upgrade
Depreciation & Amortization,1.18,1.14,1.13,1.09,1.1,1.14,1.17,1.18,1.17,1.16,1.17,1.19,1.26,1.29,1.33,1.33,1.32,1.4,1.39,1.39,1.41,1.41,1.42,1.54,1.19,1.03,1.15,0.97,0.95,0.92,0.9,0.9,1.04,0.96,0.79,0.77,0.73,0.73,0.73,0.73,Upgrade
Share-Based Compensation,1.11,1.12,1.05,1.02,0.93,1.02,0.91,0.89,0.87,-0.37,0.71,0.7,0.44,0.43,0.66,0.68,0.58,0.18,0.66,0.87,0.85,0.62,0.84,0.88,0.83,0.68,0.46,0.49,0.45,0.39,0.22,0.4,0.41,0.35,0.28,0.12,0.39,0.36,0.35,0.19,Upgrade
Other Operating Activities,-2.59,-0.12,0.76,20.52,1.59,17.22,-5.84,-4.43,-4.78,-21.57,0.5,10.55,8.52,2,2.7,-3.98,-0.92,4.75,7.82,11.96,2.79,11.62,-1.31,0.72,4.81,0.78,6.78,2.02,-1.95,1.14,6.52,1.96,-2.73,0.31,-2.29,-0.72,5.8,-2.55,8.99,5.07,Upgrade
Operating Cash Flow,20.74,25.98,23.74,35.79,23.94,36.79,17.15,18.52,29.87,5.09,20.51,14.53,11.05,19.24,22.36,14.5,17.06,24.7,24.83,18.58,17.9,23.91,12.15,14.92,17.69,9.4,8.45,8.72,6.73,9.6,15.18,9.73,4.84,6.81,5.01,5.26,12.65,3.47,16.11,10.82,Upgrade
Operating Cash Flow Growth,-13.37%,-29.40%,38.45%,93.27%,-19.86%,623.15%,-16.37%,27.45%,170.29%,-73.55%,-8.26%,0.20%,-35.20%,-22.12%,-9.97%,-21.95%,-4.70%,3.30%,104.43%,24.56%,1.18%,154.25%,43.77%,71.05%,162.69%,-2.05%,-44.33%,-10.37%,39.20%,41.07%,202.83%,85.12%,-61.76%,96.42%,-68.89%,-51.42%,423.81%,-80.08%,1622.57%,-17.12%,Upgrade
Capital Expenditures,-2.59,-1.55,-1.58,-0.74,5.49,-2.64,-0.33,-1.6,-1.31,-1.39,-0.68,-1.3,-0.38,-0.8,-0.22,-0.58,-0.85,-0.52,-1.25,-0.34,-1.01,1.08,-0.42,-2.32,-2.3,-3.35,-5.1,-2.02,-2.18,-2.04,-1.59,-1.07,-1.19,-2.44,-1.79,-0.7,-0.66,-1.06,-2.03,-0.65,Upgrade
Acquisitions,0,0,0,0,0,-3.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.63,4.05,-98.89,0,0,0,0,-2.97,0,-3.88,0.01,-5.39,0,0,-2.17,Upgrade
Change in Investments,-138.35,-272.52,-202.57,-294.64,-131.7,-161.89,79,71.32,-108.51,-98.74,-218.02,-496.7,-50.18,-125.04,-61.24,-100.26,-54.39,-158.02,-50.6,-128.81,-90.59,-124.63,31.78,-175.77,-55.6,-129.02,23.82,-174.61,57.07,-28.55,-68.94,-21.64,-54.06,-3.97,-36.17,7.39,11.31,37.59,0.76,1.19,Upgrade
Other Investing Activities,-7.86,0.97,1.22,-,-,0.7,0.01,2.29,-,-,-,-,-,-,-,-,-,-0.78,-,1.38,-0.78,-7.25,0.02,2.71,0.21,0.66,-,-,-,-,-8,-,-,-,-,-,-,3.54,-,-,Upgrade
Investing Cash Flow,-148.8,-273.1,-202.93,-295.38,-126.21,-167.65,78.68,72.01,-109.82,-100.13,-218.71,-498,-50.56,-125.84,-61.45,-100.84,-55.24,-159.32,-51.85,-127.78,-92.38,-130.8,31.39,-175.39,-57.69,-116.08,22.77,-275.51,54.89,-30.59,-78.53,-22.7,-58.22,-6.41,-41.84,6.7,5.25,40.07,-1.27,-1.62,Upgrade
Dividends Paid,-6.18,-6.14,-6.15,-6.2,-6.11,-5.9,-5.88,-5.88,-5.92,0.02,-5.84,-5.84,-5.88,-5.86,-5.86,-5.85,-5.86,-5.88,-5.88,-5.87,-5.87,-5.33,-5.33,-5.33,-5.31,-5.31,-3.91,-3.91,-3.9,-3.87,-3.93,-3.98,-3.24,-3.24,-3.25,-3.25,-3.26,-3.34,-3.34,-3.36,Upgrade
Share Issuance / Repurchase,0.74,1.63,-4.06,-6.92,1.2,1.57,0.67,0.83,1.07,0.97,0.59,0.58,-3.77,0.49,0.25,0.51,0.14,-3.04,-0.14,0.44,0.18,70.99,-0.05,0.29,-0.16,-1.08,0.56,-0.78,0.37,0.56,-1.17,-5.15,-4.62,0,0.01,-0.02,-1.83,-0.01,-7.42,-1.35,Upgrade
Debt Issued / Paid,199.74,166.43,-16.9,78.63,-1.13,6.01,-11.15,-76.43,-16.23,-103.22,-99.65,192.37,59.74,-10.29,-30.38,-8.84,-116.58,103,-155.09,15.43,111,23.34,-209.64,187.36,-61.81,19.84,-82.87,234.11,1.64,3.02,-39.99,19.02,49.45,3.97,-7.06,3.58,3.73,-9.48,-19.27,-58.89,Upgrade
Other Financing Activities,-80.72,124.69,224.82,-484.93,-8.06,116.96,619.44,7.08,68.49,29.45,342.24,461.99,47.2,22.06,215.86,118.94,117.21,65.85,199.3,123.51,-57.61,36.36,170.54,-17.78,103.26,79.2,62,42.51,-60.83,21.57,108.19,8.05,7.13,1.2,27.91,-7.84,-4.74,-44.55,16.32,58.44,Upgrade
Financing Cash Flow,113.58,286.61,197.72,-419.42,-14.1,118.64,603.08,-74.4,47.41,-72.78,237.35,649.1,97.28,6.4,179.87,104.76,-5.1,159.93,38.19,133.51,47.7,125.35,-44.48,164.55,35.99,92.65,-24.22,271.94,-62.72,21.29,63.11,17.93,48.73,1.93,17.61,-7.52,-6.1,-57.37,-13.71,-5.15,Upgrade
Net Cash Flow,-14.48,39.49,18.53,-679,-116.37,-12.21,698.91,16.13,-32.54,-167.82,39.15,165.63,57.77,-100.21,140.77,18.43,-43.28,25.31,11.17,24.31,-26.78,18.47,-0.95,4.08,-4.01,-14.03,7.01,5.14,-1.1,0.3,-0.24,4.96,-4.65,2.33,-19.22,4.43,11.81,-13.84,1.12,4.05,Upgrade
Free Cash Flow,18.16,24.43,22.16,35.05,29.43,34.16,16.82,16.92,28.56,3.7,19.83,13.23,10.67,18.44,22.14,13.92,16.21,24.18,23.58,18.24,16.89,24.99,11.73,12.59,15.39,6.05,3.35,6.7,4.56,7.56,13.58,8.67,3.65,4.37,3.22,4.55,11.99,2.4,14.08,10.17,Upgrade
Free Cash Flow Growth,-38.32%,-28.47%,31.75%,107.17%,3.05%,822.66%,-15.16%,27.89%,167.61%,-79.92%,-10.46%,-4.96%,-34.14%,-23.74%,-6.11%,-23.69%,-4.04%,-3.25%,101.07%,44.85%,9.74%,312.90%,249.99%,87.89%,237.75%,-19.94%,-75.33%,-22.64%,24.89%,73.01%,322.03%,90.31%,-69.57%,81.89%,-77.14%,-55.25%,418.06%,-85.91%,591.36%,-16.82%,Upgrade
Free Cash Flow Margin,24.01%,31.75%,30.50%,54.95%,41.70%,52.29%,24.23%,25.24%,35.73%,5.04%,32.12%,35.02%,27.36%,32.70%,38.36%,24.46%,29.39%,43.41%,44.88%,46.90%,33.24%,51.14%,24.28%,25.94%,32.87%,13.18%,7.35%,18.20%,12.30%,21.15%,38.20%,24.35%,10.23%,14.87%,10.54%,16.02%,41.90%,8.70%,51.32%,39.66%,Upgrade
Free Cash Flow Per Share,0.62,0.83,0.76,1.18,1.00,1.16,0.57,0.58,0.97,0.13,0.68,0.45,0.36,0.63,0.76,0.47,0.55,0.82,0.80,0.62,0.57,0.94,0.44,0.47,0.58,0.23,0.13,0.34,0.23,0.39,0.70,0.44,0.18,0.27,0.20,0.28,0.74,0.15,0.84,0.61,Upgrade
