Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+40 Quarters
Net Income,16.79,3.17,18.52,17.61,26.26,7.85,12.99,10.26,6.99,0.8,-1.16,4.59,2.98,10.45,9.71,3.89,6.45,13.91,17.88,3.34,6,14.02,2.99,3.64,5.82,4.87,4.12,8.76,2.46,12.09,2.23,7.32,2.5,1.99,3.27,3.41,5.3,2,3.04,3.45,Upgrade
Depreciation & Amortization,0.4,0.66,0.69,0.68,0.68,0.68,0.68,0.68,0.68,0.67,0.72,0.71,0.71,0.71,0.74,0.82,0.82,0.86,0.86,0.92,0.91,1.09,1.26,1.27,1.59,1.57,1.36,1.81,2.12,1.91,1.47,1.44,1.69,0.87,1.83,1.52,1.61,1.73,1.76,1.67,Upgrade
Share-Based Compensation,0.35,0.61,0.58,0.17,0.17,0.44,0.57,0.19,0.08,0.38,0.3,0.3,0.04,0,3.27,0.19,0.18,0.45,0.62,0.54,0.21,0.46,0.55,0.44,0.17,0.8,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Other Operating Activities,-17.35,-3.04,-14.38,-13.45,-17.81,1.67,-6.5,-3.03,-0.3,1.35,3.84,1,-1.39,-5.99,-8.01,-1.34,-3.89,-7.56,-9.29,0.24,-4.25,-13.22,-0.4,-2.49,-4.17,-2.53,-7.52,-6.41,0.21,-10.12,-0.79,-2.78,-0.05,3.61,-0.67,-0.6,-5.77,-0.6,-0.01,-2.76,Upgrade
Operating Cash Flow,0.2,1.41,5.4,5.01,9.31,10.64,7.74,8.11,7.46,3.2,3.7,6.6,2.34,5.17,5.71,3.56,3.57,7.67,10.08,5.05,2.87,3.97,4.96,3.33,4.88,5.46,-1.5,6.4,4.87,5.11,3.22,6.88,4.17,6.51,4.46,4.59,1.89,3.16,5.16,2.86,Upgrade
Operating Cash Flow Growth,-97.86%,-86.78%,-30.13%,-38.20%,24.81%,232.54%,109.06%,22.87%,218.13%,-38.07%,-35.14%,85.50%,-34.26%,-32.63%,-43.40%,-29.52%,24.18%,93.02%,103.33%,51.63%,-41.18%,-27.28%,-,-48.03%,0.33%,6.84%,-,-6.98%,16.61%,-21.39%,-27.90%,50.04%,121.06%,105.90%,-13.57%,60.28%,-38.04%,-22.95%,-,-8.44%,Upgrade
Capital Expenditures,0.27,-1.38,-0.2,-0.16,-0.06,0.06,2.42,-2.5,-0.03,-0.1,-0.2,-0.03,-0.09,-0.04,-0.03,-0,-0.05,-0.04,13.28,-0.38,-2.71,32.41,-0.19,2.84,13.64,-0.18,5.59,29.99,-0.16,-2.81,3.31,9.62,-0.09,-6.43,-4.15,-6.9,-6.32,-6,-2.28,-3.08,Upgrade
Acquisitions,22.95,-10.68,15.66,12.48,16.75,-15.78,8.39,4.56,11.81,-6.72,-6.38,6.87,-10.27,6.06,19.17,-10.69,-6.59,7.51,-18.66,-6.76,-9.73,-4.53,-1.55,-1.6,-6.41,-5.91,-9.47,-0.93,-2.44,22.9,0,0,0,0,0,0,0,0,6.42,0,Upgrade
Change in Investments,-59.13,-155.77,-29.38,-77.14,-48.32,-107.16,-19.14,-33.75,-36.36,-1.1,-20.24,-47.72,47.83,3.31,2.77,-5.64,14.93,34.19,27.83,-7.03,11.61,6.06,-7.99,0.71,-59.67,-106.25,-9.8,5.82,8.49,-55.28,-0.29,-60.49,-58.77,-9.92,-68.22,15.72,-14.65,-77.18,-22.11,-12.06,Upgrade
Other Investing Activities,-,-0.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1.4,2.02,-0.81,0.2,1.07,-4.04,2.38,3.8,-0.3,-6.64,-0.01,1.93,0.53,-2.14,-2.63,Upgrade
