Metrics,2023-01-31,2022-10-31,2022-07-31,2022-04-30,2022-01-31,2021-10-31,2021-07-31,2021-04-30,2021-01-31,2020-10-31,2020-07-31,2020-04-30,2020-01-31,2019-10-31,2019-07-31,2019-04-30,2019-01-31,2018-10-31,2018-07-31,2018-04-30,2018-01-31,2017-10-31,2017-07-31,2017-04-30,2017-01-31,2016-10-31,2016-07-31,2016-04-30,2016-01-31,2015-10-31,2015-07-31,2015-04-30,2015-01-31,2014-10-31,2014-07-31,2014-04-30,2014-01-31,2013-10-31,2013-07-31,2013-04-30,+68 Quarters
Net Income,5.25,4.33,4.46,3.81,5.61,8.5,5.9,6.05,7.04,4.92,5.27,2.09,4.95,4.21,3.69,3.15,2.45,3.3,3.1,1.46,9,2.07,2.22,1.08,1.45,1.48,6.36,1.27,1.91,1.99,2.12,1.1,2.18,1.98,2.04,1.68,2.03,1.62,1.45,1.52,Upgrade
Depreciation & Amortization,0.33,0.34,0.33,0.33,0.33,0.34,0.33,0.33,0.33,0.32,0.31,0.06,0.07,0.07,0.07,0.08,0.09,0.09,0.11,0.31,0.36,0.23,0.23,0.9,0.98,1.3,1.45,1.62,0.77,0.72,0.71,0.81,0.67,0.63,0.61,0.57,0.53,0.52,0.47,0.42,Upgrade
Other Operating Activities,-0.2,-1.41,0.54,0.88,2.42,-5.22,1.41,-0.33,-4.67,-3,-0.16,4.74,0.04,-2.37,-3.86,2.9,-0.59,-1.41,-1.78,3.72,-8.1,-2.11,0.54,7.3,-2.58,-5.81,-9.86,-1.2,-1.53,-4.24,-2.14,-1.93,-1.15,-4.23,-1.29,-1.03,0.12,-1.75,-2.7,-1.43,Upgrade
Operating Cash Flow,5.38,3.26,5.34,5.02,8.37,3.63,7.64,6.06,2.69,2.24,5.43,6.89,5.05,1.9,-0.1,6.13,1.95,1.99,1.43,5.48,1.26,0.19,2.98,9.28,-0.15,-3.03,-2.06,1.69,1.15,-1.53,0.69,-0.02,1.69,-1.61,1.35,1.22,2.67,0.39,-0.79,0.51,Upgrade
Operating Cash Flow Growth,-35.71%,-9.99%,-30.11%,-17.11%,211.39%,61.69%,40.71%,-12.11%,-46.83%,17.75%,-,12.44%,159.05%,-4.18%,-,11.77%,55.33%,940.31%,-52.01%,-40.91%,-,-,-,449.91%,-,-,-,-,-31.75%,-,-48.85%,-,-36.83%,-,-,140.91%,93.20%,-,-,-20.94%,Upgrade
Capital Expenditures,0,0,-0.02,-0.01,0,0,0,-0.04,-0.04,-0.01,-0.09,0,0,-0,0,-0.02,-0.05,-0.05,-0.01,-0.01,-0.01,-0.16,-0.23,-0.39,-0.34,-0.17,10.77,-0.59,-0.44,-0.41,-0.52,-0.64,-0.65,-0.65,-0.6,-0.68,-0.63,-0.66,-0.72,-1.13,Upgrade
Change in Investments,-2.82,-1.93,-15.45,-1.76,-0.87,-1.25,0.5,-0.54,7.48,1.13,-0.52,-5.23,-4.02,1.24,-0.65,-1.86,0,-0.5,-0.49,-6.56,2.68,2.12,0.93,1.04,1.93,-9.66,1.75,3.42,-0.32,9.25,1.81,1.41,1.94,2,1.89,1.95,0.51,1.75,0.4,0.24,Upgrade
Other Investing Activities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.66,-2.28,-2.24,-2.14,-7.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Investing Cash Flow,-2.82,-1.93,-15.48,-1.78,-0.87,-1.25,0.5,-0.57,7.45,1.12,-0.61,-5.23,-4.02,1.24,-0.65,-1.88,-0.05,-0.55,-0.49,0.09,0.39,-0.28,-1.44,-7.07,1.6,-9.83,12.52,2.84,-0.76,8.84,1.3,0.77,1.28,1.36,1.29,1.28,-0.12,1.09,-0.32,-0.89,Upgrade
Dividends Paid,-2.36,-2.37,-2.38,-2.1,-2.1,-2.1,-2.1,-2.01,-2.02,-2.02,-2.02,-1.93,-1.93,-1.93,-1.93,-1.84,-1.84,-1.84,-1.84,-3.69,-1.75,-1.75,-1.75,-1.65,-1.65,-1.65,-1.66,-1.56,-1.56,-1.57,-1.47,-1.47,-1.47,-1.47,-1.47,-1.47,-1.48,-1.48,-1.48,-1.48,Upgrade
Share Issuance / Repurchase,-1.01,-1.1,-2.38,-1.16,-0.81,-0.35,-0.16,-0.48,-0.62,-0.42,0,-0.64,-0.18,-0.3,-0.09,-0.28,-0.29,0,-0.05,-0.16,-0.04,-0.11,-0.04,-0.06,0,-0.15,-0.54,-0.19,-0.06,-0.38,-0.17,-0.05,0,-0.03,-0.04,-0.04,-0.16,-0.12,-0.23,-0.04,Upgrade
Debt Issued / Paid,0,0,0,0,0,0,0,0,0,0,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Other Financing Activities,-,-,-,-0.19,0.19,-,-,-,-,-,0.02,-0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Financing Cash Flow,-3.37,-3.47,-4.76,-3.45,-2.72,-2.46,-2.27,-2.49,-2.64,-2.44,-2,-0.26,-2.11,-2.23,-2.03,-2.12,-2.13,-1.84,-1.89,-3.85,-1.79,-1.86,-1.79,-1.71,-1.65,-1.8,-2.19,-1.75,-1.63,-1.95,-1.64,-1.52,-1.47,-1.5,-1.51,-1.52,-1.64,-1.6,-1.71,-1.52,Upgrade
Net Cash Flow,-0.81,-2.13,-14.9,-0.21,4.79,-0.08,5.86,2.99,7.49,0.92,2.82,1.4,-1.08,0.91,-2.78,2.13,-0.22,-0.41,-0.95,1.72,-0.14,-1.95,-0.25,0.5,-0.21,-14.66,8.27,2.77,-1.23,5.36,0.35,-0.78,1.5,-1.76,1.12,0.98,0.91,-0.13,-2.82,-1.9,Upgrade
Free Cash Flow,5.38,3.26,5.31,5.01,8.37,3.63,7.64,6.02,2.65,2.23,5.34,6.89,5.05,1.9,-0.1,6.11,1.91,1.93,1.42,5.47,1.25,0.03,2.75,8.88,-0.49,-3.2,8.72,1.1,0.71,-1.94,0.17,-0.66,1.03,-2.26,0.75,0.54,2.04,-0.28,-1.51,-0.63,Upgrade
Free Cash Flow Growth,-35.71%,-9.99%,-30.41%,-16.77%,215.74%,62.70%,43.06%,-12.66%,-47.57%,17.14%,-,12.77%,165.30%,-1.65%,-,11.64%,52.28%,6807.14%,-48.18%,-38.40%,-,-,-68.48%,709.02%,-,-,4909.77%,-,-31.33%,-,-76.83%,-,-49.41%,-,-,-,236.74%,-,-,-,Upgrade
